year,day,elapsed_hours,temperature_c,precipitation_mm_h,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,soil_compaction,dust_gm2,fire_intensity,burn_scar,climate_temperature_offset_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,heatwave,cold_snap,rain_burst,wind_storm
1,30,720,-9.0192270278930664,0.017748523503541946,0.064087755978107452,52.627048492431641,30.288057327270508,11.398003578186035,22.752326965332031,24.429428100585938,0,1.5272250175476074,0,0,-0.76327866315841675,0.94324588775634766,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,60,1440,-3.3023219108581543,0.0046225953847169876,0,61.205997467041016,30.363901138305664,4.3572845458984375,18.540182113647461,24.185806274414062,0,1.2466851472854614,0,0,-0.94967031478881836,0.91229456663131714,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,90,2160,5.6492466926574707,0.00018028260092251003,0.0010019404580816627,63.335437774658203,33.867153167724609,0,19.263803482055664,20.407993316650391,0,0.79426693916320801,0,0,-1.2106186151504517,0.86896288394927979,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,120,2880,14.025571823120117,0,0.00042592172394506633,62.824531555175781,34.146247863769531,0,27.955989837646484,17.048179626464844,0,0.40202686190605164,0,0,-1.3740696907043457,0.84182101488113403,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,150,3600,20.485797882080078,0,8.8096436229534447E-05,61.874683380126953,34.120143890380859,0,35.50830078125,15.144923210144043,0,0.27363568544387817,0,0,-1.1209973096847534,0.87914001941680908,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,180,4320,23.097625732421875,0,0.00010210525215370581,60.663070678710938,34.078372955322266,0,38.085956573486328,15.536853790283203,0,0.1542891263961792,5.0856388043030165E-06,3.3020492651303357E-07,-0.40959161520004272,0.98434531688690186,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,210,5040,21.143138885498047,0,0.000141507713124156,59.5914306640625,34.058639526367188,0,39.540134429931641,16.521978378295898,0,0.094058424234390259,0,1.7424424640921643E-06,0.99177873134613037,1.0662407875061035,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,240,5760,13.830674171447754,0.00010640131949912757,0.00025740146520547569,58.943222045898438,33.963306427001953,0,50.133907318115234,14.392847061157227,0,0.18654949963092804,0,1.6155254343175329E-06,0.14251017570495605,1.0829073190689087,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,270,6480,4.6211233139038086,0.0001040513307088986,0.00078137003583833575,59.394466400146484,33.828788757324219,0,58.724998474121094,12.044862747192383,0,0.50457006692886353,0,1.4892623312334763E-06,-0.0016244649887084961,1.1185290813446045,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,300,7200,-3.008021354675293,0.0032530853059142828,0.0033487321343272924,60.147918701171875,33.712646484375,0.0069396328181028366,59.319248199462891,10.34563159942627,0,0.93376260995864868,0,1.3695394045498688E-06,-0.12079089879989624,1.1479800939559937,0.99728578329086304,1.1382597684860229,2.0723745822906494,9.4253749847412109,0,0,1,0
1,330,7920,-8.3819007873535156,0.0060948152095079422,0.0044950414448976517,61.319900512695312,33.707515716552734,0.70231252908706665,50.426990509033203,16.917463302612305,0,1.7499029636383057,0,1.261945499209105E-06,-0.23948147892951965,1.1146963834762573,1.059471607208252,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,360,8640,-9.8050069808959961,0.013973386958241463,0.019675398245453835,61.351482391357422,33.522735595703125,1.846937894821167,39.204723358154297,24.35260009765625,0,1.6479179859161377,0,1.1695574357872829E-06,0.26229840517044067,0.85051929950714111,1.0027369260787964,0.97126328945159912,1.0108325481414795,9.8919343948364258,0,0,0,0
1,365,8760,-9.7014865875244141,0.003292356850579381,0.032049700617790222,61.351139068603516,33.489608764648438,2.0862603187561035,37.590030670166016,25.221269607543945,0,0.52294683456420898,0,1.1554503771549207E-06,0.39197155833244324,0.81466186046600342,1.0037463903427124,0.94033801555633545,1.0475691556930542,9.9783344268798828,0,0,0,0
