file	phase	waypoint	world_x_m	world_z_m	hour	macro_hour	surface_temp_c	air_temp_c	wind_x_ms	wind_z_ms	humidity_mm	precipitation_mm_h	surface_water_mm	root_water_mm	snow_mm	live_biomass_g_m2	dry_biomass_g_m2	crust_fraction	dust_g_m2	burn_fraction	Elevation	Slope	Aspect	FaultInfluence	RockHardness	DepressionStorage	Drainage	Catchments	SoilDepth	SandFraction	SiltFraction	ClayFraction	Porosity	Permeability	MineralContent	SoilCompaction	SolarRadiation	SurfaceTemperature	SoilTemperature	AirTemperature	Pressure	Wind	Humidity	CloudWater	Precipitation	SurfaceWater	RootWater	Groundwater	Snow	FrozenSoil	LiveBiomass	DryBiomass	LitterBiomass	SeedBank	SoilOrganicMatter	AvailableNitrogen	PlantNitrogen	OrganicNitrogen	FireIntensity	BurnScar	LooseSediment	SurfaceCrust	Dust
waypoint-01-night.png	night	1	32	-64	0.007915	1	-5.336855	-6.121914	5.21203	0.131888	6.909554	0.00127	0	44.571495	5.927564	26.716261	24.164194	0.495856	0	0	437.056976	0.025394	2.058607	0	0.40508	0	0	122	1.565737	0.321519	0.40445	0.27403	0.375767	9.304843	0.402127	0	0	-6.841813	0.724705	-6.564953	956.843323	4.382782	5.026019	1.575395	0.141955	0	44.571495	25.323042	6.067247	0.020085	26.716261	24.164194	53.407108	0.365924	1447.77002	0.627033	0.480893	18.801256	0	0	5.174603	0.495856	0
waypoint-02-night.png	night	2	511.065582	-277.293762	0.007915	1	-6.079997	-6.540827	4.588706	-0.401419	6.632226	0.000794	0	44.46645	6.006783	26.792849	24.269548	0.495429	0	0	445.719208	0.011553	-2.63285	0	0.411621	0	0	122	1.582629	0.327465	0.399063	0.273472	0.375633	9.456	0.401056	0	0	-6.905505	0.694558	-6.630573	955.540161	4.348606	4.997251	1.583632	0.114466	0	44.46645	25.267754	6.120625	0.023782	26.792849	24.269548	53.580517	0.366944	1452.207397	0.629277	0.482271	18.84226	0	0	5.141896	0.495429	0
waypoint-03-night.png	night	3	1022.624207	-505.054535	0.007915	1	-5.109269	-6.067636	5.506986	-0.155807	6.930709	0.001487	0	45.178173	6.183759	27.180931	24.143089	0.492573	0	0	453.210724	0.028766	0.089662	0	0.424698	0	0	122	1.605739	0.344559	0.385866	0.269575	0.374698	9.900877	0.397979	0	0	-6.87026	0.670096	-6.627514	954.542236	4.421412	5.027236	1.58214	0.151841	0	45.178173	25.674076	6.332962	0.026966	27.180931	24.143089	53.727158	0.367807	1455.959595	0.631175	0.489257	18.871117	0	0	5.076511	0.492573	0
waypoint-04-night.png	night	4	1535.706543	-733.493408	0.007915	1	-5.495356	-6.279803	5.211513	-0.301923	7.016513	0.001291	0	46.658901	6.504584	27.944983	24.000202	0.497149	0	0	467.798401	0.018082	1.399761	0	0.449039	0	0	122	1.655993	0.371605	0.350801	0.277595	0.376623	10.540936	0.393111	0	0	-6.820089	0.622135	-6.622971	952.989624	4.476907	5.111622	1.68174	0.154429	0	46.658901	26.324427	6.656785	0.033169	27.944983	24.000202	54.133472	0.370197	1466.356445	0.636433	0.50301	18.956671	0	0	4.954805	0.497149	0
waypoint-05-night.png	night	5	2048.312256	-961.720154	0.007915	1	-5.681442	-6.3725	4.973768	-0.686435	7.075116	0.001218	0	47.914665	6.704529	28.434668	23.67774	0.495209	0	0	471.363861	0.014263	-1.129401	0	0.45284	0	0	122	1.664049	0.381772	0.34299	0.275238	0.376057	10.805724	0.391281	0	0	-6.706172	0.612225	-6.556051	952.938232	4.33951	5.200258	1.764055	0.164455	0	47.914665	26.958256	6.868304	0.03467	28.434668	23.67774	54.137901	0.370223	1466.469849	0.63649	0.511824	18.948938	0	0	4.9358	0.495209	0
waypoint-06-night.png	night	6	2560.111816	-1189.588028	0.007915	1	-4.968444	-5.937628	5.616295	-0.52594	7.498769	0.001818	0	49.243999	6.798948	28.430042	22.916622	0.490869	0	0	463.097809	0.025345	-0.537705	0	0.430721	0	0	168.647202	1.618126	0.405661	0.325784	0.268556	0.374453	11.433013	0.386981	0	0	-6.503213	0.64353	-6.403336	954.471985	4.170815	5.306672	1.814536	0.206995	0	49.243999	27.69149	7.005424	0.03112	28.430042	22.916622	53.290638	0.365239	1444.789795	0.625526	0.511741	18.741941	0	0	5.046395	0.490869	0
waypoint-07-night.png	night	7	3071.516479	-1417.279968	0.007915	1	-5.151407	-5.986497	5.304124	-0.493986	7.631174	0.001958	0	51.39349	6.992173	28.891344	22.142885	0.491478	0	0	456.219879	0.024883	0.744985	0	0.413253	0	0	170.190979	1.583597	0.412092	0.317825	0.270083	0.37482	11.586926	0.385823	0	0	-6.237624	0.671304	-6.189175	956.087769	4.336261	5.478513	2.018298	0.266448	0	51.39349	28.752554	7.257236	0.028152	28.891344	22.142885	52.773758	0.362199	1431.563843	0.618837	0.520044	18.607306	0	0	5.133738	0.491478	0
waypoint-08-night.png	night	8	3583.978394	-1645.442993	0.007915	1	-5.300296	-6.099763	5.038162	-1.118941	7.314071	0.00204	0	50.841335	6.870034	28.599661	22.30209	0.497433	0	0	453.044708	0.03976	1.092533	0	0.413188	0	0	172	1.579567	0.410651	0.310478	0.278871	0.376929	11.511351	0.386083	0.000001	0	-6.291989	0.680968	-6.205418	957.601196	4.203311	5.42257	1.899915	0.281338	0	50.841335	28.424379	7.150311	0.026808	28.594887	22.300631	52.736576	0.361972	1430.564941	0.618332	0.514708	18.6031	0	0	5.134058	0.497415	0
waypoint-09-night.png	night	9	4095.292847	-1873.094543	0.007915	1	-5.151245	-5.992522	5.240216	-0.987679	7.43158	0.001895	0.029317	50.69841	6.850734	28.77272	22.586447	0.50307	0	0	454.836975	0.033737	1.212665	0	0.420595	1.477558	0	172	1.596084	0.387473	0.324762	0.287765	0.379064	10.891874	0.390255	0	0	-6.3331	0.674232	-6.239603	958.731201	4.211075	5.374215	1.857215	0.246818	0	50.727726	28.369167	7.095228	0.027577	28.77272	22.586447	53.177853	0.364576	1441.903931	0.624066	0.517909	18.708206	0	0	5.097024	0.50307	0
waypoint-09-day.png	day	9	4095.292847	-1873.094543	12.022224	13	-7.889775	-8.306493	-0.407467	-2.579834	3.33687	0.116095	0	50.772766	9.486378	28.762754	22.525566	0.501314	0	0	454.836975	0.033737	1.212665	0	0.420595	1.477558	0	172	1.596084	0.387473	0.324762	0.287765	0.379064	10.891874	0.390255	0	58.69104	-7.944685	-1.230658	-8.61974	955.175598	2.314457	3.243681	1.528065	0.08155	0	50.798397	28.399214	9.540291	0.133985	28.762754	22.525566	53.248676	0.364508	1441.903931	0.624067	0.51773	18.708387	0	0	5.097024	0.501314	0
