year,day,elapsed_hours,temperature_c,precipitation_mm_h,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,soil_compaction,dust_gm2,fire_intensity,burn_scar,climate_temperature_offset_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,heatwave,cold_snap,rain_burst,wind_storm
1,15,360,-8.602931022644043,0.032390650361776352,0.023238558322191238,54.391033172607422,31.184793472290039,19.378049850463867,26.41734504699707,22.566349029541016,0,0.083813995122909546,0,0,0.30921703577041626,0.88607990741729736,1.0509812831878662,0.84766340255737305,0.77456992864608765,1.5936663150787354,0,0,0,0
1,30,720,-6.7248954772949219,0.026202034205198288,0.0014601591974496841,55.190647125244141,31.189794540405273,26.896659851074219,23.365724563598633,23.519220352172852,0,0.05157068744301796,0,0,0.34425318241119385,0.88231313228607178,1.0509812831878662,0.84766340255737305,0.77456992864608765,1.5936663150787354,0,0,0,0
1,45,1080,-3.8324120044708252,0.017399558797478676,0,58.359081268310547,31.244831085205078,34.1474609375,21.322696685791016,23.416469573974609,0,0.050478439778089523,0,0,0.60282915830612183,0.86947983503341675,1.0794085264205933,0.84766340255737305,0.77456992864608765,1.5936663150787354,0,0,0,0
1,60,1440,0.26150140166282654,0.012131072580814362,0.00065647094743326306,72.482429504394531,36.696830749511719,19.945125579833984,20.722509384155273,21.953243255615234,0,0.033348757773637772,0,0,1.0033683776855469,0.84960085153579712,1.0509812831878662,0.84766340255737305,5.2751755714416504,1.5936663150787354,0,0,1,0
1,75,1800,4.0581064224243164,0.0022581897210329771,0.043292831629514694,74.194862365722656,57.351730346679688,0.54402369260787964,21.235631942749023,20.069181442260742,0,0.025433385744690895,0,0,1.0155725479125977,0.82645058631896973,1.0509812831878662,0.84766340255737305,0.77456992864608765,1.5936663150787354,0,0,0,0
1,90,2160,11.028042793273926,0,0.029978346079587936,73.548789978027344,60.139179229736328,0,22.760002136230469,18.336986541748047,0,0.019354114308953285,0,0,1.9261295795440674,0.80380356311798096,1.0509812831878662,0.84766340255737305,0.77456992864608765,1.5936663150787354,0,0,0,0
1,105,2520,15.585280418395996,0,0.030606921762228012,73.52734375,59.084163665771484,0,27.460386276245117,16.758251190185547,0,0.008034316822886467,0,0,2.2962479591369629,0.7854343056678772,1.0509812831878662,0.84766340255737305,0.77456992864608765,1.5936663150787354,0,0,0,0
1,120,2880,19.686347961425781,0,0.028041545301675797,73.404777526855469,57.765567779541016,0,32.124336242675781,15.455574989318848,0,0.0058638774789869785,0,0,2.5041227340698242,0.77511733770370483,1.0509812831878662,0.84766340255737305,0.77456992864608765,1.5936663150787354,0,0,0,0
1,135,3240,22.890584945678711,0,0.023412594571709633,73.15289306640625,56.337947845458984,0,34.720245361328125,15.010357856750488,0,0.0079792235046625137,0,0,2.5019559860229492,0.77442848682403564,1.0509812831878662,0.84766340255737305,0.77456992864608765,1.5936663150787354,0,0,0,0
1,150,3600,25.043548583984375,0,0.017488881945610046,72.775970458984375,54.913372039794922,0,36.022975921630859,15.181567192077637,0,0.0049183331429958344,0,0,2.3809795379638672,0.77621662616729736,1.0509812831878662,0.84766340255737305,0.77456992864608765,1.5936663150787354,0,0,0,0
1,165,3960,26.006372451782227,0,0.01525283046066761,72.277366638183594,53.588005065917969,0,37.122810363769531,15.572487831115723,0,0.007963918149471283,0,0,2.1943340301513672,0.77897536754608154,1.0509812831878662,0.84766340255737305,0.77456992864608765,1.5936663150787354,0,0,0,0
1,180,4320,25.730127334594727,0,0.014218922704458237,71.727447509765625,52.307754516601562,0,38.273326873779297,16.02397346496582,0,0.004678631667047739,0,0,1.9857990741729736,0.78205764293670654,1.0509812831878662,0.84766340255737305,0.77456992864608765,1.5936663150787354,0,0,0,0
1,195,4680,24.265569686889648,0,0.014908526092767715,71.140632629394531,51.108943939208984,0,39.697399139404297,16.386789321899414,0,0.0025497842580080032,0,0,1.7991535663604736,0.78481638431549072,1.0509812831878662,0.84766340255737305,0.77456992864608765,1.5936663150787354,0,0,0,0
1,210,5040,21.764045715332031,0,0.015330375172197819,70.559234619140625,49.965785980224609,0,41.875324249267578,16.485891342163086,0,0.011614922434091568,0,0,1.6781768798828125,0.78660452365875244,1.0509812831878662,0.84766340255737305,0.77456992864608765,1.5936663150787354,0,0,0,0
1,225,5400,18.462556838989258,0,0.01776408776640892,69.985832214355469,48.922950744628906,0,46.528312683105469,15.828408241271973,0,0.029836816713213921,0,0,1.6587551832199097,0.7891344428062439,1.0509812831878662,0.84766340255737305,0.77456992864608765,1.5936663150787354,0,0,0,0
1,240,5760,14.592415809631348,0,0.020691504701972008,69.415489196777344,47.939952850341797,0,53.401039123535156,14.535295486450195,0,0.005938677117228508,0,0,1.6925225257873535,0.81070917844772339,1.0509812831878662,0.84766340255737305,0.77456992864608765,1.5936663150787354,0,0,0,0
1,255,6120,10.450618743896484,0,0.027529720216989517,68.908737182617188,46.999359130859375,0,59.66558837890625,13.286717414855957,0,0.02148074097931385,0,0,1.7504446506500244,0.8477170467376709,1.0509812831878662,0.84766340255737305,0.77456992864608765,1.5936663150787354,0,0,0,0
1,270,6480,5.4971380233764648,0,0.034697569906711578,68.49176025390625,46.095172882080078,0,63.966846466064453,12.146500587463379,0,0.08901725709438324,0,0,1.8177328109741211,0.89070916175842285,1.0509812831878662,0.84766340255737305,0.7884179949760437,1.5936663150787354,0,0,0,0
1,285,6840,1.5555541515350342,0,0.046169642359018326,68.307868957519531,45.238372802734375,0,65.402099609375,11.10508918762207,0,0.11759140342473984,0,0,1.8795986175537109,0.93023669719696045,1.0509812831878662,0.84766340255737305,0.77456992864608765,1.5936663150787354,0,0,0,0
1,300,7200,-1.7954114675521851,0,0.054112382233142853,68.281021118164062,44.398052215576172,0,65.442031860351562,10.240975379943848,0,0.096999272704124451,0,0,1.9212532043457031,0.95685082674026489,1.0509812831878662,0.84766340255737305,0.77456992864608765,1.5936663150787354,0,0,0,0
1,315,7560,-4.6731367111206055,0.0013468341203406453,0.064720317721366882,68.755744934082031,43.615119934082031,0.2885250449180603,63.469139099121094,11.268642425537109,0,0.12601353228092194,0,0,1.9095686674118042,0.96176397800445557,1.0509812831878662,0.84766340255737305,0.77456992864608765,1.5936663150787354,0,0,0,0
1,330,7920,-6.8613300323486328,0.0032829500269144773,0.074951626360416412,69.448860168457031,42.917598724365234,0.91905891895294189,58.356575012207031,15.202395439147949,0,0.17303317785263062,0,0,1.6424379348754883,0.94913077354431152,1.0509812831878662,0.84766340255737305,0.77456992864608765,1.5936663150787354,0,0,0,0
