year,day,elapsed_hours,temperature_c,precipitation_mm_h,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,soil_compaction,dust_gm2,fire_intensity,burn_scar,climate_temperature_offset_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,heatwave,cold_snap,rain_burst,wind_storm
1,15,360,-10.480574607849121,0.024072300642728806,0.0083982907235622406,52.618175506591797,30.25047492980957,11.707907676696777,25.841464996337891,23.513521194458008,0,1.1763787269592285,0,0,-0.73960524797439575,0.94848209619522095,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,30,720,-9.0364208221435547,0.020900191739201546,0.067848280072212219,52.617500305175781,30.251466751098633,13.472599983215332,22.755596160888672,24.427057266235352,0,0.90303707122802734,0,0,-0.76327866315841675,0.94324588775634766,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,45,1080,-6.8112959861755371,0.015130880288779736,0.015245841816067696,53.995975494384766,30.251911163330078,14.090107917785645,20.113979339599609,24.833864212036133,0,0.86556297540664673,0,0,-0.83640152215957642,0.9311034083366394,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,60,1440,-3.4823324680328369,0.0082519417628645897,0,60.421291351318359,30.31425666809082,9.4885149002075195,18.484575271606445,24.234338760375977,0,0.76260226964950562,0,0,-0.94967031478881836,0.91229456663131714,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,75,1800,0.39023184776306152,0.0026438322383910418,4.9755572035792284E-06,65.886390686035156,32.08837890625,3.988943338394165,18.187973022460938,22.425205230712891,0,0.63208180665969849,0,0,-1.081578254699707,0.89039069414138794,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,90,2160,5.5586113929748535,0.00056016602320596576,0.004868736956268549,65.262901306152344,37.679794311523438,0.0012545223580673337,19.063835144042969,20.497335433959961,0,0.48113501071929932,0,0,-1.2106186151504517,0.86896288394927979,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,105,2520,9.8463335037231445,2.9692439511563862E-06,0.0036772566381841898,64.910041809082031,38.235054016113281,0,22.56346321105957,18.733697891235352,0,0.29779234528541565,0,0,-1.3152846097946167,0.85158252716064453,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,120,2880,14.010945320129395,0,0.0038680892903357744,64.675132751464844,38.176132202148438,0,27.63536262512207,17.122959136962891,0,0.20657016336917877,0,0,-1.3740696907043457,0.84182101488113403,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,135,3240,17.640008926391602,0,0.0036426268052309752,64.313301086425781,37.983085632324219,0,32.424911499023438,15.755527496337891,0,0.17307420074939728,0,0,-1.3387799263000488,0.84693354368209839,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,150,3600,20.518333435058594,0,0.0028548745904117823,63.845256805419922,37.731201171875,0,35.306205749511719,15.187195777893066,0,0.14690665900707245,0,0,-1.1209973096847534,0.87914001941680908,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
