year,season,organ,size_unit,size_min,size_mean,size_max,function_min,function_mean,function_max,mean_usage,active_fraction
1,Autumn,DryBiomassCollector,"кг/ч",35.48737,35.56427,35.657249,0.962385,0.992343,1,0.06998,0.074176
1,Autumn,Dryer,"кг сух. в-ва/ч",30.16794,30.427896,30.584583,0.962385,0.992343,1,0,0
1,Autumn,OrganicStorage,"кг",3000.936768,3018.352051,3046.496094,0.962385,0.992343,1,0.595321,0.982143
1,Autumn,Furnace,"кВт",77.515167,77.642433,77.780632,0.962385,0.992343,1,0.128727,0.351648
1,Autumn,Battery,"кВт·ч",280,280,280,0.962385,0.992343,1,0.263542,0.837912
1,Autumn,ElectricMotor,"кВт",130,130,130,0.962385,0.992343,1,0.002988,0.10989
1,Autumn,ThermalOrgan,"кВт",59.03363,59.398621,59.811417,0.962385,0.992343,1,0.014542,0.637363
1,Autumn,Radiator,"кВт",81.141617,81.191376,81.201134,0.962385,0.992343,1,0.106538,0.45467
1,Autumn,GrowthTissue,"кг структуры/сут",1.85623,1.85623,1.85623,0.962385,0.992343,1,0.039631,0.118132
1,Autumn,Frame,"кг несущей способности",32104.736328,32107.845703,32114.046875,0.962385,0.992343,1,0.748484,0.982143
