year,season,organ,size_unit,size_min,size_mean,size_max,function_min,function_mean,function_max,mean_usage,active_fraction
1,Spring,DryBiomassCollector,"кг/ч",34.447811,34.848061,35.248444,1,1,1,0.204867,0.211957
1,Spring,Dryer,"кг сух. в-ва/ч",30.509392,31.148886,31.797241,1,1,1,0,0
1,Spring,OrganicStorage,"кг",2776.218994,2839.891602,2904.272217,1,1,1,0.456659,1
1,Spring,Furnace,"кВт",75.628563,76.14743,76.666458,1,1,1,0.382527,1
1,Spring,Battery,"кВт·ч",280,280,280,1,1,1,0.479826,0.622283
1,Spring,ElectricMotor,"кВт",124.108948,126.612679,129.18515,1,1,1,0.004819,0.14538
1,Spring,ThermalOrgan,"кВт",62.273613,63.487049,64.653343,1,1,1,0.006137,0.293478
1,Spring,Radiator,"кВт",80.263824,80.675797,81.154465,1,1,1,0.313456,1
1,Spring,GrowthTissue,"кг структуры/сут",1.883148,1.97346,2.042613,1,1,1,0.193829,0.459239
1,Spring,Frame,"кг несущей способности",32062.882813,32078.777344,32091.984375,1,1,1,0.678215,1
1,Summer,Sail,"м²",172.652603,174.872818,176.692856,1,1,1,0.309909,0.414402
1,Summer,SolarLeaf,"м²",136.317047,137.783508,139.204239,1,1,1,0.325341,0.563859
1,Summer,WaterIntake,"л/ч",262.829834,266.358002,270.079498,1,1,1,0.017663,0.017663
1,Summer,SnowCollector,"м²",68.606361,70.044395,71.502357,1,1,1,0,0
1,Summer,WaterReservoir,"л",5092.742188,5132.968262,5168.455078,1,1,1,0.392277,1
1,Summer,LiveBiomassHarvester,"кг сух. в-ва/ч",25.906469,26.380424,26.862125,1,1,1,0.013587,0.013587
1,Summer,DryBiomassCollector,"кг/ч",35.248444,35.6353,36.033051,1,1,1,0.188206,0.206522
1,Summer,Dryer,"кг сух. в-ва/ч",29.272058,29.885616,30.507675,1,1,1,0,0
1,Summer,OrganicStorage,"кг",2904.272217,2964.02124,3022.217041,1,1,1,0.465831,1
1,Summer,Furnace,"кВт",76.666458,77.167816,77.68325,1,1,1,0.356488,1
1,Summer,Battery,"кВт·ч",280,280,280,1,1,1,0.550806,0.701087
1,Summer,ElectricMotor,"кВт",119.315086,121.687317,124.102257,1,1,1,0.006427,0.199728
1,Summer,ThermalOrgan,"кВт",59.767654,61.014828,62.270481,1,1,1,0.000045,0
1,Summer,Radiator,"кВт",81.154465,81.654556,82.166916,1,1,1,0.311246,1
1,Summer,GrowthTissue,"кг структуры/сут",2.042613,2.103883,2.255966,1,1,1,0.19341,0.425272
1,Summer,Frame,"кг несущей способности",32091.984375,32103.1875,32115.640625,1,1,1,0.691301,1
1,Autumn,Sail,"м²",176.692856,178.099808,179.500397,0.958784,0.991931,1,0.20348,0.277473
1,Autumn,SolarLeaf,"м²",139.204239,139.703262,139.832596,0.958784,0.991931,1,0.116545,0.392857
1,Autumn,WaterIntake,"л/ч",253.875366,258.233276,262.817047,0.958784,0.991931,1,0.015453,0.028846
1,Autumn,SnowCollector,"м²",65.857323,67.219139,68.602501,0.958784,0.991931,1,0.000296,0.01511
1,Autumn,WaterReservoir,"л",5168.455078,5186.99707,5208.17334,0.958784,0.991931,1,0.3805,0.968407
1,Autumn,LiveBiomassHarvester,"кг сух. в-ва/ч",24.930603,25.425846,25.905182,0.958784,0.991931,1,0.00431,0.004121
1,Autumn,DryBiomassCollector,"кг/ч",35.908409,36.088108,36.200325,0.958784,0.991931,1,0.082536,0.090659
1,Autumn,Dryer,"кг сух. в-ва/ч",28.099304,28.680208,29.270412,0.958784,0.991931,1,0.000343,0.001374
1,Autumn,OrganicStorage,"кг",3022.217041,3052.099854,3082.42334,0.958784,0.991931,1,0.402533,0.968407
1,Autumn,Furnace,"кВт",77.68325,77.848305,77.915543,0.958784,0.991931,1,0.153886,0.440934
1,Autumn,Battery,"кВт·ч",280,280,280,0.958784,0.991931,1,0.268228,0.739011
1,Autumn,ElectricMotor,"кВт",114.715477,117.015732,119.308754,0.958784,0.991931,1,0.003421,0.108516
1,Autumn,ThermalOrgan,"кВт",57.515572,58.602943,59.764301,0.958784,0.991931,1,0.013077,0.593407
1,Autumn,Radiator,"кВт",81.999664,82.215172,82.303146,0.958784,0.991931,1,0.123476,0.512363
1,Autumn,GrowthTissue,"кг структуры/сут",2.255966,2.278922,2.297087,0.958784,0.991931,1,0.059597,0.156593
1,Autumn,Frame,"кг несущей способности",32115.640625,32122.488281,32128.640625,0.958784,0.991931,1,0.672641,0.968407
2,Winter,Sail,"м²",182.574341,194.749008,214.188232,0.984473,0.994016,0.999988,0.166218,0.286111
2,Winter,SolarLeaf,"м²",136.928787,140.6931,146.177338,0.984473,0.994016,0.999988,0.032219,0.288889
2,Winter,WaterIntake,"л/ч",225.455994,240.758942,250.787445,0.984473,0.994016,0.999988,0.017497,0.018056
2,Winter,SnowCollector,"м²",55.11034,61.130379,64.943443,0.984473,0.994016,0.999988,0,0
2,Winter,WaterReservoir,"л",5248.520996,5431.962402,5728.441406,0.984473,0.994016,0.999988,0.382967,1
2,Winter,LiveBiomassHarvester,"кг сух. в-ва/ч",21.29719,23.321756,24.608166,0.984473,0.994016,0.999988,0.0125,0.0125
2,Winter,DryBiomassCollector,"кг/ч",36.172077,37.399265,39.382271,0.984473,0.994016,0.999988,0.169829,0.261111
2,Winter,Dryer,"кг сух. в-ва/ч",23.514242,26.082773,27.709602,0.984473,0.994016,0.999988,0,0
2,Winter,OrganicStorage,"кг",3137.172852,3378.832764,3768.484619,0.984473,0.994016,0.999988,0.551136,1
2,Winter,Furnace,"кВт",78.247299,79.83812,82.408669,0.984473,0.994016,0.999988,0.321739,1
2,Winter,Battery,"кВт·ч",280,280,280,0.984473,0.994016,0.999988,0.287614,0.520833
2,Winter,ElectricMotor,"кВт",96.880371,106.816536,113.152763,0.984473,0.994016,0.999988,0.003099,0.093056
2,Winter,ThermalOrgan,"кВт",49.172203,53.921421,56.861046,0.984473,0.994016,0.999988,0.032249,1
2,Winter,Radiator,"кВт",81.999664,83.248985,85.540367,0.984473,0.994016,0.999988,0.219141,1
2,Winter,GrowthTissue,"кг структуры/сут",2.318688,2.555569,3.067219,0.984473,0.994016,0.999988,0.150621,0.384722
2,Winter,Frame,"кг несущей способности",32143.609375,32201.970703,32299.451172,0.984473,0.994016,0.999988,0.757375,1
2,Spring,Sail,"м²",188.316147,191.783936,194.578552,0.995236,0.997821,0.999243,0.258831,0.377717
2,Spring,SolarLeaf,"м²",136.556305,137.602921,139.333679,0.995236,0.997821,0.999243,0.230772,0.502717
2,Spring,WaterIntake,"л/ч",237.804855,241.566574,245.63916,0.995236,0.997821,0.999243,0.017663,0.017663
2,Spring,SnowCollector,"м²",60.68158,61.953445,63.242878,0.995236,0.997821,0.999243,0,0
2,Spring,WaterReservoir,"л",5329.607422,5377.089355,5417.913574,0.995236,0.997821,0.999243,0.380968,1
2,Spring,LiveBiomassHarvester,"кг сух. в-ва/ч",23.166817,23.594534,24.02968,0.995236,0.997821,0.999243,0.012228,0.012228
2,Spring,DryBiomassCollector,"кг/ч",36.704346,37.109501,37.51487,0.995236,0.997821,0.999243,0.170911,0.173913
2,Spring,Dryer,"кг сух. в-ва/ч",25.891352,26.434021,26.984144,0.995236,0.997821,0.999243,0,0
2,Spring,OrganicStorage,"кг",3244.638672,3318.605469,3386.652588,0.995236,0.997821,0.999243,0.611955,1
2,Spring,Furnace,"кВт",78.937271,79.462486,79.987991,0.995236,0.997821,0.999243,0.325238,1
2,Spring,Battery,"кВт·ч",280,280,280,0.995236,0.997821,0.999243,0.477852,0.650815
2,Spring,ElectricMotor,"кВт",105.99762,108.09613,110.254021,0.995236,0.997821,0.999243,0.00695,0.211957
2,Spring,ThermalOrgan,"кВт",53.732025,54.756546,55.714245,0.995236,0.997821,0.999243,0.007355,0.360054
2,Spring,Radiator,"кВт",82.205627,82.776657,83.443115,0.995236,0.997821,0.999243,0.26678,1
2,Spring,GrowthTissue,"кг структуры/сут",2.339533,2.388871,2.491968,0.995236,0.997821,0.999243,0.182705,0.425272
2,Spring,Frame,"кг несущей способности",32168.199219,32184.222656,32199.175781,0.995236,0.997821,0.999243,0.768528,1
2,Summer,Sail,"м²",194.578552,197.688019,201.137344,0.999245,0.999655,0.99988,0.289122,0.383152
2,Summer,SolarLeaf,"м²",139.333679,141.395828,143.511032,0.999245,0.999655,0.99988,0.323447,0.557065
2,Summer,WaterIntake,"л/ч",232.158752,234.555847,237.793365,0.999245,0.999655,0.99988,0.02038,0.02038
2,Summer,SnowCollector,"м²",58.220577,59.440918,60.678165,0.999245,0.999655,0.99988,0,0
2,Summer,WaterReservoir,"л",5417.913574,5465.749023,5524.832031,0.999245,0.999655,0.99988,0.379416,1
2,Summer,LiveBiomassHarvester,"кг сух. в-ва/ч",22.346157,22.75222,23.16564,0.999245,0.999655,0.99988,0.014946,0.014946
2,Summer,DryBiomassCollector,"кг/ч",37.51487,37.917282,38.325005,0.999245,0.999655,0.99988,0.158065,0.175272
2,Summer,Dryer,"кг сух. в-ва/ч",24.841309,25.361996,25.889894,0.999245,0.999655,0.99988,0,0
2,Summer,OrganicStorage,"кг",3386.652588,3459.862549,3537.432861,0.999245,0.999655,0.99988,0.497001,1
2,Summer,Furnace,"кВт",79.987991,80.509651,81.038292,0.999245,0.999655,0.99988,0.300143,1
2,Summer,Battery,"кВт·ч",280,280,280,0.999245,0.999655,0.99988,0.551201,0.736413
2,Summer,ElectricMotor,"кВт",101.967087,103.963585,105.992027,0.999245,0.999655,0.99988,0.007699,0.232337
2,Summer,ThermalOrgan,"кВт",51.57325,52.648277,53.729092,0.999245,0.999655,0.99988,0.000029,0
2,Summer,Radiator,"кВт",83.443115,84.147385,84.847992,0.999245,0.999655,0.99988,0.263594,1
2,Summer,GrowthTissue,"кг структуры/сут",2.491968,2.592369,2.678619,0.999245,0.999655,0.99988,0.187917,0.429348
2,Summer,Frame,"кг несущей способности",32199.175781,32215.365234,32232.537109,0.999245,0.999655,0.99988,0.741487,1
2,Autumn,Sail,"м²",201.137344,205.477554,209.913773,0.99988,0.999944,0.999979,0.263713,0.355769
2,Autumn,SolarLeaf,"м²",143.511032,145.214935,146.191574,0.99988,0.999944,0.999979,0.112225,0.401099
2,Autumn,WaterIntake,"л/ч",226.571503,229.34111,232.147751,0.99988,0.999944,0.999979,0.019586,0.020604
2,Autumn,SnowCollector,"м²",55.884544,57.042988,58.217304,0.99988,0.999944,0.999979,0,0
2,Autumn,WaterReservoir,"л",5524.832031,5591.310059,5661.534668,0.99988,0.999944,0.999979,0.373613,1
2,Autumn,LiveBiomassHarvester,"кг сух. в-ва/ч",21.559076,21.95038,22.345068,0.99988,0.999944,0.999979,0.012363,0.012363
2,Autumn,DryBiomassCollector,"кг/ч",38.325005,38.712399,39.095623,0.99988,0.999944,0.999979,0.145404,0.149725
2,Autumn,Dryer,"кг сух. в-ва/ч",23.844578,24.338858,24.839911,0.99988,0.999944,0.999979,0,0
2,Autumn,OrganicStorage,"кг",3537.432861,3616.353516,3699.053955,0.99988,0.999944,0.999979,0.493541,1
2,Autumn,Furnace,"кВт",81.038292,81.540466,82.037186,0.99988,0.999944,0.999979,0.278234,0.946429
2,Autumn,Battery,"кВт·ч",280,280,280,0.99988,0.999944,0.999979,0.35104,0.622253
2,Autumn,ElectricMotor,"кВт",98.172569,100.055168,101.961716,0.99988,0.999944,0.999979,0.009015,0.244505
2,Autumn,ThermalOrgan,"кВт",49.677002,50.578373,51.570354,0.99988,0.999944,0.999979,0.017559,0.710165
2,Autumn,Radiator,"кВт",84.847992,85.295128,85.540367,0.99988,0.999944,0.999979,0.219972,0.946429
2,Autumn,GrowthTissue,"кг структуры/сут",2.678619,2.817686,2.958389,0.99988,0.999944,0.999979,0.154543,0.385989
2,Autumn,Frame,"кг несущей способности",32232.537109,32255.125,32278.144531,0.99988,0.999944,0.999979,0.751373,1
3,Winter,Sail,"м²",214.282349,239.781296,282.425964,0.999988,0.999988,0.999988,0.154989,0.275
3,Winter,SolarLeaf,"м²",143.716232,149.104187,157.932861,0.999988,0.999988,0.999988,0.035788,0.290278
3,Winter,WaterIntake,"л/ч",217.020264,221.59407,225.445129,0.999988,0.999988,0.999988,0.020833,0.020833
3,Winter,SnowCollector,"м²",46.762562,51.871025,55.107239,0.999988,0.999988,0.999988,0,0
3,Winter,WaterReservoir,"л",5729.676758,6123.681152,6794.365234,0.999988,0.999988,0.999988,0.370089,1
3,Winter,LiveBiomassHarvester,"кг сух. в-ва/ч",18.530504,20.221262,21.296112,0.999988,0.999988,0.999988,0.0125,0.0125
3,Winter,DryBiomassCollector,"кг/ч",39.382271,40.762074,43.008808,0.999988,0.999988,0.999988,0.136861,0.213889
3,Winter,Dryer,"кг сух. в-ва/ч",19.95244,22.132101,23.51292,0.999988,0.999988,0.999988,0,0
3,Winter,OrganicStorage,"кг",3769.308105,4154.70166,4790.046387,0.999988,0.999988,0.999988,0.60139,1
3,Winter,Furnace,"кВт",82.408669,84.19738,87.109863,0.999988,0.999988,0.999988,0.269768,1
3,Winter,Battery,"кВт·ч",280,280,280,0.999988,0.999988,0.999988,0.282146,0.538889
3,Winter,ElectricMotor,"кВт",83.095474,91.513206,96.875122,0.999988,0.999988,0.999988,0.004587,0.165278
3,Winter,ThermalOrgan,"кВт",42.696842,46.711246,49.170231,0.999988,0.999988,0.999988,0.034581,1
3,Winter,Radiator,"кВт",85.540367,86.889587,89.229034,0.999988,0.999988,0.999988,0.183629,1
3,Winter,GrowthTissue,"кг структуры/сут",3.067219,3.396003,4.021754,0.999988,0.999988,0.999988,0.147046,0.402778
3,Winter,Frame,"кг несущей способности",32299.84375,32416.626953,32614.375,0.999988,0.999988,0.999988,0.828109,1
3,Spring,Sail,"м²",223.885178,229.439224,233.391647,0.999988,0.999988,0.999988,0.26716,0.362772
3,Spring,SolarLeaf,"м²",143.554779,145.478958,148.664703,0.999988,0.999988,0.999988,0.23821,0.51087
3,Spring,WaterIntake,"л/ч",218.478912,219.736176,221.700287,0.999988,0.999988,0.999988,0.021739,0.021739
3,Spring,SnowCollector,"м²",51.489899,52.569157,53.663364,0.999988,0.999988,0.999988,0,0
3,Spring,WaterReservoir,"л",5866.599121,5953.703613,6025.290527,0.999988,0.999988,0.999988,0.36974,1
3,Spring,LiveBiomassHarvester,"кг сух. в-ва/ч",20.081095,20.441038,20.807285,0.999988,0.999988,0.999988,0.014946,0.014946
3,Spring,DryBiomassCollector,"кг/ч",39.937675,40.393761,40.844875,0.999988,0.999988,0.999988,0.136204,0.138587
3,Spring,Dryer,"кг сух. в-ва/ч",21.96949,22.429977,22.896851,0.999988,0.999988,0.999988,0,0
3,Spring,OrganicStorage,"кг",3916.4104,4019.699707,4108.000977,0.999988,0.999988,0.999988,0.632855,1
3,Spring,Furnace,"кВт",83.128731,83.719978,84.304619,0.999988,0.999988,0.999988,0.264673,1
3,Spring,Battery,"кВт·ч",280,280,280,0.999988,0.999988,0.999988,0.48275,0.665761
3,Spring,ElectricMotor,"кВт",90.865219,92.623383,94.42337,0.999988,0.999988,0.999988,0.009379,0.271739
3,Spring,ThermalOrgan,"кВт",46.548531,47.436356,48.255024,0.999988,0.999988,0.999988,0.005996,0.297554
3,Spring,Radiator,"кВт",85.977493,86.881393,88.123245,0.999988,0.999988,0.999988,0.223613,1
3,Spring,GrowthTissue,"кг структуры/сут",3.067219,3.31146,3.418323,0.999988,0.999988,0.999988,0.200518,0.449728
3,Spring,Frame,"кг несущей способности",32339.847656,32370.822266,32390.705078,0.999988,0.999988,0.999988,0.833429,1
3,Summer,Sail,"м²",233.391647,241.269485,249.898468,0.999988,0.999988,0.999988,0.294491,0.380435
3,Summer,SolarLeaf,"м²",148.664703,151.471039,153.93924,0.999988,0.999988,0.999988,0.322075,0.552989
3,Summer,WaterIntake,"л/ч",218.280838,220.311447,221.61409,0.999988,0.999988,0.999988,0.023098,0.023098
3,Summer,SnowCollector,"м²",49.401676,50.437164,51.487003,0.999988,0.999988,0.999988,0,0
3,Summer,WaterReservoir,"л",6025.290527,6169.068848,6314.011719,0.999988,0.999988,0.999988,0.367639,1
3,Summer,LiveBiomassHarvester,"кг сух. в-ва/ч",19.389677,19.731644,20.080101,0.999988,0.999988,0.999988,0.016304,0.016304
3,Summer,DryBiomassCollector,"кг/ч",40.844875,41.285515,41.735676,0.999988,0.999988,0.999988,0.12969,0.15625
3,Summer,Dryer,"кг сух. в-ва/ч",21.078499,21.520315,21.968254,0.999988,0.999988,0.999988,0,0
3,Summer,OrganicStorage,"кг",4108.000977,4227.641113,4354.458008,0.999988,0.999988,0.999988,0.478172,1
3,Summer,Furnace,"кВт",84.304619,84.875893,85.459518,0.999988,0.999988,0.999988,0.252465,1
3,Summer,Battery,"кВт·ч",280,280,280,0.999988,0.999988,0.999988,0.545985,0.737772
3,Summer,ElectricMotor,"кВт",87.463448,89.14946,90.860466,0.999988,0.999988,0.999988,0.010085,0.304348
3,Summer,ThermalOrgan,"кВт",44.67807,45.609589,46.545979,0.999988,0.999988,0.999988,0.000085,0
3,Summer,Radiator,"кВт",88.123245,88.773987,89.20282,0.999988,0.999988,0.999988,0.22679,1
3,Summer,GrowthTissue,"кг структуры/сут",3.418323,3.491165,3.775366,0.999988,0.999988,0.999988,0.184481,0.478261
3,Summer,Frame,"кг несущей способности",32390.705078,32425.867188,32470.970703,0.999988,0.999988,0.999988,0.785572,1
3,Autumn,Sail,"м²",249.999954,262.461639,274.51001,0.999988,0.999988,0.999988,0.213904,0.300824
3,Autumn,SolarLeaf,"м²",153.957504,156.195908,157.909561,0.999988,0.999988,0.999988,0.108826,0.395604
3,Autumn,WaterIntake,"л/ч",217.713257,219.793304,221.939377,0.999988,0.999988,0.999988,0.020604,0.020604
3,Autumn,SnowCollector,"м²",47.419498,48.402466,49.398899,0.999988,0.999988,0.999988,0,0
3,Autumn,WaterReservoir,"л",6315.34375,6499.043457,6671.67627,0.999988,0.999988,0.999988,0.365998,1
3,Autumn,LiveBiomassHarvester,"кг сух. в-ва/ч",18.749723,19.066759,19.388737,0.999988,0.999988,0.999988,0.017857,0.017857
3,Autumn,DryBiomassCollector,"кг/ч",41.735676,42.218197,42.710838,0.999988,0.999988,0.999988,0.125791,0.129121
3,Autumn,Dryer,"кг сух. в-ва/ч",20.23274,20.652153,21.077312,0.999988,0.999988,0.999988,0,0
3,Autumn,OrganicStorage,"кг",4355.346191,4522.67041,4688.901855,0.999988,0.999988,0.999988,0.476026,1
3,Autumn,Furnace,"кВт",85.459518,86.085022,86.723625,0.999988,0.999988,0.999988,0.248603,1
3,Autumn,Battery,"кВт·ч",280,280,280,0.999988,0.999988,0.999988,0.383677,0.568681
3,Autumn,ElectricMotor,"кВт",84.207573,85.832222,87.458954,0.999988,0.999988,0.999988,0.007467,0.211538
3,Autumn,ThermalOrgan,"кВт",43.096188,43.836246,44.675564,0.999988,0.999988,0.999988,0.023573,0.806319
3,Autumn,Radiator,"кВт",89.20282,89.221367,89.229034,0.999988,0.999988,0.999988,0.196189,1
3,Autumn,GrowthTissue,"кг структуры/сут",3.775366,3.94977,4.021754,0.999988,0.999988,0.999988,0.154101,0.476648
3,Autumn,Frame,"кг несущей способности",32471.394531,32528.871094,32581.388672,0.999988,0.999988,0.999988,0.803759,1
4,Winter,Sail,"м²",282.425964,309.035156,353.789429,0.999988,0.999988,0.999988,0.153676,0.284722
4,Winter,SolarLeaf,"м²",155.795822,163.507202,176.643814,0.999988,0.999988,0.999988,0.045007,0.290278
4,Winter,WaterIntake,"л/ч",216.324875,219.183029,224.076538,0.999988,0.999988,0.999988,0.020833,0.020833
4,Winter,SnowCollector,"м²",39.679272,44.01392,46.75993,0.999988,0.999988,0.999988,0,0
4,Winter,WaterReservoir,"л",6794.365234,7231.349609,7955.201172,0.999988,0.999988,0.999988,0.360613,1
4,Winter,LiveBiomassHarvester,"кг сух. в-ва/ч",16.255285,17.644163,18.529587,0.999988,0.999988,0.999988,0.016667,0.016667
4,Winter,DryBiomassCollector,"кг/ч",43.008808,44.228493,46.122665,0.999988,0.999988,0.999988,0.115228,0.141667
4,Winter,Dryer,"кг сух. в-ва/ч",16.930166,18.779661,19.951319,0.999988,0.999988,0.999988,0,0
4,Winter,OrganicStorage,"кг",4790.046387,5209.569824,5910.307617,0.999988,0.999988,0.999988,0.515348,1
4,Winter,Furnace,"кВт",87.109863,89.04155,92.255737,0.999988,0.999988,0.999988,0.228752,1
4,Winter,Battery,"кВт·ч",280,280,280,0.999988,0.999988,0.999988,0.282205,0.551389
4,Winter,ElectricMotor,"кВт",71.531715,78.587181,83.090988,0.999988,0.999988,0.999988,0.008076,0.222222
4,Winter,ThermalOrgan,"кВт",36.958401,40.540604,42.695175,0.999988,0.999988,0.999988,0.034389,1
4,Winter,Radiator,"кВт",89.229034,91.587799,95.631638,0.999988,0.999988,0.999988,0.162393,1
4,Winter,GrowthTissue,"кг структуры/сут",4.021754,4.583599,5.32119,0.999988,0.999988,0.999988,0.197102,0.409722
4,Winter,Frame,"кг несущей способности",32614.375,32870.964844,33248.53125,0.999988,0.999988,0.999988,0.857659,1
4,Spring,Sail,"м²",291.825989,298.58783,306.409943,0.999988,0.999988,0.999988,0.246969,0.346467
4,Spring,SolarLeaf,"м²",155.561325,157.514481,161.112213,0.999988,0.999988,0.999988,0.244456,0.52038
4,Spring,WaterIntake,"л/ч",215.611679,218.36528,220.92189,0.999988,0.999988,0.999988,0.024457,0.024457
4,Spring,SnowCollector,"м²",43.690533,44.606304,45.53476,0.999988,0.999988,0.999988,0,0
4,Spring,WaterReservoir,"л",6957.18457,7076.036621,7214.90918,0.999988,0.999988,0.999988,0.361241,1
4,Spring,LiveBiomassHarvester,"кг сух. в-ва/ч",17.521257,17.816551,18.120584,0.999988,0.999988,0.999988,0.017663,0.017663
4,Spring,DryBiomassCollector,"кг/ч",43.531197,43.917816,44.381912,0.999988,0.999988,0.999988,0.116864,0.118207
4,Spring,Dryer,"кг сух. в-ва/ч",18.641684,19.032419,19.428574,0.999988,0.999988,0.999988,0,0
4,Spring,OrganicStorage,"кг",4934.663574,5046.056152,5177.290039,0.999988,0.999988,0.999988,0.540022,1
4,Spring,Furnace,"кВт",87.786934,88.315041,88.970985,0.999988,0.999988,0.999988,0.230594,1
4,Spring,Battery,"кВт·ч",280,280,280,0.999988,0.999988,0.999988,0.500852,0.702446
4,Spring,ElectricMotor,"кВт",78.021423,79.511719,81.035233,0.999988,0.999988,0.999988,0.01096,0.267663
4,Spring,ThermalOrgan,"кВт",40.426952,41.213749,41.944241,0.999988,0.999988,0.999988,0.003179,0.15625
4,Spring,Radiator,"кВт",89.638962,90.189346,91.257111,0.999988,0.999988,0.999988,0.197651,1
4,Spring,GrowthTissue,"кг структуры/сут",4.323091,4.395156,4.56382,0.999988,0.999988,0.999988,0.213838,0.444293
4,Spring,Frame,"кг несущей способности",32819.128906,32967.972656,33026.863281,0.999988,0.999988,0.999988,0.858896,1
4,Summer,Sail,"м²",306.409943,313.819183,322.320862,0.999988,0.999988,0.999988,0.296436,0.407609
4,Summer,SolarLeaf,"м²",161.112213,165.168961,169.178726,0.999988,0.999988,0.999988,0.326518,0.5625
4,Summer,WaterIntake,"л/ч",219.135895,222.377914,228.750671,0.999988,0.999988,0.999988,0.027174,0.027174
4,Summer,SnowCollector,"м²",41.918633,42.797264,43.688076,0.999988,0.999988,0.999988,0,0
4,Summer,WaterReservoir,"л",7214.90918,7350.934082,7522.529785,0.999988,0.999988,0.999988,0.358923,1
4,Summer,LiveBiomassHarvester,"кг сух. в-ва/ч",16.965906,17.238977,17.520416,0.999988,0.999988,0.999988,0.02038,0.02038
4,Summer,DryBiomassCollector,"кг/ч",44.380745,44.76479,45.14098,0.999988,0.999988,0.999988,0.107469,0.154891
4,Summer,Dryer,"кг сух. в-ва/ч",17.885647,18.260546,18.640635,0.999988,0.999988,0.999988,0,0
4,Summer,OrganicStorage,"кг",5177.290039,5307.769043,5454.588867,0.999988,0.999988,0.999988,0.361431,1
4,Summer,Furnace,"кВт",88.970985,89.610596,90.273186,0.999988,0.999988,0.999988,0.215375,1
4,Summer,Battery,"кВт·ч",280,280,280,0.999988,0.999988,0.999988,0.542242,0.76087
4,Summer,ElectricMotor,"кВт",75.146431,76.569328,78.017418,0.999988,0.999988,0.999988,0.012005,0.302989
4,Summer,ThermalOrgan,"кВт",38.797279,39.60759,40.424717,0.999988,0.999988,0.999988,0,0
4,Summer,Radiator,"кВт",91.257111,92.533379,93.695503,0.999988,0.999988,0.999988,0.200452,1
4,Summer,GrowthTissue,"кг структуры/сут",4.605226,4.876518,5.132386,0.999988,0.999988,0.999988,0.181278,0.423913
4,Summer,Frame,"кг несущей способности",33028.191406,33067.75,33111.390625,0.999988,0.999988,0.999988,0.785238,1
4,Autumn,Sail,"м²",322.458832,333.545837,344.340271,0.999988,0.999988,0.999988,0.240216,0.336538
4,Autumn,SolarLeaf,"м²",169.203568,173.27327,176.451202,0.999988,0.999988,0.999988,0.113566,0.402473
4,Autumn,WaterIntake,"л/ч",224.086685,227.411118,229.8815,0.999988,0.999988,0.999988,0.021978,0.021978
4,Autumn,SnowCollector,"м²",40.236687,41.070763,41.916275,0.999988,0.999988,0.999988,0,0
4,Autumn,WaterReservoir,"л",7524.34082,7686.581543,7831.180176,0.999988,0.999988,0.999988,0.35964,1
