file	phase	waypoint	world_x_m	world_z_m	hour	macro_hour	surface_temp_c	air_temp_c	wind_x_ms	wind_z_ms	humidity_mm	precipitation_mm_h	surface_water_mm	root_water_mm	snow_mm	live_biomass_g_m2	dry_biomass_g_m2	crust_fraction	dust_g_m2	burn_fraction	Elevation	Slope	Aspect	FaultInfluence	RockHardness	DepressionStorage	Drainage	Catchments	SoilDepth	SandFraction	SiltFraction	ClayFraction	Porosity	Permeability	MineralContent	SoilCompaction	SolarRadiation	SurfaceTemperature	SoilTemperature	AirTemperature	Pressure	Wind	Humidity	CloudWater	Precipitation	SurfaceWater	RootWater	Groundwater	Snow	FrozenSoil	LiveBiomass	DryBiomass	LitterBiomass	SeedBank	SoilOrganicMatter	AvailableNitrogen	PlantNitrogen	OrganicNitrogen	FireIntensity	BurnScar	LooseSediment	SurfaceCrust	Dust
waypoint-01-night.png	night	1	32	-64	0.0067	1	-5.326358	-6.118463	5.220449	0.128969	6.909283	0.001079	0	44.571495	5.927392	26.716261	24.164194	0.495856	0	0	437.056976	0.025394	2.058607	0	0.40508	0	0	122	1.565737	0.321519	0.40445	0.27403	0.375767	9.304843	0.402127	0	0	-6.841813	0.724705	-6.564953	956.843323	4.382782	5.026019	1.575395	0.141955	0	44.571495	25.323042	6.067247	0.020085	26.716261	24.164194	53.407108	0.365924	1447.77002	0.627033	0.480893	18.801256	0	0	5.174603	0.495856	0
waypoint-02-night.png	night	2	511.181335	-277.345337	0.0067	1	-6.025918	-6.514884	4.632593	-0.479212	6.644307	0.000688	0	44.46637	6.006646	26.792837	24.269566	0.495428	0	0	445.720001	0.01155	-2.632678	0	0.411621	0	0	122	1.582631	0.327466	0.399064	0.27347	0.375633	9.456035	0.401056	0	0	-6.905515	0.694555	-6.630585	955.540039	4.348591	4.997242	1.58363	0.114459	0	44.46637	25.267731	6.120621	0.023782	26.792837	24.269566	53.580528	0.366944	1452.207642	0.629277	0.482271	18.842264	0	0	5.141894	0.495428	0
waypoint-03-night.png	night	3	1024.9104	-506.072266	0.0067	1	-5.111842	-6.070797	5.510012	-0.090141	6.928366	0.00126	0	45.184631	6.185215	27.184912	24.142683	0.492575	0	0	453.291168	0.028849	0.115332	0	0.424846	0	0	122	1.606022	0.344695	0.385722	0.269583	0.3747	9.90426	0.397955	0	0	-6.870096	0.66983	-6.627521	954.532959	4.421896	5.027594	1.582328	0.152091	0	45.184631	25.677038	6.334844	0.027	27.184912	24.142683	53.729649	0.367821	1456.023315	0.631207	0.489328	18.871653	0	0	5.075769	0.492575	0
waypoint-04-night.png	night	4	1534.747559	-733.066467	0.0067	1	-5.493042	-6.279163	5.21371	-0.295925	7.018268	0.001093	0	46.65646	6.503915	27.943638	24.00037	0.497141	0	0	467.778595	0.018117	1.415995	0	0.449006	0	0	122	1.655922	0.37159	0.350829	0.277581	0.376619	10.540629	0.393114	0	0	-6.820197	0.622199	-6.622997	952.991516	4.47687	5.111478	1.681534	0.154464	0	46.65646	26.323349	6.656335	0.033161	27.943638	24.00037	54.132664	0.370192	1466.335815	0.636423	0.502985	18.956497	0	0	4.954972	0.497141	0
waypoint-05-night.png	night	5	2047.494385	-961.355896	0.0067	1	-5.700624	-6.382873	4.956161	-0.679466	7.070987	0.001022	0	47.912941	6.704169	28.434628	23.678745	0.495218	0	0	471.372223	0.014238	-1.133263	0	0.452865	0	0	122	1.664102	0.381735	0.343013	0.275252	0.376061	10.804738	0.391288	0	0	-6.70643	0.612193	-6.556237	952.936584	4.339913	5.200112	1.764004	0.164373	0	47.912941	26.957232	6.868061	0.034673	28.434628	23.678745	54.138985	0.370229	1466.497559	0.636505	0.511823	18.949205	0	0	4.935676	0.495218	0
waypoint-06-night.png	night	6	2561.086243	-1190.021835	0.0067	1	-4.956854	-5.93216	5.621768	-0.556316	7.504029	0.001545	0	49.247959	6.798902	28.430191	22.914598	0.490865	0	0	463.069	0.025355	-0.536094	0	0.430657	0	0	168.675369	1.617996	0.405703	0.325748	0.268549	0.374452	11.434095	0.386974	0	0	-6.502607	0.643638	-6.402904	954.476563	4.17067	5.306966	1.81472	0.207065	0	49.247959	27.693649	7.005699	0.031108	28.430191	22.914598	53.288498	0.365226	1444.735107	0.625498	0.511743	18.741417	0	0	5.046715	0.490865	0
waypoint-07-night.png	night	7	3072.160034	-1417.566345	0.0067	1	-5.159979	-5.992444	5.28684	-0.534937	7.626566	0.001652	0	51.394871	6.992055	28.89196	22.14271	0.491484	0	0	456.22525	0.024912	0.746938	0	0.413262	0	0	170.200638	1.583612	0.412086	0.317821	0.270093	0.374822	11.586727	0.385825	0	0	-6.237531	0.671287	-6.189057	956.088379	4.336109	5.478634	2.01842	0.266586	0	51.394871	28.753077	7.257592	0.028154	28.89196	22.14271	52.774017	0.3622	1431.570435	0.61884	0.520055	18.607357	0	0	5.133689	0.491484	0
waypoint-08-night.png	night	8	3584.253052	-1645.564819	0.0067	1	-5.293128	-6.094527	5.036657	-1.167253	7.325669	0.001729	0	50.841	6.869641	28.599579	22.302231	0.497435	0	0	453.044647	0.039749	1.09249	0	0.413193	0	0	172	1.579575	0.410652	0.310473	0.278874	0.37693	11.511369	0.386083	0.000001	0	-6.292029	0.680967	-6.205449	957.601868	4.203315	5.422523	1.899884	0.281282	0	50.841	28.424185	7.150203	0.026808	28.594774	22.300762	52.736675	0.361973	1430.567261	0.618333	0.514706	18.603125	0	0	5.134037	0.497417	0
waypoint-09-night.png	night	9	4095.587402	-1873.22583	0.0067	1	-5.155695	-5.994601	5.240399	-0.963054	7.434576	0.001599	0.027367	50.698124	6.850383	28.772701	22.586626	0.503075	0	0	454.836548	0.033735	1.212726	0	0.420595	1.377593	0	172	1.596083	0.387453	0.324774	0.287772	0.379065	10.891359	0.390258	0	0	-6.333222	0.674231	-6.239622	958.732056	4.211051	5.374184	1.857174	0.246796	0	50.725494	28.361715	7.095154	0.027577	28.772701	22.586626	53.17804	0.364577	1441.908691	0.624069	0.517909	18.70825	0	0	5.097026	0.503075	0
waypoint-09-day.png	day	9	4095.587402	-1873.22583	12.019544	13	-7.904811	-8.312974	-0.417921	-2.57367	3.335798	0.115618	0	50.770462	9.486084	28.762735	22.525747	0.501319	0	0	454.836548	0.033735	1.212726	0	0.420595	1.377593	0	172	1.596083	0.387453	0.324774	0.287772	0.379065	10.891359	0.390258	0	58.692398	-7.944669	-1.230668	-8.619735	955.176147	2.314459	3.243682	1.528051	0.081546	0	50.796165	28.391808	9.540142	0.133985	28.762735	22.525747	53.248859	0.364509	1441.908691	0.624069	0.517729	18.708431	0	0	5.097026	0.501319	0
