file	phase	waypoint	world_x_m	world_z_m	hour	macro_hour	surface_temp_c	air_temp_c	wind_x_ms	wind_z_ms	humidity_mm	precipitation_mm_h	surface_water_mm	root_water_mm	snow_mm	live_biomass_g_m2	dry_biomass_g_m2	crust_fraction	dust_g_m2	burn_fraction	Elevation	Slope	Aspect	FaultInfluence	RockHardness	DepressionStorage	Drainage	Catchments	SoilDepth	SandFraction	SiltFraction	ClayFraction	Porosity	Permeability	MineralContent	SoilCompaction	SolarRadiation	SurfaceTemperature	SoilTemperature	AirTemperature	Pressure	Wind	Humidity	CloudWater	Precipitation	SurfaceWater	RootWater	Groundwater	Snow	FrozenSoil	LiveBiomass	DryBiomass	LitterBiomass	SeedBank	SoilOrganicMatter	AvailableNitrogen	PlantNitrogen	OrganicNitrogen	FireIntensity	BurnScar	LooseSediment	SurfaceCrust	Dust	flux_HumidityTransport_per_h	flux_CloudTransport_per_h	flux_AirTemperatureTransport_per_h	flux_Condensation_per_h	flux_CloudEvaporation_per_h	flux_Rainfall_per_h	flux_Snowfall_per_h	flux_SnowMelt_per_h	flux_SnowSublimation_per_h	flux_SnowTransport_per_h	flux_SnowExport_per_h	flux_Infiltration_per_h	flux_Percolation_per_h	flux_RunoffIn_per_h	flux_RunoffOut_per_h	flux_GroundwaterTransport_per_h	flux_GroundwaterDischarge_per_h	flux_SurfaceEvaporation_per_h	flux_Transpiration_per_h	flux_PlantGrowth_per_h	flux_PlantMortality_per_h	flux_PlantNitrogenSenescence_per_h	flux_DryBiomassLodging_per_h	flux_LitterDecomposition_per_h	flux_SoilOrganicMatterRespiration_per_h	flux_NitrogenUptake_per_h	flux_NitrogenMineralization_per_h	flux_SeedBankChange_per_h	flux_WaterErosion_per_h	flux_SedimentDeposition_per_h	flux_SedimentExport_per_h	flux_SoilDepthChange_per_h	flux_DustLift_per_h	flux_DustDeposition_per_h	flux_DustTransport_per_h	flux_SurfaceCrustChange_per_h	flux_ExternalSurfaceWater_per_h	flux_SoilCompactionRecovery_per_h	flux_GiantHarvesterLiveGrazing_per_h	flux_GiantHarvesterDryGrazing_per_h	flux_GiantHarvesterTramplingLitter_per_h	flux_GiantHarvesterPlantNitrogenReturn_per_h	flux_GiantHarvesterManure_per_h	flux_GiantHarvesterDrinking_per_h	flux_GiantHarvesterSeedDispersal_per_h	flux_GiantHarvesterCrustBreakdown_per_h	flux_GiantHarvesterCompaction_per_h	flux_FireActivityChange_per_h	flux_FireLiveCombustion_per_h	flux_FireDryCombustion_per_h	flux_FireLitterCombustion_per_h	flux_FirePlantNitrogenRelease_per_h	flux_FireOrganicNitrogenRelease_per_h	flux_FireSeedBankDamage_per_h	flux_BurnScarChange_per_h	flux_ExternalIgnition_per_h	vector_Wind_x	vector_Wind_y	vector_Wind_net	vector_Wind_gross	vector_DrainageDirection_x	vector_DrainageDirection_y	vector_DrainageDirection_net	vector_DrainageDirection_gross	vector_AirTemperatureAdvection_x	vector_AirTemperatureAdvection_y	vector_AirTemperatureAdvection_net	vector_AirTemperatureAdvection_gross	vector_HumidityAdvection_x	vector_HumidityAdvection_y	vector_HumidityAdvection_net	vector_HumidityAdvection_gross	vector_CloudAdvection_x	vector_CloudAdvection_y	vector_CloudAdvection_net	vector_CloudAdvection_gross	vector_SurfaceRunoff_x	vector_SurfaceRunoff_y	vector_SurfaceRunoff_net	vector_SurfaceRunoff_gross	vector_GroundwaterFlow_x	vector_GroundwaterFlow_y	vector_GroundwaterFlow_net	vector_GroundwaterFlow_gross	vector_SnowTransport_x	vector_SnowTransport_y	vector_SnowTransport_net	vector_SnowTransport_gross	vector_SedimentTransport_x	vector_SedimentTransport_y	vector_SedimentTransport_net	vector_SedimentTransport_gross	vector_DustAdvection_x	vector_DustAdvection_y	vector_DustAdvection_net	vector_DustAdvection_gross	vector_GiantHarvesterMovement_x	vector_GiantHarvesterMovement_y	vector_GiantHarvesterMovement_net	vector_GiantHarvesterMovement_gross	vector_FireSpread_x	vector_FireSpread_y	vector_FireSpread_net	vector_FireSpread_gross
waypoint-01-night.png	night	1	32	-64	0.007825	1	-5.336218	-6.121708	5.212535	0.132029	6.90957	0.001256	0	44.571495	5.927551	26.716261	24.164194	0.495856	0	0	437.056976	0.025394	2.058607	0	0.40508	0	0	122	1.565737	0.321519	0.40445	0.27403	0.375767	9.304843	0.402127	0	0	-6.841813	0.724705	-6.564953	956.843323	4.382782	5.026019	1.575395	0.141955	0	44.571495	25.323042	6.067247	0.020085	26.716261	24.164194	53.407108	0.365924	1447.77002	0.627033	0.480893	18.801256	0	0	5.174603	0.495856	0	0.008564	0	0.011819	1.71735	0	0	0.141955	0	0.000684	-0.000473	0	0	0	0	0	0.003567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.316525	-0.753796	4.382782	4.382782	-0.707107	0.707107	1	1	-1.558569	0.272064	1.582474	1.582474	1.600787	-0.279772	1.625396	1.625396	0	0	0	0	0	0	0	0	-0.016394	0.000688	0.016452	0.018452	0.020979	0	0.020979	0.020979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
waypoint-02-night.png	night	2	511.87674	-277.654999	0.007825	1	-6.067893	-6.535034	4.598387	-0.424216	6.634402	0.000789	0	44.465897	6.00679	26.792765	24.269667	0.495422	0	0	445.724884	0.011531	-2.631645	0	0.411624	0	0	122	1.58264	0.327472	0.399068	0.27346	0.37563	9.456243	0.401055	0	0	-6.905577	0.694538	-6.630653	955.539124	4.348505	4.997185	1.583618	0.114418	0	44.465897	25.267603	6.120595	0.023784	26.792765	24.269667	53.580585	0.366945	1452.209106	0.629278	0.48227	18.842279	0	0	5.14188	0.495422	0	0.017515	0	0.010092	1.698036	0	0	0.114418	0	0.000679	0.000964	0	0	0	0	0	-0.004205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.25094	-0.912312	4.348505	4.348505	-0.821154	-0.041024	1	1	-1.550188	0.332599	1.585748	1.585748	1.565337	-0.336162	1.601308	1.601308	0	0	0	0	0	0	0	0	-0.007894	-0.003665	0.009073	0.01169	0.020639	0	0.020639	0.020639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
waypoint-03-night.png	night	3	1024.977417	-506.102264	0.007825	1	-5.109291	-6.068216	5.509715	-0.128159	6.930393	0.001472	0	45.184822	6.185432	27.185028	24.142672	0.492575	0	0	453.293518	0.028851	0.116088	0	0.42485	0	0	122	1.60603	0.344699	0.385717	0.269583	0.3747	9.904359	0.397954	0	0	-6.870091	0.669822	-6.627521	954.532654	4.421909	5.027604	1.582334	0.152098	0	45.184822	25.677124	6.334899	0.027001	27.185028	24.142672	53.729721	0.367822	1456.025146	0.631208	0.489331	18.87167	0	0	5.075748	0.492575	0	-0.01059	0	0.002492	1.734432	0	0	0.152098	0	0.000783	-0.00067	0	0	0	0	0	0.010963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.30245	-1.013828	4.421909	4.421909	-0.790673	-0.060452	1	1	-1.568309	0.369359	1.611809	1.611809	1.599983	-0.377381	1.644489	1.644489	0	0	0	0	0	0	0	0	-0.015438	0.000947	0.015542	0.016385	0.022531	0	0.022531	0.022531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
waypoint-04-night.png	night	4	1534.954468	-733.158936	0.007825	1	-5.494356	-6.279351	5.21292	-0.297181	7.016572	0.001277	0	46.656986	6.504192	27.943928	24.000334	0.497143	0	0	467.782867	0.018109	1.412493	0	0.449013	0	0	122	1.655937	0.371593	0.350823	0.277584	0.37662	10.540696	0.393113	0	0	-6.820174	0.622185	-6.622991	952.991089	4.476878	5.111509	1.681579	0.154456	0	46.656986	26.323582	6.656433	0.033162	27.943928	24.000334	54.132839	0.370193	1466.340332	0.636425	0.502991	18.956535	0	0	4.954936	0.497143	0	-0.014666	0	0.000302	1.836035	0	0	0.154456	0	0.000886	-0.000129	0	0	0	0	0	-0.006657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.310511	-1.208332	4.476878	4.476878	-0.81343	0.45042	1	1	-1.570145	0.440111	1.630736	1.630736	1.646939	-0.461799	1.710537	1.710537	0	0	0	0	0	0	0	0	-0.014042	-0.000743	0.014369	0.017237	0.024583	0	0.024583	0.024583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
waypoint-05-night.png	night	5	2047.210205	-961.229919	0.007825	1	-5.674422	-6.368834	4.980042	-0.69037	7.077695	0.001207	0	47.912342	6.704299	28.434612	23.679092	0.495222	0	0	471.375092	0.014229	-1.134612	0	0.452874	0	0	122	1.664121	0.381722	0.343021	0.275257	0.376062	10.804396	0.39129	0	0	-6.70652	0.612182	-6.556302	952.935974	4.340055	5.200062	1.763986	0.164345	0	47.912342	26.956875	6.867977	0.034675	28.434612	23.679092	54.139362	0.370232	1466.507202	0.636509	0.511823	18.949297	0	0	4.935632	0.495222	0	-0.017663	0	-0.008604	1.928331	0	0	0.164345	0	0.000851	0.001475	0	0	0	0	0	-0.021982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.169987	-1.197838	4.340055	4.340055	-0.388028	-0.839274	1	1	-1.503693	0.432085	1.565058	1.565058	1.634638	-0.469405	1.701265	1.701265	0	0	0	0	0	0	0	0	0.003358	-0.008358	0.013438	0.027664	0.023001	0	0.023001	0.023001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
waypoint-06-night.png	night	6	2558.907318	-1189.0522	0.007825	1	-4.970242	-5.938888	5.615703	-0.521388	7.497438	0.001796	0	49.239109	6.798676	28.429863	22.919127	0.490875	0	0	463.133545	0.025333	-0.539697	0	0.4308	0	0	168.613297	1.618287	0.405608	0.325828	0.268564	0.374455	11.431671	0.386991	0	0	-6.503963	0.643397	-6.40387	954.466309	4.170999	5.306309	1.814311	0.206907	0	49.239109	27.688824	7.005082	0.031135	28.429863	22.919127	53.293282	0.365255	1444.857422	0.62556	0.511737	18.74259	0	0	5.046001	0.490875	0	-0.028629	0	-0.020609	2.021217	0	0	0.206907	0	0.000774	0.001902	0	0	0	0	0	-0.013656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.010706	-1.143979	4.170999	4.170999	0.771574	-0.053667	1	1	-1.412637	0.402853	1.469074	1.469074	1.616176	-0.461097	1.6808	1.6808	0	0	0	0	0	0	0	0	0.01564	-0.009467	0.019346	0.027498	0.0205	0	0.0205	0.0205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
waypoint-07-night.png	night	7	3072.162964	-1417.568329	0.007825	1	-5.153297	-5.987764	5.300672	-0.501192	7.629843	0.001935	0	51.394875	6.992357	28.891962	22.14271	0.491484	0	0	456.225311	0.024912	0.746946	0	0.413262	0	0	170.200653	1.583612	0.412086	0.317821	0.270093	0.374822	11.586726	0.385825	0	0	-6.237531	0.671287	-6.189057	956.088379	4.336109	5.478635	2.01842	0.266586	0	51.394875	28.75308	7.257593	0.028154	28.891962	22.14271	52.774021	0.3622	1431.570435	0.61884	0.520055	18.607359	0	0	5.133689	0.491484	0	-0.027919	-0.015625	-0.013576	2.178976	0	0	0.266586	0	0.000928	0.001671	0	0	0	0	0	-0.013522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.079417	-1.469438	4.336109	4.336109	0.656214	0.656214	1	1	-1.388739	0.50025	1.476129	1.476129	1.717825	-0.618785	1.82592	1.82592	0.023732	-0.008555	0.025228	0.025228	0	0	0	0	0.015473	0.011071	0.020109	0.029626	0.024234	0	0.024234	0.024234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
waypoint-08-night.png	night	8	3582.599731	-1644.829712	0.007825	1	-5.299913	-6.100128	5.040094	-1.109678	7.312655	0.00202	0	50.843033	6.87026	28.600103	22.30138	0.497423	0	0	453.045044	0.039817	1.092737	0	0.413168	0	0	172	1.579527	0.410645	0.310499	0.278856	0.376926	11.511258	0.386084	0.000001	0	-6.291785	0.68097	-6.205259	957.597778	4.203282	5.422806	1.900071	0.281618	0	50.843033	28.425358	7.150853	0.026808	28.595457	22.299961	52.736069	0.361969	1430.553223	0.618326	0.514718	18.602978	0	0	5.134159	0.497405	0	0.01931	0.007374	0.003602	2.114748	0	0	0.281618	0	0.000805	0.001993	0	0	0	0	0	0.013549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004683	0.001431	0.001812	0.000084	0.000237	0	0.000003	0.000018	0.000001	0	0	0	0	0	0	0	0	0	3.939508	-1.465505	4.203282	4.203282	0.166501	0.931033	1	1	-1.344536	0.50017	1.434561	1.434561	1.633055	-0.607534	1.742411	1.742411	0.014524	-0.005417	0.015501	0.015501	0	0	0	0	0.010062	0.01634	0.019298	0.027044	0.021513	0	0.021513	0.021513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
waypoint-09-night.png	night	9	4094.789551	-1872.871521	0.007825	1	-5.150751	-5.992325	5.240492	-0.988773	7.431901	0.001873	0.032677	50.698841	6.8508	28.772753	22.58614	0.503062	0	0	454.837769	0.033739	1.21256	0	0.420596	1.646727	0	172	1.596084	0.387506	0.324742	0.287752	0.37906	10.892755	0.390249	0	0	-6.332893	0.674233	-6.239572	958.729736	4.211114	5.374269	1.857285	0.246857	0	50.731518	28.381781	7.095356	0.027578	28.772753	22.58614	53.17754	0.364574	1441.895874	0.624062	0.51791	18.708128	0	0	5.097021	0.503062	0	0.016277	0.007215	0.004174	2.063815	0	0	0.246857	0	0.000799	0.000427	0	0.032935	0	0	0	0.002497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.965084	-1.418226	4.211114	4.211114	0.0787	0.962414	1	1	-1.360724	0.4867	1.445155	1.445155	1.6219	-0.580151	1.722548	1.722548	0.008787	-0.003155	0.009336	0.009336	0	0	0	0	0.00398	0.021852	0.022288	0.025832	0.021484	0	0.021484	0.021484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
waypoint-09-day.png	day	9	4094.789551	-1872.871521	12.033008	13	-7.895504	-8.309362	-0.322279	-2.579125	3.340275	0.115341	0	50.776836	9.487223	28.762789	22.525259	0.501306	0	0	454.837769	0.033739	1.21256	0	0.420596	1.646727	0	172	1.596084	0.387506	0.324742	0.287752	0.37906	10.892755	0.390249	0	58.688702	-7.944712	-1.230642	-8.61975	955.174622	2.314453	3.24368	1.528088	0.081556	0	50.802181	28.411749	9.540548	0.133984	28.762789	22.525259	53.24836	0.364506	1441.895874	0.624063	0.51773	18.708309	0	0	5.097021	0.501306	0	0.00086	0.001557	0.006329	0.008244	0	0	0.081556	0.02641	0	0	0	0.02641	0	0	0	0.002498	0	0	0.000194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.16718	-2.30703	2.314453	2.314453	0.0787	0.962414	1	1	0.079295	1.093724	1.097247	1.097247	-0.029894	-0.412602	0.413929	0.413929	-0.014731	-0.203194	0.203849	0.203849	0	0	0	0	0.00398	0.021849	0.022285	0.025829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
