year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,climate_temperature_anomaly_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,severe_heat,severe_cold,severe_drought,extreme_wet,severe_wind,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_compaction,soil_depth_m,dust_gm2,fire_intensity,burn_scar,non_finite
1,130.88149522617459,173.74291429888075,143.03375363253599,8.5602386759273207E-07,19.665251241996884,-4.1202133453782434E-07,1.2821624279022217,0.91131502389907837,1.0509812831878662,0.84766340255737305,0.77456992864608765,1.5936663150787354,0,0,0,0,0,-9.8394527435302734,0.26530230045318604,70.115707397460938,41.344745635986328,14.73064136505127,43.907794952392578,25.295276641845703,0.91912162303924561,0.79034030437469482,17.955789566040039,0,1.5069735050201416,0.012116258032619953,0,0,0
2,145.36434494145215,213.67643380301837,199.19404285515714,1.4217747438005938E-06,19.665244905278087,-7.3425043341085384E-07,-0.18937280774116516,0.83118122816085815,0.9694400429725647,0.78428590297698975,0.94302743673324585,-2.6436667442321777,0,0,0,0,0,-9.1719064712524414,0.39505144953727722,72.583160400390625,48.210067749023438,19.741048812866211,47.122901916503906,36.084293365478516,0.94482606649398804,0.84821218252182007,17.87220573425293,0,1.5069721937179565,0.0030867604073137045,0,0,0
3,142.8605867177248,178.23266908075004,180.73704394676486,1.9673175840652932E-06,19.665243998169899,-7.8037787936945617E-07,0.6085054874420166,0.82521981000900269,0.86200672388076782,0.86313647031784058,0.97555983066558838,-3.5119905471801758,0,0,0,0,0,-11.0848388671875,0.69471836090087891,70.766197204589844,46.918231964111328,20.259780883789062,47.705974578857422,37.579978942871094,0.96220076084136963,0.8587074875831604,17.844335556030273,0,1.5069712400436401,0.19282643496990204,0,0,0
4,148.7346677519381,193.70096332682147,187.8274477376026,2.1818240451283813E-06,19.665241989307106,-8.8253075507038578E-07,-0.60087943077087402,0.77415210008621216,1.4618470668792725,0.77384251356124878,1.0044800043106079,-0.11658787727355957,0,0,0,0,1,-9.1335878372192383,2.4950940608978271,71.7225341796875,50.5589599609375,19.42835807800293,46.891674041748047,36.301872253417969,0.92776834964752197,0.84405010938644409,17.893423080444336,0,1.5069704055786133,0.14708906412124634,0,0,0
5,138.94810684584081,159.32866505461584,169.11600829536167,2.6084873791909049E-06,19.665243342518806,-8.1371845632516067E-07,0.80964499711990356,0.80781024694442749,1.1309100389480591,0.84432137012481689,0.71329385042190552,-5.5965981483459473,0,0,0,0,0,-8.8337574005126953,2.1904759407043457,69.500747680664062,48.775951385498047,13.932747840881348,48.846138000488281,34.516197204589844,0.95970189571380615,0.87923043966293335,17.826311111450195,0,1.5069695711135864,0.033645510673522949,0,0,0
6,142.01343177631497,191.85598884595379,188.79151854664144,2.901024249257822E-06,19.665242493152618,-8.5690965829050498E-07,1.6115326881408691,0.82407104969024658,1.1733376979827881,0.93936461210250854,0.95363444089889526,-4.539588451385498,0,0,0,0,0,-9.410161018371582,1.8840878009796143,69.829055786132812,48.990489959716797,16.813333511352539,49.555431365966797,33.608360290527344,1.0109735727310181,0.8919978141784668,17.762271881103516,0,1.5069683790206909,0.009211542084813118,0,0,0
7,151.78405607491732,217.91848646601761,208.14886046649553,3.1572926480582372E-06,19.665249661542475,-4.9238917415974242E-07,0.96350359916687012,0.93879115581512451,1.2553461790084839,0.94463437795639038,0.968921959400177,-4.9124135971069336,0,0,0,0,0,-8.9196758270263672,2.3142092227935791,70.556648254394531,51.960109710693359,22.333984375,49.09527587890625,33.509281158447266,1.0500071048736572,0.88371485471725464,17.731527328491211,0,1.5069669485092163,0.10592716932296753,0,0,0
8,161.33796302229166,241.12887749689889,231.57592327489851,3.2719266520010974E-06,19.665254865773022,-2.2774834457383876E-07,0.58277332782745361,1.023039698600769,1.2171236276626587,1.0791096687316895,0.98927634954452515,-6.9398341178894043,0,0,0,0,0,-8.6823959350585938,2.3639121055603027,72.810958862304688,55.252429962158203,26.252124786376953,50.8521728515625,34.441265106201172,1.0355594158172607,0.91533905267715454,17.71435546875,0,1.5069650411605835,0.20089665055274963,0,0,0
9,165.37531366758049,252.79611104074661,248.75986130129445,3.4143286942835542E-06,19.665252652019262,-3.4032015057342593E-07,0.85354626178741455,1.1027939319610596,1.2343482971191406,1.2229838371276855,0.96806490421295166,-4.5772991180419922,0,0,0,0,0,-6.4273757934570312,2.3906035423278809,73.652671813964844,57.480384826660156,26.843111038208008,50.559402465820312,35.139308929443359,1.0308133363723755,0.91006928682327271,17.724369049072266,0,1.506962776184082,0.058719292283058167,0,0,0
10,156.0955638345331,220.22963549926271,229.51041836547233,3.5455117486325952E-06,19.665256928652525,-1.2284865997599038E-07,2.5345604419708252,1.0640019178390503,1.1855753660202026,1.1160486936569214,1.0791903734207153,-9.8042716979980469,1,0,0,0,0,-13.407114028930664,2.2121527194976807,72.637519836425781,55.425254821777344,21.907138824462891,54.465236663818359,33.360618591308594,1.0934374332427979,0.98037421703338623,17.591445922851562,0,1.5069609880447388,0.012262576259672642,0,0,0
