file	phase	waypoint	world_x_m	world_z_m	hour	macro_hour	surface_temp_c	air_temp_c	wind_x_ms	wind_z_ms	humidity_mm	precipitation_mm_h	surface_water_mm	root_water_mm	snow_mm	live_biomass_g_m2	dry_biomass_g_m2	crust_fraction	dust_g_m2	burn_fraction	Elevation	Slope	Aspect	FaultInfluence	RockHardness	DepressionStorage	Drainage	Catchments	SoilDepth	SandFraction	SiltFraction	ClayFraction	Porosity	Permeability	MineralContent	SoilCompaction	SolarRadiation	SurfaceTemperature	SoilTemperature	AirTemperature	Pressure	Wind	Humidity	CloudWater	Precipitation	SurfaceWater	RootWater	Groundwater	Snow	FrozenSoil	LiveBiomass	DryBiomass	LitterBiomass	SeedBank	SoilOrganicMatter	AvailableNitrogen	PlantNitrogen	OrganicNitrogen	FireIntensity	BurnScar	LooseSediment	SurfaceCrust	Dust
waypoint-01-night.png	night	1	32	-64	0.008199	1	-5.338684	-6.122499	5.21059	0.131089	6.909468	0.001315	0	44.571495	5.927604	26.716261	24.164194	0.495856	0	0	437.056976	0.025394	2.058607	0	0.40508	0	0	122	1.565737	0.321519	0.40445	0.27403	0.375767	9.304843	0.402127	0	0	-6.841813	0.724705	-6.564953	956.843323	4.382782	5.026019	1.575395	0.141955	0	44.571495	25.323042	6.067247	0.020085	26.716261	24.164194	53.407108	0.365924	1447.77002	0.627033	0.480893	18.801256	0	0	5.174603	0.495856	0
waypoint-02-night.png	night	2	512.048828	-277.731567	0.008199	1	-6.080894	-6.541345	4.587932	-0.403985	6.631043	0.000822	0	44.465778	6.006836	26.792746	24.26969	0.49542	0	0	445.726074	0.011526	-2.631389	0	0.411625	0	0	122	1.582642	0.327474	0.399068	0.273457	0.37563	9.456294	0.401055	0	0	-6.905591	0.694533	-6.63067	955.53894	4.348483	4.997171	1.583615	0.114408	0	44.465778	25.26757	6.120589	0.023785	26.792746	24.26969	53.580597	0.366945	1452.209473	0.629278	0.482269	18.842283	0	0	5.141876	0.49542	0
waypoint-03-night.png	night	3	1023.271606	-505.34256	0.008199	1	-5.110399	-6.067972	5.505836	-0.160527	6.930829	0.00154	0	45.180004	6.184266	27.182058	24.142973	0.492574	0	0	453.233521	0.028789	0.096926	0	0.42474	0	0	122	1.605819	0.344597	0.385825	0.269577	0.374699	9.901835	0.397972	0	0	-6.870213	0.670021	-6.627516	954.539612	4.421549	5.027338	1.582193	0.151911	0	45.180004	25.674913	6.333495	0.026976	27.182058	24.142973	53.727863	0.367811	1455.977661	0.631184	0.489277	18.871269	0	0	5.076301	0.492574	0
waypoint-04-night.png	night	4	1536.715698	-733.942627	0.008199	1	-5.496894	-6.28044	5.20949	-0.308538	7.016173	0.001336	0	46.661472	6.505136	27.946396	24.000025	0.497157	0	0	467.819244	0.018044	1.382593	0	0.449074	0	0	122	1.656068	0.37162	0.350771	0.277609	0.376626	10.541258	0.393108	0	0	-6.819976	0.622067	-6.622943	952.987732	4.476946	5.111773	1.681955	0.154391	0	46.661472	26.325558	6.657257	0.033178	27.946396	24.000025	54.134319	0.370202	1466.378174	0.636444	0.503035	18.956852	0	0	4.95463	0.497157	0
waypoint-05-night.png	night	5	2046.603516	-960.95929	0.008199	1	-5.66263	-6.362472	4.990623	-0.69662	7.081239	0.00127	0	47.911068	6.704242	28.434584	23.67984	0.495228	0	0	471.381287	0.014211	-1.137495	0	0.452892	0	0	122	1.66416	0.381695	0.343038	0.275268	0.376064	10.803665	0.391295	0	0	-6.706712	0.612157	-6.55644	952.934753	4.340356	5.199954	1.763947	0.164285	0	47.911068	26.956116	6.867797	0.034677	28.434584	23.67984	54.140167	0.370236	1466.527832	0.63652	0.511822	18.949493	0	0	4.93554	0.495228	0
waypoint-06-night.png	night	6	2559.962433	-1189.521439	0.008199	1	-4.971461	-5.939021	5.614198	-0.521543	7.497593	0.001881	0	49.243393	6.798975	28.430019	22.916933	0.49087	0	0	463.102234	0.025344	-0.537951	0	0.430731	0	0	168.642944	1.618146	0.405654	0.325789	0.268557	0.374454	11.432847	0.386982	0	0	-6.503306	0.643514	-6.403402	954.471252	4.170837	5.306627	1.814508	0.206984	0	49.243393	27.69116	7.005381	0.031122	28.430019	22.916933	53.290966	0.365241	1444.798218	0.62553	0.51174	18.742022	0	0	5.046347	0.49087	0
waypoint-07-night.png	night	7	3070.959351	-1417.032166	0.008199	1	-5.148176	-5.984369	5.309613	-0.483675	7.632986	0.00203	0	51.3923	6.992069	28.890812	22.14304	0.491472	0	0	456.21524	0.024858	0.743316	0	0.413244	0	0	170.182846	1.583584	0.412097	0.317829	0.270074	0.374818	11.587095	0.385823	0	0	-6.237705	0.671318	-6.189277	956.087219	4.336393	5.478407	2.018193	0.266329	0	51.3923	28.752104	7.256928	0.02815	28.890812	22.14304	52.773537	0.362197	1431.558105	0.618834	0.520035	18.60726	0	0	5.133779	0.491472	0
waypoint-08-night.png	night	8	3583.730591	-1645.332764	0.008199	1	-5.302869	-6.101428	5.037805	-1.106599	7.311191	0.002113	0	50.841637	6.870159	28.599735	22.301962	0.497431	0	0	453.044769	0.03977	1.092571	0	0.413185	0	0	172	1.57956	0.41065	0.310481	0.278869	0.376929	11.511333	0.386083	0.000001	0	-6.291953	0.680968	-6.205389	957.600586	4.203306	5.422612	1.899943	0.281388	0	50.841637	28.424555	7.150407	0.026808	28.594988	22.30051	52.736481	0.361972	1430.562744	0.61833	0.51471	18.603079	0	0	5.134076	0.497413	0
waypoint-09-night.png	night	9	4096.138428	-1873.471252	0.008199	1	-5.151593	-5.992634	5.239759	-0.988351	7.430682	0.001962	0.023605	50.697697	6.850657	28.772665	22.586964	0.503084	0	0	454.835724	0.033733	1.212839	0	0.420594	1.189995	0	172	1.596083	0.387417	0.324796	0.287786	0.379069	10.890393	0.390265	0	0	-6.333451	0.67423	-6.239656	958.733643	4.211008	5.374124	1.857097	0.246753	0	50.721302	28.347734	7.095016	0.027577	28.772665	22.586964	53.178387	0.364579	1441.917603	0.624073	0.517908	18.708336	0	0	5.09703	0.503084	0
waypoint-09-day.png	day	9	4096.138428	-1873.471252	12.004519	13	-8.106421	-8.401309	-0.395743	-2.493694	3.32706	0.108257	0	50.765881	9.484982	28.762697	22.526085	0.501329	0	0	454.835724	0.033733	1.212839	0	0.420594	1.189995	0	172	1.596083	0.387417	0.324796	0.287786	0.379069	10.890393	0.390265	0	58.694946	-7.944639	-1.230686	-8.619724	955.177124	2.314462	3.243683	1.528025	0.08154	0	50.791981	28.377911	9.539861	0.133986	28.762697	22.526085	53.249207	0.364511	1441.917603	0.624074	0.517729	18.708517	0	0	5.09703	0.501329	0
