year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_depth_m,dust_gm2,non_finite
54,229.24596884846687,499.47466807906676,499.29732676476124,9.2455462383351943E-07,19.656738799065351,-2.789117003043236E-06,-9.2427453994750977,2.5480189323425293,88.0748291015625,83.82293701171875,50.181877136230469,60.298366546630859,42.15496826171875,0.73469072580337524,1.085370659828186,17.836677551269531,1.5102177858352661,0.0045628827065229416,0
55,229.79277576506138,500.06252147594932,499.51585224781593,9.1279966648432754E-07,19.656734965741634,-2.9841296684051638E-06,-9.2437934875488281,2.5588386058807373,88.164566040039062,83.807174682617188,50.679962158203125,60.334205627441406,42.19195556640625,0.73188996315002441,1.0860157012939453,17.838829040527344,1.5102177858352661,0.023427918553352356,0
56,229.99482920765877,499.36836290818974,499.16646462347489,9.0210638300317773E-07,19.656732503324747,-3.1094001949398909E-06,-9.2426958084106445,2.5463905334472656,88.087814331054688,83.787338256835938,50.974193572998047,60.411190032958984,42.227714538574219,0.72842133045196533,1.0874013900756836,17.840909957885742,1.5102177858352661,0.0073203309439122677,0
57,230.34791447222233,500.27813437240548,499.92521024978123,8.9196705605685849E-07,19.656728375703096,-3.3193846781478755E-06,-9.24652099609375,2.5620341300964355,87.901565551757812,83.839996337890625,51.4300537109375,60.440135955810547,42.265972137451172,0.7246553897857666,1.0879225730895996,17.844150543212891,1.5102177858352661,0.0092727197334170341,0
58,230.58316291868687,499.53797992560794,499.30293030941539,8.834929394751822E-07,19.656724832952023,-3.4996150423453422E-06,-9.2450151443481445,2.5559685230255127,87.9696044921875,83.779930114746094,51.700183868408203,60.413360595703125,42.249736785888672,0.72056317329406738,1.0874404907226562,17.848720550537109,1.5102177858352661,0.021908856928348541,0
59,230.99983762204647,500.41621290251351,499.99967401729009,8.7315119696003133E-07,19.656723793596029,-3.5524901965105295E-06,-9.2464570999145508,2.5481777191162109,87.872756958007812,83.812820434570312,52.157878875732422,60.413749694824219,42.252597808837891,0.71663445234298706,1.0874475240707397,17.852642059326172,1.5102177858352661,0.004014347679913044,0
60,231.39692817628384,499.87671924554161,499.47976074738472,8.6304366432474961E-07,19.656720202416182,-3.7351842775687397E-06,-9.2447690963745117,2.5650365352630615,88.026046752929688,83.864105224609375,52.339347839355469,60.410457611083984,42.23760986328125,0.71302992105484009,1.0873881578445435,17.856302261352539,1.5102177858352661,0.014704589731991291,0
61,231.66416521370411,500.29635279776267,500.02928051682102,8.5432250698763314E-07,19.656720250844955,-3.7327205607079962E-06,-9.2473468780517578,2.5418322086334229,87.871200561523438,83.806343078613281,52.861789703369141,60.374324798583984,42.234226226806641,0.70872616767883301,1.0867376327514648,17.861255645751953,1.5102177858352661,0.0205878596752882,0
62,232.18376697599888,499.98539472365519,499.46594067531987,8.4534254936773454E-07,19.656718328595161,-3.8305111684113538E-06,-9.2445907592773438,2.5613968372344971,88.00390625,83.854347229003906,53.097537994384766,60.322006225585938,42.207317352294922,0.70511817932128906,1.0857958793640137,17.865804672241211,1.5102177858352661,0.0022652037441730499,0
63,231.38512961566448,498.89941737968911,499.69820104872633,8.3663089175137106E-07,19.656715411692858,-3.97890273010075E-06,-9.2443380355834961,2.5437994003295898,87.999038696289062,83.795494079589844,52.26800537109375,60.326873779296875,42.207157135009766,0.70151215791702271,1.0858833789825439,17.869319915771484,1.5102177858352661,0.023847876116633415,0
64,229.28672103583813,498.04187551498399,500.14038224079559,8.2671229649635854E-07,19.656716130673885,-3.9423260105527894E-06,-9.2422418594360352,2.5650997161865234,88.194427490234375,83.861953735351562,49.928974151611328,60.380699157714844,42.226474761962891,0.69832557439804077,1.0868523120880127,17.871538162231445,1.5102177858352661,0.011854700744152069,0
65,227.68168614804745,497.67775445988082,499.28300094714359,8.2058463043904097E-07,19.656714089214802,-4.0461811520672075E-06,-9.2397613525390625,2.5444686412811279,88.195838928222656,83.788833618164062,48.491825103759766,60.443111419677734,42.277065277099609,0.69589251279830933,1.0879757404327393,17.872846603393555,1.5102177858352661,0.0047200024127960205,0
66,227.60401985049248,500.10671200514116,500.18451585598086,8.1234520567924336E-07,19.656711034476757,-4.2015848309756438E-06,-9.2453575134277344,2.5568344593048096,88.027801513671875,83.801803588867188,48.633937835693359,60.536418914794922,42.323818206787109,0.69293886423110962,1.0896555185317993,17.874116897583008,1.5102177858352661,0.02084222249686718,0
67,228.00244441628456,499.03771003153088,498.63947917889163,8.0604740471679327E-07,19.656713083386421,-4.0973506560980336E-06,-9.2424306869506836,2.5556597709655762,88.036148071289062,83.784942626953125,49.028270721435547,60.538661956787109,42.356525421142578,0.68947941064834595,1.0896958112716675,17.877538681030273,1.5102177858352661,0.0068820817396044731,0
68,228.17705547809601,500.04489350954827,499.87046688931878,7.9963845665611637E-07,19.65671769157052,-3.86291852096421E-06,-9.2458114624023438,2.550053596496582,87.910316467285156,83.831733703613281,49.273906707763672,60.570144653320312,42.361804962158203,0.68578290939331055,1.0902625322341919,17.880672454833984,1.5102177858352661,0.0082949055358767509,0
69,228.68385025858879,499.61407799689914,499.1074294650025,7.9232107782120599E-07,19.656719859689474,-3.7526198122755396E-06,-9.2445087432861328,2.5669691562652588,88.030632019042969,83.782310485839844,49.727138519287109,60.578010559082031,42.368217468261719,0.68259948492050171,1.0904041528701782,17.883716583251953,1.5102176666259766,0.021447336301207542,0
70,228.87543942034245,499.88204275264434,499.69054307033366,7.8358910250919551E-07,19.6567168161273,-3.9074549411391889E-06,-9.2459659576416016,2.5428955554962158,87.947341918945312,83.818519592285156,49.962142944335938,60.567832946777344,42.358573913574219,0.67917519807815552,1.0902209281921387,17.887321472167969,1.5102176666259766,0.0040104123763740063,0
71,229.27715590596199,500.28935148711753,499.88773170333297,7.7529622219241695E-07,19.656715661287308,-3.9662051124338411E-06,-9.245518684387207,2.5637586116790771,87.966300964355469,83.823234558105469,50.322589874267578,60.529544830322266,42.334484100341797,0.67581164836883545,1.0895318984985352,17.891372680664062,1.5102176666259766,0.014495288953185081,0
72,229.48077428340912,499.73368031866994,499.53019576959196,7.6827305179596204E-07,19.656714607030153,-4.0198383333254115E-06,-9.2452602386474609,2.5447232723236084,87.943305969238281,83.8262939453125,50.589557647705078,60.512355804443359,42.322799682617188,0.67204040288925171,1.0892223119735718,17.895452499389648,1.5102176666259766,0.018340161070227623,0
73,230.04991844296455,500.49027679952269,499.92125528470206,7.6112040915361496E-07,19.656710553914309,-4.2260324829014825E-06,-9.2450389862060547,2.566133975982666,88.0208740234375,83.827651977539062,51.022010803222656,60.496856689453125,42.297317504882812,0.6688188910484314,1.0889433622360229,17.898948669433594,1.5102176666259766,0.0020977486856281757,0
74,230.30631485581398,499.41346085257101,499.15715139456006,7.5322085927617786E-07,19.656709119677544,-4.2989964053158097E-06,-9.2437915802001953,2.5428779125213623,88.0791015625,83.823158264160156,51.268901824951172,60.526760101318359,42.312896728515625,0.6652148962020874,1.0894815921783447,17.902011871337891,1.5102176666259766,0.021259540691971779,0
75,230.79554980993271,500.143949868645,499.65480389868753,7.4557057585280854E-07,19.656707271933556,-4.3929966793872538E-06,-9.2452201843261719,2.565767765045166,88.035209655761719,83.861282348632812,51.747039794921875,60.599983215332031,42.328235626220703,0.66240322589874268,1.0907995700836182,17.903505325317383,1.5102176666259766,0.0093005215749144554,0
76,231.04173372685909,499.39821542650316,499.1521821676215,7.3975382587216049E-07,19.656705349683762,-4.4907872870906109E-06,-9.2427215576171875,2.5441353321075439,88.05755615234375,83.787399291992188,52.031608581542969,60.601318359375,42.359508514404297,0.65959668159484863,1.0908236503601074,17.906284332275391,1.5102176666259766,0.0046244068071246147,0
77,231.34256972372532,499.96166426166019,499.66093718951743,7.329959522539491E-07,19.656699687242508,-4.7788526431160049E-06,-9.2476797103881836,2.5534653663635254,87.959259033203125,83.848388671875,52.399063110351562,60.618610382080078,42.365631103515625,0.65630841255187988,1.091134786605835,17.909255981445312,1.5102176666259766,0.018021965399384499,0
78,232.06275610625744,499.5549863405613,498.83489089143404,7.2595838939623635E-07,19.656701236963272,-4.7000137035722124E-06,-9.2430248260498047,2.5592529773712158,88.156173706054688,83.779098510742188,52.963371276855469,60.685604095458984,42.399517059326172,0.65419262647628784,1.0923409461975098,17.910167694091797,1.5102176666259766,0.0060166562907397747,0
79,231.97922010719776,499.80365240091487,499.88731009778712,7.198705164497644E-07,19.656701266765594,-4.6984975701194472E-06,-9.2458724975585938,2.5486385822296143,87.866142272949219,83.88848876953125,53.004318237304688,60.706657409667969,42.430618286132812,0.65113472938537598,1.0927197933197021,17.912847518920898,1.5102176666259766,0.0072020478546619415,0
80,231.4115261733532,499.00384698392008,499.5716611109965,7.1391108914812367E-07,19.656698852777481,-4.8213043797934308E-06,-9.2462377548217773,2.5580458641052246,87.916976928710938,83.749732971191406,52.443466186523438,60.683937072753906,42.43634033203125,0.64842921495437622,1.0923107862472534,17.915958404541016,1.5102176666259766,0.020216701552271843,0
81,228.9186214953661,497.51647836988559,500.00951231453655,7.0834751179027839E-07,19.656698081642389,-4.8605343328837314E-06,-9.2442598342895508,2.5443658828735352,87.896324157714844,83.831809997558594,49.887229919433594,60.676418304443359,42.440742492675781,0.64490407705307007,1.0921754837036133,17.919618606567383,1.5102176666259766,0.0036501332651823759,0
82,227.45985734462738,499.04365606921783,500.50256118413381,7.0317707578131722E-07,19.656700372695923,-4.7439815737024044E-06,-9.2452774047851562,2.5652816295623779,87.989852905273438,83.79083251953125,48.468486785888672,60.606906890869141,42.406661987304688,0.64201676845550537,1.0909243822097778,17.923759460449219,1.5102176666259766,0.013329467736184597,0
83,227.65509098768234,499.50150571604172,499.30643330406747,6.9861012510795282E-07,19.656698066741228,-4.861292399610114E-06,-9.2434501647949219,2.5453426837921143,88.042205810546875,83.801567077636719,48.68865966796875,60.597652435302734,42.389854431152344,0.63899117708206177,1.0907577276229858,17.926948547363281,1.5102176666259766,0.015671538189053535,0
