year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_depth_m,dust_gm2,non_finite
16,208.59707084298134,511.52400309760651,511.22959789200922,1.7647695794667566E-06,19.685044907033443,4.1671698969042394E-07,-9.2768526077270508,2.65696120262146,84.014274597167969,67.632728576660156,49.693309783935547,58.157005310058594,40.734836578369141,0.89049816131591797,1.0468261241912842,17.747720718383789,1.5251384973526001,0.0089704329147934914,0
17,209.16819626092911,511.37617476273681,510.80522516285873,1.6824022256969049E-06,19.68504286184907,3.128216094270076E-07,-9.2733364105224609,2.6616380214691162,84.015724182128906,67.764976501464844,50.144676208496094,58.247901916503906,40.804546356201172,0.88497501611709595,1.0484622716903687,17.751605987548828,1.5251383781433105,0.0078563746064901352,0
18,209.28972353041172,511.63501780704792,511.51365873328723,1.6081994371825467E-06,19.68504199385643,2.6872757736621342E-07,-9.2787179946899414,2.6415297985076904,83.906967163085938,67.734596252441406,50.400333404541016,58.287803649902344,40.832576751708984,0.87831872701644897,1.0491805076599121,17.757543563842773,1.5251381397247314,0.0035882650408893824,0
19,209.71325142681599,511.36433733243939,510.94084082277004,1.5278550124769741E-06,19.685039203613997,1.2698324254417552E-07,-9.275909423828125,2.6728529930114746,83.86322021484375,67.845298767089844,50.735626220703125,58.265792846679688,40.829875946044922,0.87181335687637329,1.0487840175628662,17.764442443847656,1.5251380205154419,0.010706170462071896,0
20,209.96635550260544,511.5359369084872,511.28292836741093,1.4616147672307038E-06,19.68503712490201,2.138465932562121E-08,-9.276820182800293,2.6600947380065918,83.887969970703125,67.777305603027344,51.058502197265625,58.211479187011719,40.795116424560547,0.86514806747436523,1.0478063821792603,17.772083282470703,1.5251379013061523,0.0066705080680549145,0
21,210.60532215237617,511.47344124192568,510.83461143542445,1.4054190948977284E-06,19.685035534203053,-5.942285865703593E-08,-9.2757301330566406,2.6436946392059326,84.059852600097656,67.881744384765625,51.407871246337891,58.187908172607422,40.769424438476562,0.85971945524215698,1.0473822355270386,17.777933120727539,1.5251377820968628,0.0035531350877135992,0
22,211.07807663083076,511.16894089265952,510.69626737775434,1.3494006155526233E-06,19.685030899941921,-2.9484335601166233E-07,-9.2719154357910156,2.6646623611450195,84.240280151367188,67.873382568359375,51.716823577880859,58.220932006835938,40.764705657958984,0.85504817962646484,1.0479767322540283,17.782005310058594,1.5251376628875732,0.012252037413418293,0
23,211.83551818132401,511.31256223401033,510.55514679884436,1.293570172028412E-06,19.685028567910194,-4.1331058378014798E-07,-9.2740812301635742,2.6279356479644775,84.363822937011719,67.987495422363281,52.260627746582031,58.291652679443359,40.805160522460938,0.85132461786270142,1.0492496490478516,17.784454345703125,1.5251375436782837,0.0045889555476605892,0
24,212.2182755023241,510.9842802679359,510.60148414670402,1.23714176494434E-06,19.685028873383999,-3.9779251241111313E-07,-9.2680902481079102,2.6611363887786865,84.487586975097656,68.012603759765625,52.449390411376953,58.391681671142578,40.851619720458984,0.84854835271835327,1.0510503053665161,17.785430908203125,1.5251374244689941,0.0059260725975036621,0
25,212.90491473674774,511.5075291741141,510.82091278190637,1.1899051071632413E-06,19.685027346014977,-4.7538286925628744E-07,-9.2752618789672852,2.6450691223144531,84.486686706542969,68.063140869140625,53.126155853271484,58.484176635742188,40.921222686767578,0.84461802244186401,1.0527153015136719,17.787694931030273,1.525137186050415,0.011208266951143742,0
