year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_depth_m,dust_gm2,non_finite
11,209.36558362841606,520.10364892276266,519.17236411463819,2.2321549437781202E-06,19.846260331571102,7.2642776328975161E-08,-9.6674051284790039,0.15446463227272034,84.191932678222656,66.824790954589844,53.607803344726562,56.824089050292969,40.938858032226562,0.85408782958984375,1.0228335857391357,17.969339370727539,1.5244165658950806,0.009317418560385704,0
12,209.01263825595379,519.27557535590677,519.62896557098793,2.1200495977041608E-06,19.846258599311113,-1.4641179725219802E-08,-9.6649456024169922,0.15540668368339539,84.359245300292969,66.987060546875,52.783374786376953,56.923515319824219,40.987384796142578,0.84710651636123657,1.0246230363845825,17.974529266357422,1.5244157314300537,0.0033319818321615458,0
13,206.89379604905844,517.61144151898679,519.73073464928075,2.0262125559217947E-06,19.846260692924261,9.0850397269312611E-08,-9.6599969863891602,0.15594618022441864,84.58349609375,67.085426330566406,50.313724517822266,56.997913360595703,41.052665710449219,0.84002858400344849,1.0259623527526855,17.980270385742188,1.524415135383606,0.0067317499779164791,0
14,205.78334348648787,518.5106768247424,519.6215621698002,1.9428060384897167E-06,19.846261896193027,1.5147989792631256E-07,-9.6614961624145508,0.15474152565002441,84.723945617675781,67.134231567382812,49.212211608886719,57.096714019775391,41.104122161865234,0.83303928375244141,1.0277409553527832,17.985481262207031,1.5244145393371582,0.0085093053057789803,0
15,205.98052073270082,519.67603160418912,519.47912026130507,1.8489857109355543E-06,19.84626154974103,1.3402310671547356E-07,-9.6563215255737305,0.15614244341850281,84.9346923828125,67.160812377929688,49.190647125244141,57.152046203613281,41.152091979980469,0.82630187273025513,1.0287368297576904,17.991222381591797,1.5244140625,0.002174006775021553,0
16,206.35767464339733,519.83910558393654,519.46227025804728,1.7729122836877467E-06,19.846264693886042,2.9244817963964679E-07,-9.6573781967163086,0.15824726223945618,84.992919921875,67.241111755371094,49.428203582763672,57.218879699707031,41.175697326660156,0.81959134340286255,1.0299400091171265,17.996732711791992,1.5244137048721313,0.0082134725525975227,0
17,206.93613530695438,520.27945982229539,519.7013173740288,1.7055344015278063E-06,19.846266150474548,3.6584178569812044E-07,-9.6571464538574219,0.15668982267379761,85.046165466308594,67.233589172363281,49.985485076904297,57.261238098144531,41.209487915039062,0.81310087442398071,1.0307023525238037,18.002462387084961,1.5244133472442627,0.0053657884709537029,0
18,207.11903976649046,519.6164195406418,519.43368557186295,1.6300898215807905E-06,19.84626530110836,3.230444911167087E-07,-9.6552944183349609,0.1589169055223465,85.081916809082031,67.282058715820312,50.054641723632812,57.263572692871094,41.205013275146484,0.80698233842849731,1.0307443141937256,18.008539199829102,1.5244131088256836,0.0023408583365380764,0
19,207.73201235383749,520.55609009123873,519.94336162251057,1.5696912175917575E-06,19.846268434077501,4.8090644174375813E-07,-9.656498908996582,0.15647612512111664,85.179496765136719,67.268508911132812,50.594493865966797,57.270008087158203,41.204387664794922,0.80155563354492188,1.0308600664138794,18.013853073120117,1.524412989616394,0.0091433189809322357,0
20,208.0157337859273,519.97062645842925,519.68704095806606,1.5050730011720699E-06,19.846270818263292,6.0103919846351034E-07,-9.653996467590332,0.15654166042804718,85.245597839355469,67.26177978515625,50.837722778320312,57.271892547607422,41.198368072509766,0.79634517431259155,1.0308940410614014,18.019031524658203,1.5244127511978149,0.0044318074360489845,0
21,208.62428770214319,520.22029302196825,519.61185764859874,1.4449309206736221E-06,19.846274059265852,7.6434466462942346E-07,-9.6548051834106445,0.15702112019062042,85.302589416503906,67.31634521484375,51.293087005615234,57.300758361816406,41.213230133056641,0.79139238595962524,1.0314135551452637,18.023468017578125,1.5244125127792358,0.0035143478307873011,0
22,208.75053236633539,519.86742806078837,519.7412546877822,1.3861557099270061E-06,19.846272498369217,6.8569525046446065E-07,-9.653864860534668,0.15698400139808655,85.324745178222656,67.276840209960938,51.476051330566406,57.341484069824219,41.227748870849609,0.78616899251937866,1.032146692276001,18.027956008911133,1.5244123935699463,0.0096916090697050095,0
23,209.34730838984251,519.8042815247245,519.20757573434094,1.3323556754754288E-06,19.846274390816689,7.8105062611076403E-07,-9.6556539535522461,0.15777355432510376,85.281600952148438,67.326194763183594,52.058982849121094,57.358753204345703,41.249504089355469,0.78108507394790649,1.032457709312439,18.032732009887695,1.5244121551513672,0.0026378061156719923,0
24,209.4905579611659,519.88783609602797,519.7446232798975,1.2803281407282407E-06,19.84627828374505,9.7720489294223447E-07,-9.6533927917480469,0.15719763934612274,85.333671569824219,67.319725036621094,52.130104064941406,57.405246734619141,41.265602111816406,0.77596855163574219,1.0332945585250854,18.037015914916992,1.5244120359420776,0.0068599013611674309,0
25,209.96860213577747,519.9012862227828,519.42327850738911,1.2323978216552078E-06,19.846278082579374,9.6706869159400542E-07,-9.6565151214599609,0.15577343106269836,85.280441284179688,67.323226928710938,52.698249816894531,57.432407379150391,41.294467926025391,0.77071917057037354,1.0337833166122437,18.041774749755859,1.5244119167327881,0.0079657947644591331,0
26,210.25561358779669,519.96473449028599,519.67765757517373,1.1806454734505049E-06,19.846279121935368,1.0194390652265223E-06,-9.6535701751708984,0.15669316053390503,85.349449157714844,67.329933166503906,52.880947113037109,57.471607208251953,41.304740905761719,0.76588535308837891,1.0344890356063843,18.045904159545898,1.5244117975234985,0.0022744776215404272,0
27,210.46733103692532,519.9125292680892,519.70074666562323,1.1327180460858741E-06,19.846281100064516,1.1191117118174417E-06,-9.6555643081665039,0.15824246406555176,85.257537841796875,67.309097290039062,53.195583343505859,57.483287811279297,41.327728271484375,0.76082640886306763,1.0346992015838623,18.050754547119141,1.5244117975234985,0.0080660488456487656,0
28,211.01067015528679,520.35112335671511,519.80772387475918,1.0884774826887272E-06,19.846278719604015,9.991666625300642E-07,-9.6554269790649414,0.1563035249710083,85.333442687988281,67.310417175292969,53.629447937011719,57.476886749267578,41.320960998535156,0.75632762908935547,1.0345839262008667,18.055366516113281,1.524411678314209,0.005309469997882843,0
29,210.00606386363506,518.8186049925007,519.82317419623359,1.0489006480457216E-06,19.846275635063648,8.4374490852388472E-07,-9.6519641876220703,0.15844143927097321,85.315528869628906,67.301223754882812,52.478164672851562,57.464687347412109,41.320854187011719,0.75178909301757812,1.0343643426895142,18.060121536254883,1.5244115591049194,0.0022752247750759125,0
30,207.9768462702632,518.10662087188757,520.13583957455194,1.0144103723471559E-06,19.84627753123641,9.3928799160256262E-07,-9.6533756256103516,0.15856771171092987,85.366058349609375,67.284515380859375,50.427295684814453,57.446575164794922,41.327159881591797,0.74747270345687866,1.0340381860733032,18.064765930175781,1.5244115591049194,0.0090958932414650917,0
