year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_depth_m,dust_gm2,non_finite
11,112.4789304882288,99.902200440358115,99.631001253746263,6.4367126033277084E-06,19.834435888566077,-2.5993657032684784E-06,-9.9037656784057617,0.15443257987499237,60.198268890380859,36.875858306884766,10.888300895690918,38.010528564453125,28.888853073120117,0.87320750951766968,0.68418949842453003,18.27703857421875,1.523311972618103,0.083191752433776855,0
12,112.49255173280835,99.759652935144459,99.746717771305839,6.4706810636623105E-06,19.834433376323432,-2.7260260292239095E-06,-9.9018945693969727,0.15967428684234619,60.29791259765625,36.943618774414062,10.71531867980957,37.999164581298828,28.834264755249023,0.87203395366668701,0.68398493528366089,18.278413772583008,1.5233113765716553,0.077146612107753754,0
13,112.11990282032639,99.456708276419931,99.830027055615346,6.4895645572333607E-06,19.834427620749921,-3.0162061272422839E-06,-9.900691032409668,0.16117258369922638,60.345005035400391,37.014747619628906,10.22288990020752,38.000762939453125,28.80235481262207,0.87106281518936157,0.68401366472244263,18.279350280761719,1.5233108997344971,0.061052531003952026,0
14,111.96944399736822,99.627059184067093,99.778139773562543,6.4729753730977248E-06,19.834427925292403,-3.0008519375898555E-06,-9.9009008407592773,0.16244801878929138,60.3974609375,37.095729827880859,9.9551563262939453,38.042144775390625,28.790149688720703,0.86927551031112671,0.68475854396820068,18.280393600463867,1.5233104228973389,0.082896299660205841,0
15,112.13477486465126,99.850928207400557,99.686184948938489,6.4361111334756816E-06,19.834423766471446,-3.2105281880269189E-06,-9.8990488052368164,0.16560596227645874,60.471118927001953,37.161327362060547,9.9830913543701172,38.077587127685547,28.786703109741211,0.8676573634147644,0.68539655208587646,18.281370162963867,1.5233099460601807,0.063720338046550751,0
16,112.37226970121264,99.970052006084643,99.733138971130074,6.3997149189393104E-06,19.834422192536294,-3.2898816452520082E-06,-9.8991641998291016,0.16659745573997498,60.548442840576172,37.236553192138672,10.069344520568848,38.133579254150391,28.794700622558594,0.86617147922515869,0.68640440702438354,18.28184700012207,1.523309588432312,0.06560739129781723,0
17,112.62199836783111,99.943246023421352,99.694100438348869,6.3681865935941498E-06,19.834420910105109,-3.3545382787425103E-06,-9.897068977355957,0.16811063885688782,60.675708770751953,37.297439575195312,10.131990432739258,38.227848052978516,28.823099136352539,0.86485159397125244,0.68810123205184937,18.281467437744141,1.5233092308044434,0.081842780113220215,0
18,112.87275094678625,99.978214298685543,99.728000846615487,6.3166493692247674E-06,19.834426204673946,-3.0876007613906558E-06,-9.8961572647094727,0.16884474456310272,60.782329559326172,37.369483947753906,10.19957160949707,38.320240020751953,28.862972259521484,0.86400336027145386,0.68976426124572754,18.280658721923828,1.5233088731765747,0.066816456615924835,0
19,113.15262508718297,100.03974779407372,99.760377368863374,6.2523207627973807E-06,19.834425795823336,-3.1082138783858124E-06,-9.8948144912719727,0.16997958719730377,60.902530670166016,37.460556030273438,10.269589424133301,38.430973052978516,28.912420272827148,0.86300402879714966,0.69175750017166138,18.279664993286133,1.5233085155487061,0.075392335653305054,0
20,113.39557444490492,99.9918375637194,99.749339833167141,6.1693955842180642E-06,19.834420247934759,-3.3879230764271486E-06,-9.8937816619873047,0.1712086945772171,60.966316223144531,37.575595855712891,10.332162857055664,38.546497344970703,28.97052001953125,0.86171180009841919,0.69383692741394043,18.278871536254883,1.5233081579208374,0.085709035396575928,0
