year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,climate_temperature_anomaly_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,severe_heat,severe_cold,severe_drought,extreme_wet,severe_wind,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_compaction,soil_depth_m,dust_gm2,fire_intensity,burn_scar,non_finite
1,109.28831294044852,36.554825102952663,24.345065283076025,6.0492842000488525E-07,19.84375837907195,-3.7721919141873626E-07,-0.59993124008178711,0.90255343914031982,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0,0,-9.3082847595214844,0.27206185460090637,63.128593444824219,37.762786865234375,3.8158853054046631,29.560626983642578,21.303531646728516,1.0191330909729004,0.53209125995635986,18.292533874511719,0,1.5257968902587891,0.30270171165466309,0,1.6065674572018906E-05,0
