year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,climate_temperature_anomaly_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,severe_heat,severe_cold,severe_drought,extreme_wet,severe_wind,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_compaction,soil_depth_m,dust_gm2,non_finite
38,210.50029591470957,426.47887473922492,385.05388817346284,1.9512153912057135E-06,19.8344681635499,1.0693487125655903E-06,-0.91318380832672119,1.2577449083328247,1.1797622442245483,1.0726765394210815,0.89535355567932129,2.7073988914489746,0,0,0,0,0,-12.124326705932617,3.8656013011932373,80.896713256835938,64.683219909667969,56.868255615234375,48.041126251220703,35.203083038330078,0.98042118549346924,0.86474025249481201,17.989307403564453,0,1.5233825445175171,0.0082655362784862518,0
39,204.89241418614984,414.18243922664442,419.79036135277056,1.8776367186343627E-06,19.834468437358737,1.0831534250225275E-06,-1.269614577293396,1.1716954708099365,0.83603906631469727,1.0808947086334229,0.93844521045684814,3.9464354515075684,0,0,0,0,0,-10.589674949645996,5.5857748985290527,82.812690734863281,70.166458129882812,42.021053314208984,47.116317749023438,36.464641571044922,0.9567980170249939,0.84809368848800659,18.029577255249023,0,1.5233815908432007,0.077600643038749695,0
40,191.13736401312053,298.63767617585836,312.39297103109311,1.8481906331063786E-06,19.834473486989737,1.3377423738031823E-06,-0.20343776047229767,1.0737466812133789,1.4389188289642334,1.1651381254196167,1.0010236501693726,-5.079533576965332,0,0,0,0,1,-8.2128534317016602,5.1138992309570312,82.366950988769531,65.580192565917969,33.375064849853516,46.924648284912109,36.798061370849609,1.0157754421234131,0.84464359283447266,17.974054336547852,0,1.5233811140060425,0.017515137791633606,0
41,182.93457959778607,279.76181575441296,287.96469612522014,1.8099540964259652E-06,19.834472311660647,1.2784854108077587E-06,0.78638947010040283,1.0329785346984863,1.0504642724990845,1.0469317436218262,1.1582555770874023,-8.2353973388671875,0,0,0,0,0,-8.7448911666870117,3.7424535751342773,79.547004699707031,59.543277740478516,35.464332580566406,48.167762756347656,38.332538604736328,1.0862319469451904,0.86701959371566772,17.881219863891602,0,1.5233809947967529,0.029049282893538475,0
42,182.33921810612082,310.54960715961352,311.14471307149506,1.7377450480162953E-06,19.8344761505723,1.4720331140305287E-06,0.51520782709121704,1.1176820993423462,1.0296162366867065,1.10490882396698,1.1102186441421509,-12.281834602355957,0,0,0,0,0,-9.2149810791015625,2.3054919242858887,78.7193603515625,57.805072784423828,38.976936340332031,47.976428985595703,40.885616302490234,1.0721569061279297,0.86357563734054565,17.898744583129883,0,1.5233809947967529,0.041052680462598801,0
43,169.82753222994506,253.9037415087987,266.41516789955676,1.6772215979824768E-06,19.834480058401823,1.6690554727696705E-06,0.22438311576843262,1.0224845409393311,1.1636741161346436,1.199001669883728,0.9245721697807312,-7.0956954956054688,0,0,0,0,0,-8.0206899642944336,2.0083634853363037,78.868362426757812,57.84613037109375,26.399215698242188,50.466022491455078,38.881679534912109,1.0596641302108765,0.90838831663131714,17.866428375244141,0,1.5233808755874634,0.015274225734174252,0
44,157.76927804946899,233.17883350658667,245.23730961371621,1.6628983678133461E-06,19.834483912214637,1.8633544528608453E-06,0.94143247604370117,0.88024795055389404,1.033933162689209,1.1013060808181763,1.1067032814025879,2.2716352939605713,0,0,0,0,0,-10.287396430969238,1.5059229135513306,76.712593078613281,55.385211944580078,19.849605560302734,57.597957611083984,35.923542022705078,1.0457136631011963,1.036763072013855,17.752006530761719,0,1.5233808755874634,0.01368243619799614,0
45,160.28633726760745,254.5681054977922,252.05104820283123,1.6279715640904198E-06,19.834488241001964,2.0816003831324208E-06,-0.35726609826087952,0.87154442071914673,0.8380662202835083,0.993630051612854,1.155888557434082,4.3471002578735352,0,0,0,0,0,-13.455604553222656,1.2851699590682983,74.678909301757812,53.696758270263672,26.769304275512695,54.969940185546875,37.344203948974609,1.0095388889312744,0.98945879936218262,17.835491180419922,0,1.5233808755874634,0.0063282595947384834,0
46,178.51783432252705,333.81456719053131,315.58253526945191,1.5410041948735547E-06,19.8344881311059,2.076059716227936E-06,-2.5859375,0.91191840171813965,0.84256970882415771,1.1767847537994385,1.0571229457855225,3.3244748115539551,0,0,0,0,0,-9.2949037551879883,1.5627251863479614,77.298591613769531,56.508998870849609,38.690555572509766,47.493862152099609,39.177211761474609,0.89163357019424438,0.85488945245742798,18.08796501159668,0,1.5233808755874634,0.010550269857048988,0
47,154.31188718602061,232.00832332324535,256.21423454839169,1.509855633125525E-06,19.834484087303281,1.8721819560646009E-06,0.6087527871131897,0.92266374826431274,0.91673141717910767,1.1989518404006958,1.1191695928573608,4.863405704498291,0,0,0,0,0,-10.032733917236328,1.1560666561126709,75.112899780273438,53.722389221191406,20.028730392456055,49.241878509521484,34.477645874023438,0.92830640077590942,0.88635379076004028,18.01982307434082,0,1.5233808755874634,0.014559769071638584,0
