year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,climate_temperature_anomaly_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,severe_heat,severe_cold,severe_drought,extreme_wet,severe_wind,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_compaction,soil_depth_m,dust_gm2,fire_intensity,burn_scar,non_finite
1,101.38710065346211,21.689750576688329,17.487961033386995,1.6889368112631823E-06,19.838722860962154,-1.2810511834683012E-06,-0.59993124008178711,0.90255343914031982,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0,0,-9.6970367431640625,0.030523860827088356,61.263252258300781,33.756027221679688,2.0510694980621338,37.588302612304688,25.209367752075195,0.76208913326263428,0.67658942937850952,18.400043487548828,0,1.524425745010376,0.52256697416305542,0,1.148502065007051E-06,0
2,99.349905579239135,16.924410281725596,18.961615313981802,1.5517768239876264E-06,19.838694520518185,-2.7095911082323456E-06,0.43707931041717529,0.74671679735183716,1.0037463903427124,0.94033801555633545,1.0475691556930542,9.9783344268798828,0,0,0,0,0,-8.3278789520263672,0.018939362838864326,58.318470001220703,35.391681671142578,1.1876363754272461,44.884609222412109,28.10345458984375,0.78598654270172119,0.80792289972305298,18.244785308837891,0,1.524425745010376,0.45455586910247803,0,1.8878988612414105E-06,0
3,94.35436103202403,12.114894800005914,17.110448927932236,1.4894508006685838E-06,19.838679659217597,-3.4586958592650264E-06,0.9590333104133606,0.71359556913375854,0.96214854717254639,1.151714563369751,1.0317662954330444,1.3861122131347656,0,0,0,0,0,-4.1539583206176758,0.0077728363685309887,54.456943511962891,34.855064392089844,0.33500251173973083,46.010608673095703,29.713344573974609,0.77431619167327881,0.82819092273712158,18.236171722412109,0,1.524425745010376,1.8174058198928833,0,3.1960016713128425E-06,0
