year,day,elapsed_hours,region_x,region_y,temperature_c,snow_mm,surface_water_mean_mm,surface_water_max_mm,flooded_fraction,root_water_mm,water_stress_fraction,live_biomass_gm2,dust_gm2,burning_fraction,burn_scar
1,90,2160,0,0,4.3348541259765625,0,0,0,0,82.357215881347656,0,20.020364761352539,2.798324072461611E-11,0,0
1,90,2160,1,0,5.6352157592773438,0,0.26698464155197144,0.26698464155197144,0,96.811576843261719,0,19.650556564331055,0,0,0
1,90,2160,2,0,5.9742851257324219,0,0,0,0,80.383834838867188,0,20.657941818237305,0,0,0
1,90,2160,3,0,7.5933985710144043,0,1.0437784194946289,1.0437784194946289,0,148.75785827636719,0,22.240428924560547,0,0,0
1,90,2160,4,0,5.6332330703735352,0,0,0,0,74.385047912597656,0,21.727407455444336,0,0,0
1,90,2160,5,0,7.0532960891723633,0,1.0200022459030151,1.0200022459030151,0,145.1436767578125,0,19.394145965576172,0,0,0
1,90,2160,6,0,6.4949798583984375,0,0,0,0,82.827293395996094,0,18.816059112548828,0,0,0
1,90,2160,7,0,5.7830018997192383,0,0,0,0,77.2830810546875,0,19.133829116821289,0,0,0
1,90,2160,0,1,7.0179052352905273,0,1.0565192699432373,1.0565192699432373,0,147.38441467285156,0,19.996665954589844,0,0,0
1,90,2160,1,1,5.5778226852416992,0,0,0,0,90.324211120605469,0,19.030248641967773,0,0,0
1,90,2160,2,1,2.4996268749237061,30.208234786987305,0,0,0,123.69253540039062,0,17.742132186889648,5.4322372338225233E-13,0,0
1,90,2160,3,1,5.7545409202575684,0,0.7487177848815918,0.7487177848815918,0,131.922119140625,0,18.756036758422852,0,0,0
1,90,2160,4,1,5.2753868103027344,0,0,0,0,92.026603698730469,0,19.006690979003906,4.7874781603905599E-29,0,0
1,90,2160,5,1,5.6861705780029297,0,0,0,0,82.130340576171875,0,19.242685317993164,1.0061893729000389E-25,0,0
1,90,2160,6,1,1.4739084243774414,49.287250518798828,0,0,0,97.861679077148438,0,14.951924324035645,0,0,0
1,90,2160,7,1,4.2056851387023926,0,0,0,0,116.94950103759766,0,16.770895004272461,0,0,0
1,90,2160,0,2,5.830751895904541,0,0.16735568642616272,0.16735568642616272,0,86.120849609375,0,18.869602203369141,0,0,0
1,90,2160,1,2,4.9383111000061035,0,0,0,0,98.632301330566406,0,14.693582534790039,0,0,0
1,90,2160,2,2,2.8919453620910645,15.37334156036377,1.2469907999038696,1.2469907999038696,0,137.61585998535156,0,6.5763869285583496,0,0,0
1,90,2160,3,2,1.5333375930786133,47.279685974121094,0.1029234379529953,0.1029234379529953,0,113.29793548583984,0,6.0886259078979492,1.3330352446883076E-12,0,0
1,90,2160,4,2,1.5923596620559692,430.37399291992188,0,0,0,121.47286987304688,0,6.1811246871948242,2.4357603421346985E-15,0,0
1,90,2160,5,2,2.399622917175293,105.26565551757812,0,0,0,131.11228942871094,0,18.11052131652832,5.1928223040195818E-16,0,0
1,90,2160,6,2,2.0182595252990723,229.89920043945312,0,0,0,126.55288696289062,0,17.873437881469727,0,0,0
1,90,2160,7,2,4.997260570526123,0,0.9191439151763916,0.9191439151763916,0,153.90164184570312,0,19.798923492431641,0,0,0
1,90,2160,0,3,4.3465399742126465,0,0,0,0,69.367996215820312,0,14.656723022460938,0,0,0
1,90,2160,1,3,4.3526535034179688,0,0,0,0,100.44386291503906,0,11.262467384338379,0,0,0
1,90,2160,2,3,6.9680309295654297,0,21.872020721435547,21.872020721435547,1,143.86277770996094,0,6.9216275215148926,0,0,0
1,90,2160,3,3,1.9526896476745605,173.718994140625,0,0,0,122.13529205322266,0,6.1345734596252441,4.7800099309824873E-06,0,0
1,90,2160,4,3,4.8467350006103516,0,0.28435429930686951,0.28435429930686951,0,151.52182006835938,0,6.5692195892333984,6.692886381642893E-05,0,0
1,90,2160,5,3,4.2233695983886719,0,0,0,0,82.583045959472656,0,10.84619140625,8.5739280621055514E-05,0,0
1,90,2160,6,3,1.5049639940261841,288.08499145507812,0,0,0,113.30728912353516,0,14.392050743103027,0,0,0
1,90,2160,7,3,2.968618631362915,68.004074096679688,0,0,0,119.32205200195312,0,17.467256546020508,0,0,0
1,90,2160,0,4,6.9352350234985352,0,1.1341181993484497,1.1341181993484497,0,154.08140563964844,0,19.694364547729492,0,0,0
1,90,2160,1,4,5.1280317306518555,0,0,0,0,103.53337860107422,0,15.046688079833984,0,0,0
1,90,2160,2,4,4.6108026504516602,0,0,0,0,99.914390563964844,0,6.8782749176025391,0,0,0
1,90,2160,3,4,3.8753588199615479,0,0,0,0,84.101287841796875,0,6.4855904579162598,4.6328615280839727E-15,0,0
1,90,2160,4,4,4.3016548156738281,0,0,0,0,102.94915771484375,0,5.9850096702575684,3.7633373722201213E-05,0,0
1,90,2160,5,4,1.7634888887405396,212.52064514160156,0,0,0,110.29219818115234,0,5.7946901321411133,2.6065546165909836E-08,0,0
1,90,2160,6,4,1.8055086135864258,278.061767578125,0,0,0,121.19745635986328,0,11.338309288024902,2.5448723363197914E-19,0,0
1,90,2160,7,4,2.9649438858032227,77.320152282714844,0,0,0,129.68623352050781,0,17.637411117553711,0,0,0
1,90,2160,0,5,6.123528003692627,0,0,0,0,84.517120361328125,0,19.276159286499023,0,0,0
