year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,climate_temperature_anomaly_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,severe_heat,severe_cold,severe_drought,extreme_wet,severe_wind,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_compaction,soil_depth_m,dust_gm2,fire_intensity,burn_scar,non_finite
16,235.84196794033051,1987.5824836635875,1942.4340628473474,1.9644414425955603E-06,19.873003631830215,3.9963965184853634E-05,2.2066075801849365,1.2088291645050049,0.94136548042297363,0.79003673791885376,0.76625841856002808,-4.2360310554504395,0,0,0,0,0,-8.9815073013305664,2.6977806091308594,91.014213562011719,60.088356018066406,76.583564758300781,61.588130950927734,35.587848663330078,0.96335881948471069,1.1085861921310425,17.801057815551758,0.086175784468650818,1.5370427370071411,0.0011398004135116935,0,0,0
17,276.28989636898041,2144.9931302385703,2104.5475015979027,1.8998696365034759E-06,19.873055994510651,4.2598935420135381E-05,1.1446069478988647,1.1669951677322388,1.4348448514938354,0.78276330232620239,0.91287940740585327,-7.0677590370178223,0,0,0,0,1,-9.9595775604248047,3.054673433303833,91.72979736328125,62.691188812255859,111.61795806884766,59.140739440917969,40.232677459716797,0.94082450866699219,1.064532995223999,17.867698669433594,0.086465463042259216,1.537041187286377,0.0039582056924700737,0,0,0
18,329.32502675056458,3226.1013437009969,3173.069190921753,1.8039792160496122E-06,19.873110771179199,4.5355381232570118E-05,-0.36781978607177734,1.3242758512496948,0.97651195526123047,1.0611555576324463,1.0113592147827148,-6.0485343933105469,0,0,0,0,0,-11.578786849975586,3.5860030651092529,96.428390502929688,72.588249206542969,150.84306335449219,53.172111511230469,40.878181457519531,0.91146343946456909,0.95709806680679321,18.004549026489258,0.086259447038173676,1.5370378494262695,0.0073048328049480915,0,0,0
19,367.00981879234314,3764.8694945152092,3727.1879968670983,1.7085046132414363E-06,19.873161643743515,4.7915366543683343E-05,-1.9114727973937988,1.3501052856445312,0.94498550891876221,0.98045653104782104,1.2061358690261841,-8.6297569274902344,0,0,0,0,0,-11.714912414550781,3.5971813201904297,97.384605407714844,75.388900756835938,185.70365905761719,45.651065826416016,40.375839233398438,0.84834182262420654,0.82171916961669922,18.203100204467773,0.085659168660640717,1.5370336771011353,3.9173293771455064E-05,0,0,0
20,329.7787960767746,2774.2812773501864,2811.5151010182308,1.6593003381116602E-06,19.873208254575729,5.02608949716746E-05,-2.1009306907653809,1.1350480318069458,1.100659966468811,0.99480241537094116,1.3246381282806396,-3.4626357555389404,0,0,0,0,0,-10.921439170837402,3.5898094177246094,96.467521667480469,72.359947204589844,151.95150756835938,44.865036010742188,38.431037902832031,0.81993460655212402,0.80757075548171997,18.245702743530273,0.085640467703342438,1.5370323657989502,0.0057187015190720558,0,0,0
21,282.70212078094482,2734.2305880649146,2781.3099898035725,1.616336935909474E-06,19.873259216547012,5.2825379378237934E-05,-1.3172907829284668,1.2071110010147095,1.326136589050293,1.0040994882583618,0.97927337884902954,-0.6469876766204834,0,0,0,0,0,-12.53151798248291,3.5772807598114014,96.107269287109375,71.025588989257812,106.77192687988281,47.487636566162109,35.857921600341797,0.81130397319793701,0.85477745532989502,18.207178115844727,0.085604123771190643,1.5370309352874756,0.0074120205827057362,0,0,0
22,254.92485022544861,2450.142165853671,2477.9232466686444,1.6129730387214962E-06,19.873309373855591,5.534937192575027E-05,-1.7662308216094971,0.96283644437789917,1.0649828910827637,0.8135066032409668,0.91460955142974854,1.0012166500091553,0,0,0,0,0,-11.47895622253418,3.4205679893493652,92.964988708496094,66.268775939941406,87.262252807617188,47.896125793457031,35.149929046630859,0.76339298486709595,0.86213040351867676,18.247785568237305,0.085521519184112549,1.5370302200317383,0.0002879661915358156,0,0,0
23,271.42814147472382,2303.4481015661659,2286.9475454512794,1.5920688901496504E-06,19.873355358839035,5.7663406685590755E-05,-0.96390563249588013,0.99730229377746582,1.0267232656478882,0.86363595724105835,0.94417405128479004,-6.4737567901611328,0,0,0,0,0,-11.28004264831543,3.2745082378387451,92.391860961914062,64.837333679199219,105.79111480712891,47.093120574951172,36.40472412109375,0.79229146242141724,0.84767639636993408,18.233386993408203,0.085386097431182861,1.5370297431945801,0.004614662379026413,0,0,0
24,245.33814573287964,2283.1967633521417,2309.2900943279747,1.5859730447946141E-06,19.873400151729584,5.9917453506096421E-05,-1.0312058925628662,0.9686540961265564,1.0054911375045776,0.91795265674591064,0.94092035293579102,-0.65699195861816406,0,0,0,0,0,-9.9875583648681641,3.2905228137969971,92.910179138183594,65.681625366210938,76.157760620117188,48.206153869628906,36.009986877441406,0.76861011981964111,0.86771112680435181,18.237079620361328,0.085207231342792511,1.5370291471481323,0.0072385473176836967,0,0,0
25,215.98989319801331,2015.6321850640161,2044.9814471288555,1.5432475949781318E-06,19.873445451259613,6.2196995200819376E-05,0.3654722273349762,1.0160804986953735,1.001489520072937,0.95167195796966553,1.1730871200561523,6.9433097839355469,0,0,0,0,0,-8.3834562301635742,3.2824587821960449,94.003593444824219,68.700614929199219,45.223323822021484,53.208080291748047,33.479248046875,0.81374567747116089,0.95774561166763306,18.101953506469727,0.085251666605472565,1.5370287895202637,0.00046951841795817018,0,0,0
26,173.36626636981964,1145.1086210859212,1187.7367767907926,1.5960147775666805E-06,19.87350332736969,6.5109409655524648E-05,1.6716892719268799,0.8184049129486084,0.95196390151977539,0.64993375539779663,1.1786097288131714,1.2000808715820312,0,0,0,0,0,-9.8107433319091797,2.3714003562927246,88.098495483398438,53.682170867919922,24.499574661254883,60.475795745849609,32.914314270019531,0.87108296155929565,1.088564395904541,17.913856506347656,0.08557603508234024,1.5370287895202637,0.0007965387194417417,0,0,0
27,197.79856359958649,1496.8936181151585,1472.4637618091656,1.5969780958501337E-06,19.87354901432991,6.7408447430531416E-05,0.054724365472793579,0.83686739206314087,0.98404216766357422,0.61860543489456177,1.0904638767242432,3.2457683086395264,0,0,0,0,0,-9.8208427429199219,2.8833930492401123,89.055519104003906,55.595821380615234,45.245136260986328,60.020004272460938,37.430641174316406,0.81151562929153442,1.0803600549697876,17.981674194335938,0.085983738303184509,1.5370287895202637,0.0071241399273276329,0,0,0
28,263.91265261173248,1841.2945794235202,1775.183199144165,1.5928151431458908E-06,19.873588651418686,6.9403046413414019E-05,-0.34262055158615112,0.9618685245513916,1.0657463073730469,0.672832190990448,1.0447710752487183,-3.798835277557373,0,0,0,0,0,-5.9356465339660645,3.2933006286621094,93.981773376464844,64.043441772460938,97.505546569824219,53.154087066650391,40.582832336425781,0.7971683144569397,0.95677345991134644,18.119646072387695,0.086370311677455902,1.5370286703109741,0.00046321802074089646,0,0,0
29,213.52076327800751,984.39789427246433,1034.791809956856,1.6009052934577415E-06,19.873639404773712,7.195703293059376E-05,2.5474934577941895,0.9488869309425354,1.2191841602325439,0.92082333564758301,0.90229111909866333,-4.0871744155883789,1,0,0,0,0,-9.388519287109375,0.87702113389968872,92.425186157226562,59.208423614501953,56.775028228759766,60.879631042480469,35.188629150390625,0.93314188718795776,1.0958331823348999,17.844663619995117,0.086957022547721863,1.5370286703109741,0.0031804805621504784,0,0,0
30,154.18473875522614,558.98326449264277,618.32470942503278,1.679996900133191E-06,19.873689889907837,7.4497522161423165E-05,-0.2731049656867981,0.4586605429649353,1.1976521015167236,0.69290667772293091,1.0042164325714111,0.64409375190734863,0,0,1,0,0,-9.4619169235229492,0.037609558552503586,80.589347839355469,45.725376129150391,22.759605407714844,61.35711669921875,39.699367523193359,0.82254749536514282,1.1044279336929321,17.946714401245117,0.087739437818527222,1.5370286703109741,0.0077751162461936474,0,0,0
31,229.80486440658569,1780.4623978823511,1704.8438690349576,1.6563632776877264E-06,19.873737931251526,7.6915036116616199E-05,0.2934080958366394,1.0163414478302002,0.97291874885559082,0.93768602609634399,0.85416793823242188,-0.70394134521484375,0,0,0,0,0,-9.7397384643554688,2.9668128490447998,91.321754455566406,59.97943115234375,70.398178100585938,59.602668762207031,39.470588684082031,0.81782060861587524,1.0728476047515869,17.983070373535156,0.08742736279964447,1.5370286703109741,0.00016472370771225542,0,0,0
32,235.62465119361877,1864.8574359293198,1859.0396998528449,1.6393061007995847E-06,19.87377992272377,7.9028111279685055E-05,-0.47617471218109131,1.0194871425628662,1.0440391302108765,1.0460505485534668,1.0360305309295654,-7.8685493469238281,0,0,0,0,0,-10.671303749084473,3.2377505302429199,92.426902770996094,63.008007049560547,72.196800231933594,58.094944000244141,40.312404632568359,0.74710190296173096,1.0457090139389038,18.080968856811523,0.086790077388286591,1.5370285511016846,0.0023382708895951509,0,0,0
33,192.41779732704163,1458.0678679375851,1501.2784002298722,1.6599761909694879E-06,19.873822778463364,8.118467769877164E-05,0.031619906425476074,0.86771225929260254,1.0358171463012695,0.91067081689834595,0.88535457849502563,-0.32700109481811523,0,0,0,0,0,-9.9858474731445312,2.6697392463684082,88.91815185546875,55.617969512939453,40.231307983398438,54.708507537841797,37.286628723144531,0.79510509967803955,0.98475289344787598,18.093965530395508,0.086976952850818634,1.537028431892395,0.006503700278699398,0,0,0
34,238.90907406806946,1661.1413297433683,1614.6528765549374,1.6610092334012054E-06,19.873861849308014,8.3150782410470195E-05,-0.080616235733032227,0.93953418731689453,0.92529350519180298,0.979389488697052,0.94734996557235718,-4.8092608451843262,0,0,0,0,0,-11.620848655700684,2.9492158889770508,89.412834167480469,55.967010498046875,85.918464660644531,53.430118560791016,39.548500061035156,0.78451907634735107,0.961742103099823,18.127601623535156,0.087140828371047974,1.537028431892395,3.7273715861374512E-05,0,0,0
35,239.62691068649292,1898.3302605407735,1897.6143289454922,1.6420643537565269E-06,19.873914510011673,8.5800749630585645E-05,-1.1708412170410156,0.86977225542068481,0.90311634540557861,0.87446033954620361,1.1258111000061035,3.7608480453491211,0,0,0,0,0,-12.741524696350098,3.1698698997497559,92.495552062988281,63.376739501953125,75.8287353515625,49.331478118896484,37.535564422607422,0.74928051233291626,0.88796663284301758,18.236667633056641,0.087515987455844879,1.5370283126831055,0.0019963388331234455,0,0,0
36,280.39932227134705,2492.5984864450293,2451.8279660914559,1.6098625503079015E-06,19.873957335948944,8.7955816351188872E-05,-1.9520347118377686,1.0417932271957397,0.92769467830657959,0.78443664312362671,0.93831664323806763,-2.7616744041442871,0,0,0,0,0,-8.9632091522216797,3.5753047466278076,94.717132568359375,68.518539428710938,107.67343139648438,46.098072052001953,37.667343139648438,0.7133447527885437,0.8297652006149292,18.330846786499023,0.086430013179779053,1.5370275974273682,0.0066432598978281021,0,0,0
37,261.77374875545502,2182.7939979314688,2201.420723527408,1.5763872743873747E-06,19.87400296330452,9.0251854729228909E-05,2.1172692775726318,1.1420907974243164,0.92500686645507812,0.90356928110122681,1.1484720706939697,-0.25618696212768555,0,0,0,0,0,-11.223352432250977,3.0477252006530762,94.572021484375,68.371986389160156,90.290153503417969,53.410896301269531,32.003799438476562,0.90859436988830566,0.96139585971832275,18.004013061523438,0.08691687136888504,1.5370268821716309,4.8282570787705481E-05,0,0,0
38,336.79915392398834,3332.3295518140221,3257.3057345084817,1.5267837097789699E-06,19.874064475297928,9.3347232398905349E-05,-0.91318380832672119,1.2577449083328247,1.1797622442245483,1.0726765394210815,0.89535355567932129,2.7073988914489746,0,0,0,0,0,-12.108949661254883,3.5902838706970215,96.795829772949219,74.049461364746094,155.48141479492188,53.33148193359375,37.722480773925781,0.81306999921798706,0.95996624231338501,18.101028442382812,0.086606092751026154,1.537024974822998,0.0018042057054117322,0,0,0
39,290.52345180511475,3169.3012552714208,3215.5790839523106,1.4915861972414241E-06,19.874116390943527,9.5959707156936531E-05,-1.269614577293396,1.1716954708099365,0.83603906631469727,1.0808947086334229,0.93844521045684814,3.9464354515075684,0,0,0,0,0,-10.603421211242676,3.5895974636077881,96.558815002441406,73.062263488769531,111.725830078125,50.885730743408203,37.916526794433594,0.76359778642654419,0.91594290733337402,18.194576263427734,0.086290284991264343,1.5370230674743652,0.0089036514982581139,0,0,0
