year,season,organ,size_unit,size_min,size_mean,size_max,function_min,function_mean,function_max,mean_usage,active_fraction
2,Summer,Frame,"кг несущей способности",32465.654297,32519.226563,32573.628906,0.9993,0.99968,0.999889,0.65695,1
2,Autumn,Sail,"м²",272.972137,294.718109,309.848755,0.999889,0.999948,0.999981,0.171873,0.292582
2,Autumn,SolarLeaf,"м²",161.734039,166.037125,168.63327,0.999889,0.999948,0.999981,0.103462,0.394231
2,Autumn,WaterIntake,"л/ч",252.19075,253.656982,254.938095,0.999889,0.999948,0.999981,0.016484,0.016484
2,Autumn,SnowCollector,"м²",55.878479,57.036797,58.210991,0.999889,0.999948,0.999981,0,0
2,Autumn,WaterReservoir,"л",6778.289551,7117.339355,7354.768555,0.999889,0.999948,0.999981,0.368598,1
2,Autumn,LiveBiomassHarvester,"кг сух. в-ва/ч",21.12755,21.485533,21.905943,0.999889,0.999948,0.999981,0.016764,0.017857
2,Autumn,DryBiomassCollector,"кг/ч",41.121223,41.92366,42.594807,0.999889,0.999948,0.999981,0.123171,0.127747
2,Autumn,Dryer,"кг сух. в-ва/ч",23.841494,24.335709,24.836695,0.999889,0.999948,0.999981,0,0
2,Autumn,OrganicStorage,"кг",4567.126953,4853.286133,5059.848145,0.999889,0.999948,0.999981,0.258371,1
2,Autumn,Furnace,"кВт",82.029922,82.715202,83.37838,0.999889,0.999948,0.999981,0.265815,0.998626
2,Autumn,Battery,"кВт·ч",280,280,280,0.999889,0.999948,0.999981,0.379476,0.571429
2,Autumn,ElectricMotor,"кВт",97.698814,99.638428,101.597183,0.999889,0.999948,0.999981,0.004783,0.168956
2,Autumn,ThermalOrgan,"кВт",49.659367,50.563332,51.55175,0.999889,0.999948,0.999981,0.016238,0.695055
2,Autumn,Radiator,"кВт",87.342705,87.54882,87.709557,0.999889,0.999948,0.999981,0.203162,0.998626
2,Autumn,GrowthTissue,"кг структуры/сут",3.377627,3.552457,3.764251,0.999889,0.999948,0.999981,0.260734,0.813187
2,Autumn,Frame,"кг несущей способности",32574.007813,32670.275391,32740.087891,0.999889,0.999948,0.999981,0.671821,1
3,Winter,Sail,"м²",316.042236,381.320892,501.435272,0.999988,0.999988,0.999988,0.121866,0.241667
3,Winter,SolarLeaf,"м²",165.812622,183.834274,216.696228,0.999988,0.999988,0.999988,0.038,0.288889
3,Winter,WaterIntake,"л/ч",245.919556,255.106125,270.515411,0.999988,0.999988,0.999988,0.018056,0.018056
3,Winter,SnowCollector,"м²",46.757481,51.865391,55.101257,0.999988,0.999988,0.999988,0,0
3,Winter,WaterReservoir,"л",7436.056152,8568.047852,10786.495117,0.999988,0.999988,0.999988,0.362011,1
3,Winter,LiveBiomassHarvester,"кг сух. в-ва/ч",17.730768,19.658825,20.867105,0.999988,0.999988,0.999988,0,0
3,Winter,DryBiomassCollector,"кг/ч",42.924343,45.225842,49.336559,0.999988,0.999988,0.999988,0.121868,0.181944
3,Winter,Dryer,"кг сух. в-ва/ч",19.949865,22.129238,23.509878,0.999988,0.999988,0.999988,0,0
