year,day,elapsed_hours,temperature_c,precipitation_mm_h,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,soil_compaction,dust_gm2,climate_temperature_offset_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,heatwave,cold_snap,rain_burst,wind_storm
1,5,120,-10.903218269348145,0.022016042843461037,0,52.457386016845703,29.920749664306641,13.927170753479004,27.286676406860352,22.298587799072266,9.8851138318423182E-05,0.0094187650829553604,-0.68338698148727417,0.96716600656509399,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,10,240,-10.745312690734863,0.069288454949855804,0.0053382525220513344,52.523387908935547,29.929147720336914,18.336517333984375,25.668312072753906,22.471914291381836,0.00015719464863650501,0.12836822867393494,-0.71751952171325684,0.9558221697807312,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,15,360,-10.478889465332031,0.04401271790266037,0.011116622947156429,52.520866394042969,29.931755065917969,20.75312614440918,24.294334411621094,22.63201904296875,0.000215342384763062,0.19567820429801941,-0.73960524797439575,0.94848209619522095,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,20,480,-10.101045608520508,0.033898487687110901,0.036698795855045319,52.520122528076172,29.932586669921875,25.831020355224609,23.095197677612305,22.760660171508789,0.00027333028265275061,0.014252788387238979,-0.74745392799377441,0.94587361812591553,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,25,600,-9.6242341995239258,0.081780605018138885,0.05902818962931633,52.519935607910156,29.932861328125,30.946836471557617,22.038965225219727,22.876657485961914,0.00033115965197794139,0.1054132878780365,-0.75154286623001099,0.94519460201263428,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,30,720,-9.0695772171020508,0.050055038183927536,0.092502996325492859,52.519935607910156,29.932956695556641,33.687030792236328,21.058618545532227,22.963525772094727,0.00038883154047653079,0.10218194127082825,-0.76327866315841675,0.94324588775634766,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,35,840,-8.4276847839355469,0.036921858787536621,0.15898677706718445,52.546123504638672,29.932989120483398,39.352272033691406,20.148120880126953,23.028409957885742,0.00044634941150434315,0.013858690857887268,-0.7818647027015686,0.94015955924987793,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,40,960,-7.7128844261169434,0.096346035599708557,0.092024743556976318,52.783695220947266,29.933002471923828,44.204341888427734,19.299596786499023,23.052253723144531,0.00050406460650265217,0.15876522660255432,-0.80650448799133301,0.93606793880462646,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,45,1080,-6.9400053024291992,0.051677096635103226,0.014328629709780216,53.430961608886719,29.933015823364258,46.568828582763672,18.523195266723633,23.027627944946289,0.00056563992984592915,0.1058623194694519,-0.83640152215957642,0.9311034083366394,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,50,1200,-6.0601644515991211,0.035006053745746613,0.00064007285982370377,54.445293426513672,29.935182571411133,51.283107757568359,17.84147834777832,22.932842254638672,0.00063746381783857942,0.013947184197604656,-0.87075918912887573,0.92539817094802856,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,55,1320,-5.0937457084655762,0.10798297822475433,0,55.909805297851562,29.946781158447266,54.224315643310547,17.277162551879883,22.733560562133789,0.00072469539009034634,0.27376389503479004,-0.90878093242645264,0.91908454895019531,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,60,1440,-4.068382740020752,0.044168818742036819,0.00021326127171050757,57.541690826416016,29.998558044433594,55.001426696777344,16.839946746826172,22.420688629150391,0.00082920619752258062,0.083607986569404602,-0.94967031478881836,0.91229456663131714,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,65,1560,-2.9495131969451904,0.031869176775217056,0.00023217720445245504,60.371269226074219,30.139320373535156,56.692581176757812,16.52447509765625,21.994129180908203,0.00095340161351487041,0.012292126193642616,-0.99263060092926025,0.90516084432601929,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,70,1680,-1.7520307302474976,0.092018924653530121,0.00043889181688427925,67.108329772949219,31.136678695678711,52.458637237548828,16.314027786254883,21.455425262451172,0.0010958536295220256,0.22715674340724945,-1.0368654727935791,0.89781540632247925,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,75,1800,-0.42536389827728271,0.020158803090453148,0.0043181176297366619,74.290977478027344,35.480613708496094,42.577198028564453,16.184976577758789,20.844928741455078,0.0012643742375075817,0.04332464188337326,-1.081578254699707,0.89039069414138794,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
1,80,1920,1.9560291767120361,0.016273645684123039,0.040771763771772385,81.479629516601562,44.784549713134766,28.382568359375,16.163925170898438,20.201200485229492,0.0014456446515396237,0.010718978010118008,-1.1259722709655762,0.88301879167556763,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0
