year,season,organ,size_unit,size_min,size_mean,size_max,function_min,function_mean,function_max,mean_usage,active_fraction
5,Summer,Frame,"кг несущей способности",36733.832031,36928.589844,37143.5625,0.996346,0.996669,0.996967,0.763464,1
5,Autumn,Sail,"м²",446.225098,471.530518,494.015625,0.996058,0.996276,0.99652,0.235301,0.366758
5,Autumn,SolarLeaf,"м²",270.415405,283.65686,290.843842,0.996058,0.996276,0.99652,0.11257,0.403846
5,Autumn,WaterIntake,"л/ч",207.157272,207.696381,208.140778,0.996058,0.996276,0.99652,0.026099,0.026099
5,Autumn,SnowCollector,"м²",35.64492,36.38382,37.132832,0.996058,0.996276,0.99652,0,0
5,Autumn,WaterReservoir,"л",15752.682617,16380.892578,16858.861328,0.996058,0.996276,0.99652,0.337813,1
5,Autumn,LiveBiomassHarvester,"кг сух. в-ва/ч",15.032862,15.148834,15.25016,0.996058,0.996276,0.99652,0.016484,0.016484
5,Autumn,DryBiomassCollector,"кг/ч",48.59124,49.258358,49.79137,0.996058,0.996276,0.99652,0.09836,0.105769
5,Autumn,Dryer,"кг сух. в-ва/ч",14.567342,14.869312,15.175423,0.996058,0.996276,0.99652,0,0
5,Autumn,OrganicStorage,"кг",10826.642578,11299.680664,11656.119141,0.996058,0.996276,0.99652,0.254949,1
5,Autumn,Furnace,"кВт",99.080719,100.179352,100.998436,0.996058,0.996276,0.99652,0.195397,1
5,Autumn,Battery,"кВт·ч",273.036621,273.036621,273.036621,0.996058,0.996276,0.99652,0.399135,0.611264
5,Autumn,ElectricMotor,"кВт",68.097748,68.912956,69.61528,0.996058,0.996276,0.99652,0.012389,0.274725
5,Autumn,ThermalOrgan,"кВт",38.472252,38.626522,39.080418,0.996058,0.996276,0.99652,0.033614,0.940934
5,Autumn,Radiator,"кВт",110.931274,113.984375,115.899208,0.996058,0.996276,0.99652,0.138841,1
5,Autumn,GrowthTissue,"кг структуры/сут",6.814091,7.22429,7.450748,0.996058,0.996276,0.99652,0.408418,0.868132
5,Autumn,Frame,"кг несущей способности",37145.144531,37460.804688,37713.574219,0.996058,0.996276,0.99652,0.794216,1
