year,day,elapsed_hours,region_x,region_y,temperature_c,snow_mm,surface_water_mean_mm,surface_water_max_mm,flooded_fraction,root_water_mm,water_stress_fraction,live_biomass_gm2,dust_gm2,burning_fraction,burn_scar
1,365,8760,0,0,-9.4768075942993164,33.083469390869141,0.11808807402849197,1.2904855012893677,0,86.150779724121094,0,42.394680023193359,0.00012183860235381871,0,0
1,365,8760,1,0,-9.4860773086547852,15.55157470703125,0.087462082505226135,1.0160865783691406,0,79.04327392578125,0,43.203029632568359,0.003896248759701848,0,0
1,365,8760,2,0,-9.2767753601074219,16.003643035888672,0.14669111371040344,1.2212433815002441,0,81.101181030273438,0,43.598064422607422,0.019521530717611313,0,0
1,365,8760,3,0,-9.1494598388671875,13.56043529510498,0.16385601460933685,1.0907243490219116,0,78.765083312988281,0,43.64410400390625,0.039499793201684952,0,0
1,365,8760,4,0,-9.2158241271972656,15.067180633544922,0.083138130605220795,0.73056542873382568,0,75.95452880859375,0,43.429203033447266,0.042468603700399399,0,0
1,365,8760,5,0,-9.0599594116210938,12.871610641479492,0.12028904259204865,1.0353964567184448,0,78.347587585449219,0,42.839458465576172,0.029405089095234871,0,0
1,365,8760,6,0,-9.0376443862915039,12.61155891418457,0.11019928008317947,1.5436462163925171,0,77.376495361328125,0,41.651355743408203,0.021355589851737022,0,0
1,365,8760,7,0,-8.8586311340332031,16.248630523681641,0.11239530891180038,0.8856702446937561,0,84.137557983398438,0,40.744888305664062,0.00017749716062098742,0,0
1,365,8760,0,1,-9.7050018310546875,40.776790618896484,0.19091920554637909,1.7476547956466675,0,81.552581787109375,0,40.954433441162109,0.00016955850878730416,0,0
1,365,8760,1,1,-10.004388809204102,13.520481109619141,0.10817436873912811,1.7250927686691284,0,70.596359252929688,0,40.782188415527344,0.013643311336636543,0,0
1,365,8760,2,1,-9.9467544555664062,3.6223723888397217,0.058396279811859131,0.58949863910675049,0,61.774162292480469,0,40.21307373046875,0.088166937232017517,0,0
1,365,8760,3,1,-9.7808170318603516,0.62033015489578247,0.46456554532051086,26.943704605102539,0.015625,62.152004241943359,0,40.208087921142578,0.20969989895820618,0,0
1,365,8760,4,1,-9.8378829956054688,1.1014742851257324,0.18551753461360931,1.6942840814590454,0,60.832775115966797,0,38.149932861328125,0.21655605733394623,0,0
1,365,8760,5,1,-10.000032424926758,2.7012677192687988,0.14418967068195343,0.60941147804260254,0,62.539608001708984,0,37.455482482910156,0.13811701536178589,0,0
1,365,8760,6,1,-9.9155092239379883,2.9962742328643799,0.27908283472061157,13.510951995849609,0.015625,63.414333343505859,0,36.747837066650391,0.069459132850170135,0,0
1,365,8760,7,1,-9.3324375152587891,11.159514427185059,0.088182017207145691,0.99999016523361206,0,74.909683227539062,0,40.148445129394531,0.0046060187742114067,0,0
1,365,8760,0,2,-9.5177059173583984,59.300956726074219,0.22081303596496582,1.5839704275131226,0,92.237533569335938,0,41.105094909667969,4.1300504562968854E-06,0,0
1,365,8760,1,2,-10.112223625183105,12.994771957397461,0.05257045105099678,0.6310076117515564,0,66.909576416015625,0,38.528907775878906,0.010778297670185566,0,0
1,365,8760,2,2,-10.265334129333496,5.6007766723632812,0.12175588309764862,0.60323584079742432,0,59.502414703369141,0,36.818241119384766,0.069622866809368134,0,0
1,365,8760,3,2,-10.336566925048828,3.9098358154296875,0.16282440721988678,0.62070518732070923,0,63.329761505126953,0,35.978229522705078,0.1657489538192749,0,0
1,365,8760,4,2,-10.218740463256836,2.3375811576843262,0.059190481901168823,0.63668531179428101,0,62.944221496582031,0,34.503101348876953,0.24721729755401611,0,0
1,365,8760,5,2,-9.655487060546875,0.31929501891136169,3.4829702377319336,166.19068908691406,0.0625,65.237419128417969,0,36.516891479492188,0.20307603478431702,0,0
1,365,8760,6,2,-9.7939443588256836,0.82091611623764038,0.051029760390520096,0.091726973652839661,0,60.117038726806641,0,36.265712738037109,0.16779991984367371,0,0
1,365,8760,7,2,-9.3263492584228516,11.840033531188965,0.073974825441837311,0.64579319953918457,0,81.626274108886719,0,42.532493591308594,0.024781782180070877,0,0
