day,year,day_of_year,x,y,distance_km,water_l,snow_l,wet_organic_kg,dry_organic_kg,electricity_kwh,heat_kwh,mass_kg,water_deficit_hours,organic_deficit_hours,thermal_deficit_hours,niche_count,operational,failure,max_ledger_error,actions
261,1,261,13,11,225.618027,2462.275635,0,2350.280518,3406.793701,177.43985,0,36790.933594,0,0,0,5,1,None,0.003906,"harvest live biomass|capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|grow Жатка живой массы|grow Сборщик сухой массы|grow Сушильный орган|grow Органическое хранилище|grow Биореактор / топка|atrophy Снегосборник|atrophy Тепловой орган"
262,1,262,13,11,226.971573,2291.219482,0,2741.405273,3117.280273,177.422729,0,37542.355469,0,0,0,5,1,None,0.003906,"harvest live biomass|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|grow Жатка живой массы|grow Сборщик сухой массы|grow Сушильный орган|grow Органическое хранилище|grow Биореактор / топка|atrophy Снегосборник|atrophy Тепловой орган"
263,1,263,13,10,227.721573,2126.163574,0,2849.549316,2827.370605,176.237442,0,37432.40625,0,0,0,5,1,None,0.003906,"harvest live biomass|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|grow Жатка живой массы|grow Сборщик сухой массы|grow Сушильный орган|grow Органическое хранилище|grow Биореактор / топка|atrophy Снегосборник|atrophy Тепловой орган"
264,1,264,13,11,227.971573,1956.415405,0,2861.785889,2537.239014,178.04277,0,37010.601563,0,0,0,5,1,None,0.003906,"burn dry organic matter|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|grow Жатка живой массы|grow Сборщик сухой массы|grow Сушильный орган|grow Органическое хранилище|grow Биореактор / топка|atrophy Снегосборник|atrophy Тепловой орган"
265,1,265,13,11,229.178665,1786.817261,0,2968.268311,2246.969238,178.042389,0,36890.386719,0,0,0,5,1,None,0.003906,"harvest live biomass|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|grow Жатка живой массы|grow Сборщик сухой массы|grow Сушильный орган|grow Органическое хранилище|grow Биореактор / топка|atrophy Снегосборник|atrophy Тепловой орган"
266,1,266,12,11,229.928665,1624.483032,0,3072.979492,1956.518311,177.171417,0,36771.597656,0,0,0,5,1,None,0.003906,"harvest live biomass|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|grow Жатка живой массы|grow Сборщик сухой массы|grow Сушильный орган|grow Органическое хранилище|grow Биореактор / топка|atrophy Снегосборник|atrophy Тепловой орган"
267,1,267,13,11,230.678665,1462.041016,0,3143.19873,1665.794556,178.065445,0,36542.078125,0,0,0,5,1,None,0.003906,"burn dry organic matter|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|grow Жатка живой массы|grow Сборщик сухой массы|grow Сушильный орган|grow Органическое хранилище|grow Биореактор / топка|atrophy Снегосборник|atrophy Тепловой орган"
268,1,268,13,12,231.782211,1296.773682,0,3241.071289,1375.185425,178.32225,0,36398.335938,0,0,0,5,1,None,0.003906,"burn dry organic matter|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|atrophy Снегосборник|atrophy Тепловой орган"
269,1,269,13,10,232.782211,1118.783081,0,3275.486328,1084.516846,177.677521,0.104315,36044.351563,0,0,0,5,1,None,0.003906,"burn dry organic matter|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|move|movement water loss|movement organic maintenance|atrophy Снегосборник|atrophy Тепловой орган"
270,1,270,12,11,233.282211,934.761902,0,3320.003906,793.664917,178.302505,0,35728.671875,0,0,0,5,1,None,0.003906,"capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|atrophy Снегосборник|atrophy Тепловой орган"
271,1,271,13,12,234.635757,749.807312,0,3390.319336,502.568298,177.239044,0,35505.320313,0,0,0,5,1,None,0.003906,"harvest live biomass|capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|atrophy Снегосборник|atrophy Тепловой орган"
272,1,272,12,11,234.989304,567.106323,0,3400.135498,211.245865,178.314423,0,35037.328125,0,0,0,5,1,None,0.003906,"capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|atrophy Снегосборник|atrophy Тепловой орган"
273,1,273,13,11,235.739304,389.047028,0,3439.165527,0,161.168503,0,34749.046875,0,0,0,5,1,None,0.003906,"capture dust|power intake and harvest|heat caravan|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|move|movement water loss|movement organic maintenance|atrophy Снегосборник|atrophy Тепловой орган"
274,1,274,13,12,235.989304,205.61142,0,3460.072021,0,128.149857,0,34660.445313,0,0,0,5,1,None,0.003906,"capture dust|power intake and harvest|heat caravan|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|atrophy Снегосборник|atrophy Тепловой орган"
275,1,275,13,11,236.739304,29.125069,0,3465.613525,0,96.868172,0,34477.332031,0,0,0,5,1,None,0.003906,"capture dust|power intake and harvest|heat caravan|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|move|movement water loss|movement organic maintenance|atrophy Снегосборник|atrophy Тепловой орган"
276,1,276,13,11,237.239304,0,0,3472.921875,0,66.421539,0,34485.277344,20.070005,0,0,5,1,None,0.003906,"heat caravan|spoil wet organic matter|maintain living structure|maintain electrical systems|atrophy Снегосборник|atrophy Тепловой орган"
277,1,277,13,12,237.989304,0,0,3524.325439,0,33.14069,0,34653.234375,44.070007,0,0,5,1,None,0.003906,"harvest live biomass|capture dust|power intake and harvest|heat caravan|spoil wet organic matter|maintain living structure|maintain electrical systems|atrophy Снегосборник|atrophy Тепловой орган"
278,1,278,13,11,239.09285,0,0,3523.861328,0,0.271927,0.112851,34650.878906,68.070007,0,0,5,1,None,0.003906,"heat caravan|spoil wet organic matter|maintain living structure|maintain electrical systems|move|movement organic maintenance|atrophy Снегосборник|atrophy Тепловой орган"
279,1,279,12,11,239.34285,0,0,3515.169434,0,0,0,34652.007813,92.070007,0,11.721563,5,1,None,0.003906,"collect chitin|spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
280,1,280,12.975006,10.024994,239.687561,0,0,3519.888184,0,0,0,34666.203125,116.070007,0,23.912334,5,1,None,0.003906,"spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
281,1,281,12.975006,10.024994,239.687561,0,0,3509.448486,0,0,0,34631.882813,140.070007,0,36.252712,5,1,None,0.003906,"spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
282,1,282,12.975006,10.024994,239.687561,0,0,3498.695313,0,0,0,34596.554688,164.070007,0,48.733334,5,1,None,0.003906,"spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
283,1,283,12.975006,10.024994,239.687561,0,0,3487.55249,0,0,0,34559.976563,188.070007,0,61.347046,5,1,None,0.003906,"spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
284,1,284,13,11,239.931396,0,0,3487.651611,0,0,0,34571.808594,212.070007,0,74.254578,5,1,None,0.003906,"capture dust|spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
285,1,285,13,11,240.431396,0,0,3476.088135,0,0,0,34559.617188,236.070007,0,87.365875,5,1,None,0.003906,"capture dust|spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
286,1,286,13,11,240.431396,0,0,3463.742432,0,0,0,34493.765625,260.070007,0,100.523201,5,1,None,0.003906,"capture dust|spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
287,1,287,13,12,240.681396,0,0,3474.131348,0,0,0,34551.195313,284.070007,0,113.806099,5,1,None,0.003906,"capture dust|spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
288,1,288,13,12,240.681396,0,0,3461.845215,0,0,0,34484.746094,308.070007,0,127.193085,5,1,None,0.003906,"capture dust|spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
289,1,289,13,12,240.681396,0,0,3449.629639,0,0,0,34469.226563,332.070007,0,140.631622,5,1,None,0.003906,"capture dust|spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
290,1,290,13,12,240.681396,0,0,3437.53125,0,0,0,34400.011719,356.070007,0,154.093842,5,1,None,0.003906,"capture dust|spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
291,1,291,13,12,240.681396,0,0,3425.591064,0,0,0,34369.261719,380.070007,0,167.549149,5,1,None,0.003906,"spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
292,1,292,12.915075,11.966199,240.711853,0,0,3413.811768,0,0,0,34330.609375,404.070007,0,181.065811,5,1,None,0.003906,"spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
293,1,293,12.559868,11.979321,240.800705,0,0,3402.192627,0,0,0,34292.464844,428.070007,0,194.633636,5,1,None,0.003906,"spoil wet organic matter|maintain living structure|move|movement organic maintenance|atrophy Снегосборник|atrophy Тепловой орган"
294,1,294,12.180686,11.993326,240.895569,0,0,3412.415527,0,0,0,34324.203125,452.070007,0,208.309647,5,1,None,0.003906,"spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
295,1,295,12.180686,11.993326,240.895569,0,0,3401.121094,0,0,0,34287.089844,476.070007,0,222.019592,5,1,None,0.003906,"spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
296,1,296,12.180686,11.993326,240.895569,0,0,3389.975586,0,0,0,34250.445313,500.070007,0,235.749924,5,1,None,0.003906,"spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
297,1,297,12.180686,11.993326,240.895569,0,0,3378.960938,0,0,0,34214.214844,524.070007,0,249.510925,5,1,None,0.003906,"spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
298,1,298,12.180686,11.993326,240.895569,0,0,3368.074463,0,0,0,34183.359375,548.070007,0,263.314789,5,1,None,0.003906,"spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
299,1,299,12.180686,11.993326,240.895569,0,0,3357.320068,0,0,0,34166.851563,572.070007,0,277.149353,5,1,None,0.003906,"capture dust|spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
300,1,300,12.180686,11.993326,240.895569,0,0,3346.664551,0,0,0,34101.242188,596.070007,0,293.959167,5,1,None,0.003906,"capture dust|spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
301,1,301,12.180686,11.993326,240.895569,0,0,3336.094727,0,0,0,34087.644531,620.070007,0,311.06015,5,1,None,0.003906,"capture dust|spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
302,1,302,12.180686,11.993326,240.895569,0,0,3325.641357,0,0,0,34074.164063,644.070007,0,331.371918,5,1,None,0.003906,"capture dust|spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
303,1,303,12.180686,11.993326,240.895569,0,0,3315.320068,0,0,0,34008.824219,668.070007,0,351.772644,5,1,None,0.003906,"capture dust|spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
304,1,304,12.180686,11.993326,240.895569,0,0,3305.146973,0,0,0,33995.738281,692.070007,0,372.073212,5,1,None,0.003906,"capture dust|spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
305,1,305,12.180686,11.993326,240.895569,0,0,3295.099609,0,0,0,33982.804688,716.070007,0,392.507538,5,1,None,0.003906,"capture dust|spoil wet organic matter|maintain living structure|atrophy Снегосборник|atrophy Тепловой орган"
306,1,306,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
307,1,307,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
308,1,308,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
309,1,309,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
310,1,310,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
311,1,311,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
312,1,312,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
313,1,313,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
314,1,314,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
315,1,315,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
316,1,316,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
317,1,317,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
318,1,318,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
319,1,319,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
320,1,320,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
321,1,321,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
322,1,322,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
323,1,323,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
324,1,324,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
325,1,325,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
326,1,326,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
327,1,327,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
328,1,328,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
329,1,329,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
330,1,330,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
331,1,331,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
332,1,332,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
333,1,333,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
334,1,334,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
335,1,335,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
336,1,336,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
337,1,337,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
338,1,338,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
339,1,339,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
340,1,340,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
341,1,341,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
342,1,342,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
343,1,343,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
344,1,344,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
345,1,345,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
346,1,346,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
347,1,347,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
348,1,348,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
349,1,349,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
350,1,350,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
351,1,351,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
352,1,352,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
353,1,353,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
354,1,354,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
355,1,355,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
356,1,356,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
357,1,357,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
358,1,358,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
359,1,359,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
360,1,360,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
361,1,361,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
362,1,362,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
363,1,363,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
364,1,364,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
365,1,365,12.180686,11.993326,240.895569,0,0,3292.600098,0,0,0,33929.257813,722.070007,0,398.507538,5,0,WaterSystemCollapse,0.003906,""
