day,year,day_of_year,x,y,distance_km,water_l,snow_l,wet_organic_kg,dry_organic_kg,electricity_kwh,heat_kwh,mass_kg,water_deficit_hours,organic_deficit_hours,thermal_deficit_hours,niche_count,operational,failure,max_ledger_error,actions
26,1,26,12,12,0,0,0,188.235931,0,0,0,5411.446777,346.016418,0,0,4,1,None,0.000488,"harvest dry biomass|capture dust|burn dry organic matter|power intake and harvest|heat caravan|maintain living structure"
27,1,27,12,12,0,0,0,181.150543,0,0,0,5392.678711,370.016418,0,0,4,1,None,0.000488,"harvest dry biomass|capture dust|burn dry organic matter|power intake and harvest|heat caravan|maintain living structure"
28,1,28,12,12,0,0,0,174.074814,0,0,0,5373.897461,394.016418,0,0,4,1,None,0.000488,"harvest dry biomass|capture dust|burn dry organic matter|power intake and harvest|heat caravan|maintain living structure"
29,1,29,12,12,0,0,0,167.003784,0,0,0,5355.086914,418.016418,0,0,4,1,None,0.000488,"harvest dry biomass|capture dust|burn dry organic matter|power intake and harvest|heat caravan|maintain living structure"
30,1,30,12,12,0,0,0,159.936188,0,0,0,5336.244141,442.016418,0,0,4,1,None,0.000488,"harvest dry biomass|capture dust|burn dry organic matter|power intake and harvest|heat caravan|maintain living structure"
31,1,31,12,12,0,0,0,152.879715,0,0,0,5317.394043,466.016418,0,0,4,1,None,0.000488,"harvest dry biomass|capture dust|burn dry organic matter|power intake and harvest|heat caravan|maintain living structure"
32,1,32,15,17,1.457738,582.442932,0,169.623978,33.419071,3.549196,0,5989.981934,475.166382,0,0,4,1,None,0.000488,"withdraw surface water|harvest live biomass|harvest dry biomass|capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|maintain caravan water circuit|maintain living structure|maintain electrical systems|grow Солнечный лист|grow Сушильный орган|grow Батарея|grow Электромотор"
33,1,33,15,17,1.457738,1078.352295,0,226.397736,122.752625,13.247615,0,6759.107422,459.566284,0,0,4,1,None,0.000488,"harvest live biomass|harvest dry biomass|capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|maintain caravan water circuit|maintain living structure|maintain electrical systems|grow Солнечный лист|grow Сушильный орган|grow Батарея|grow Электромотор"
34,1,34,15,17,1.457738,1154.724976,0,247.789398,129.356171,26.368429,0,6910.619141,443.966187,0,0,4,1,None,0.000488,"burn dry organic matter|heat caravan|reject heat|maintain caravan water circuit|maintain living structure|maintain electrical systems|grow Солнечный лист|grow Сушильный орган|grow Батарея|grow Электромотор"
35,1,35,10,6,4.478499,1231.435913,0,262.136871,119.225159,35.269421,0,7021.910645,428.366089,0,0,4,1,None,0.000488,"burn dry organic matter|heat caravan|reject heat|maintain caravan water circuit|maintain living structure|maintain electrical systems|grow Солнечный лист|grow Сушильный орган|grow Батарея|grow Электромотор"
36,1,36,10,6,10.520022,1086.959229,0,276.561218,108.951195,34.905918,0,6912.118652,412.765991,0,0,4,1,None,0.000488,"harvest live biomass|harvest dry biomass|burn dry organic matter|power intake and harvest|heat caravan|reject heat|maintain caravan water circuit|maintain living structure|maintain electrical systems|grow Солнечный лист|grow Сушильный орган|grow Батарея|grow Электромотор"
37,1,37,10,6,13.020022,1159.39209,0,291.060852,98.808617,35.086803,0,7021.348145,397.165894,0,0,4,1,None,0.000488,"harvest live biomass|harvest dry biomass|capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|maintain caravan water circuit|maintain living structure|maintain electrical systems|grow Солнечный лист|grow Сушильный орган|grow Батарея|grow Электромотор"
38,1,38,10,6,15.520022,1232.581421,0,305.629883,88.666969,35.271545,0,7133.310059,381.565796,0,0,4,1,None,0.000488,"harvest live biomass|harvest dry biomass|capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|maintain caravan water circuit|maintain living structure|maintain electrical systems|grow Солнечный лист|grow Сушильный орган|grow Батарея|grow Электромотор"
39,1,39,10,6,17.101162,1086.726685,0,312.944214,61.467209,36.014286,0,6985.971191,365.965698,0,0,4,1,None,0.000488,"capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|maintain caravan water circuit|maintain living structure|maintain electrical systems|grow Солнечный лист|grow Сушильный орган|grow Батарея|grow Электромотор"
40,1,40,10,6,18.682301,938.960144,0,327.623077,51.295353,36.192699,0,6827.259766,350.365601,0,0,4,1,None,0.000488,"capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|maintain caravan water circuit|maintain living structure|maintain electrical systems|grow Солнечный лист|grow Сушильный орган|grow Батарея|grow Электромотор"
41,1,41,12,9,19.583689,782.199768,0,342.371857,41.16782,36.265144,0,6709.909668,334.765503,0,0,4,1,None,0.000488,"capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|maintain caravan water circuit|maintain living structure|maintain electrical systems|grow Солнечный лист|grow Сушильный орган|grow Батарея|grow Электромотор"
42,1,42,12,9,19.583689,607.371216,0,357.189117,31.130749,36.506176,0,6574.816406,319.165405,0,0,4,1,None,0.000488,"capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|maintain caravan water circuit|maintain living structure|maintain electrical systems"
43,1,43,12,9,19.583689,436.042969,0,372.073364,21.199858,36.682514,0,6443.558594,303.565308,0,0,4,1,None,0.000488,"capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|maintain caravan water circuit|maintain living structure|maintain electrical systems"
44,1,44,15,17,21.71969,274.145966,0,387.023193,11.236321,36.908817,0,6321.924805,287.96521,0,0,4,1,None,0.000488,"capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|maintain caravan water circuit|maintain living structure|maintain electrical systems"
45,1,45,15,17,22.837725,125.439842,0,392.003418,0,34.02737,0,6180.521973,272.365112,0,0,4,1,None,0.000488,"capture dust|power intake and harvest|heat caravan|maintain caravan water circuit|maintain living structure|maintain electrical systems"
46,1,46,15,17,22.837725,0,0,395.306458,0.729046,33.036926,0,6069.133301,261.715027,0,0,4,1,None,0.000488,"capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain living structure|maintain electrical systems"
47,1,47,10,6,25.858486,0,0,388.476868,0,22.958263,0,6048.583984,285.715027,0,0,4,1,None,0.000488,"heat caravan|maintain living structure|maintain electrical systems"
48,1,48,10,6,25.858486,0,0,381.724274,0,13.740635,0,6026.30127,309.715027,0,0,4,1,None,0.000488,"heat caravan|maintain living structure|maintain electrical systems"
49,1,49,10,6,25.858486,0,0,374.985016,0,4.820139,0,6004.061035,333.715027,0,0,4,1,None,0.000488,"heat caravan|maintain living structure|maintain electrical systems"
50,1,50,10,6,25.858486,0,0,378.048431,0,6.406812,0,6012.98584,357.715027,0,0,4,1,None,0.000488,"heat caravan|spoil wet organic matter|maintain living structure|maintain electrical systems"
51,1,51,10,6,25.858486,0,0,371.337341,0,0,0,5990.823242,381.715027,0,0,4,1,None,0.000488,"heat caravan|spoil wet organic matter|maintain living structure|maintain electrical systems"
52,1,52,10,6,27.439625,0,0,364.589844,0,0,0,5968.547363,405.715027,0,8.677297,4,1,None,0.000488,"heat caravan|spoil wet organic matter|maintain living structure"
53,1,53,14,11,29.040405,0,0,357.849945,0,0,0,5994.879395,429.715027,0,17.600971,4,1,None,0.000488,"capture dust|spoil wet organic matter|maintain living structure"
54,1,54,14,11,29.040405,0,0,353.67627,0,4.761142,0,5983.950195,453.715027,0,16.850967,4,1,None,0.000488,"capture dust|power intake and harvest|heat caravan|spoil wet organic matter|maintain living structure|maintain electrical systems"
55,1,55,14,10,29.290405,0,0,349.514038,0,4.433438,0,5973.016602,477.715027,0,4.729054,4,1,None,0.000488,"capture dust|power intake and harvest|heat caravan|spoil wet organic matter|maintain living structure|maintain electrical systems"
56,1,56,14,10,29.290405,0,0,345.360016,0,4.613271,0,5962.069336,501.715027,0,0,4,1,None,0.000488,"capture dust|power intake and harvest|heat caravan|spoil wet organic matter|maintain living structure|maintain electrical systems"
57,1,57,14,11,29.540405,0,0,341.205048,0,5.070463,0,5951.081543,525.715027,0,0,4,1,None,0.000488,"capture dust|power intake and harvest|heat caravan|spoil wet organic matter|maintain living structure|maintain electrical systems"
58,1,58,14,11,29.540405,0,0,337.056824,0,5.103734,0,5940.076172,549.715027,0,0,4,1,None,0.000488,"capture dust|power intake and harvest|heat caravan|spoil wet organic matter|maintain living structure|maintain electrical systems"
59,1,59,14,11,29.540405,0,0,332.917603,0,5.120502,0,5929.061523,573.715027,0,0,4,1,None,0.000488,"capture dust|power intake and harvest|heat caravan|spoil wet organic matter|maintain living structure|maintain electrical systems"
60,1,60,10,6,31.141186,0,0,334.272705,5.189999,3.307861,0,5940.850098,597.715027,0,0,4,1,None,0.000488,"capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain living structure|maintain electrical systems"
61,1,61,10,6,31.141186,0,0,328.499023,0,0.740566,0,5917.941895,621.715027,0,0,4,1,None,0.000488,"heat caravan|spoil wet organic matter|maintain living structure|maintain electrical systems"
62,1,62,13,12,32.818237,0,0,321.88089,0,0,0,5897.182129,645.715027,0,0.646656,4,1,None,0.000488,"capture dust|power intake and harvest|heat caravan|spoil wet organic matter|maintain living structure"
63,1,63,13,13,33.068237,0,0,317.714111,0.287805,6.849833,0,5886.217285,669.715027,0,2.894177,4,1,None,0.000488,"capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain living structure|maintain electrical systems"
64,1,64,0,22,37.021084,0,0,313.546478,0,9.016734,0,5873.542969,693.715027,0,0,4,1,None,0.000488,"burn dry organic matter|heat caravan|spoil wet organic matter|maintain living structure|maintain electrical systems"
65,1,65,0,22,37.021084,0,0,315.430145,0,12.697113,0,5878.679688,717.715027,0,0,4,1,None,0.000488,"heat caravan|spoil wet organic matter|maintain living structure|maintain electrical systems"
66,1,66,0,22,37.021084,0,0,314.618683,0,11.079213,0,5874.942383,720.715027,0,0,4,0,WaterSystemCollapse,0.000488,""
67,1,67,0,22,37.021084,0,0,314.618683,0,11.079213,0,5873.742188,720.715027,0,0,4,0,WaterSystemCollapse,0.000488,""
68,1,68,0,22,37.021084,0,0,314.618683,0,11.079213,0,5872.54248,720.715027,0,0,4,0,WaterSystemCollapse,0.000488,""
69,1,69,0,22,37.021084,0,0,314.618683,0,11.079213,0,5871.342285,720.715027,0,0,4,0,WaterSystemCollapse,0.000488,""
70,1,70,0,22,37.021084,0,0,314.618683,0,11.079213,0,5870.142578,720.715027,0,0,4,0,WaterSystemCollapse,0.000488,""
71,1,71,0,22,37.021084,0,0,314.618683,0,11.079213,0,5868.942383,720.715027,0,0,4,0,WaterSystemCollapse,0.000488,""
72,1,72,0,22,37.021084,0,0,314.618683,0,11.079213,0,5867.742188,720.715027,0,0,4,0,WaterSystemCollapse,0.000488,""
73,1,73,0,22,37.021084,0,0,314.618683,0,11.079213,0,5866.54248,720.715027,0,0,4,0,WaterSystemCollapse,0.000488,""
74,1,74,0,22,37.021084,0,0,314.618683,0,11.079213,0,5865.342285,720.715027,0,0,4,0,WaterSystemCollapse,0.000488,""
75,1,75,0,22,37.021084,0,0,314.618683,0,11.079213,0,5864.142578,720.715027,0,0,4,0,WaterSystemCollapse,0.000488,""
