year,day,elapsed_hours,region_x,region_y,temperature_c,snow_mm,surface_water_mean_mm,surface_water_max_mm,flooded_fraction,root_water_mm,water_stress_fraction,live_biomass_gm2,dust_gm2,burning_fraction,burn_scar
1,15,360,0,0,-10.252410888671875,40.237236022949219,0.0015374999493360519,0.019369862973690033,0,56.241535186767578,0,27.873729705810547,0.00167138094548136,0,0
1,15,360,1,0,-10.316509246826172,27.432561874389648,0,0,0,55.780784606933594,0,28.059236526489258,0.0048284642398357391,0,0
1,15,360,2,0,-10.166779518127441,25.76048469543457,0,0,0,54.923927307128906,0,28.019878387451172,0.00058539712335914373,0,0
1,15,360,3,0,-10.000288009643555,25.264450073242188,0,0,0,58.745304107666016,0,28.861421585083008,4.2486328311497346E-05,0,0
1,15,360,4,0,-10.048720359802246,27.024999618530273,0,0,0,58.884521484375,0,28.966466903686523,0.0033663525246083736,0,0
1,15,360,5,0,-9.9448661804199219,23.15302848815918,0.0036028171889483929,0.022735878825187683,0,53.499027252197266,0,26.884639739990234,0.0013738257111981511,0,0
1,15,360,6,0,-9.9465217590332031,23.453098297119141,0.0018569224048405886,0.01119438000023365,0,51.029151916503906,0,25.322320938110352,0.00011545416055014357,0,0
1,15,360,7,0,-9.7643289566040039,23.813697814941406,0.0039740242063999176,0.050594758242368698,0,52.584312438964844,0,24.597806930541992,0.0017080763354897499,0,0
1,15,360,0,1,-10.441851615905762,49.538925170898438,0.0009803231805562973,0.0064909793436527252,0,51.680984497070312,0,26.045404434204102,0.0039565414190292358,0,0
1,15,360,1,1,-10.735730171203613,15.448589324951172,0.00016620953101664782,0.0026593524962663651,0,54.227382659912109,0,26.697399139404297,0.10504309087991714,0,0
1,15,360,2,1,-10.782337188720703,15.959993362426758,0.0031249085441231728,0.02217063307762146,0,51.420608520507812,0,26.559089660644531,0.27161934971809387,0,0
1,15,360,3,1,-10.634902954101562,15.320817947387695,0.0070858169347047806,0.033551778644323349,0,54.780513763427734,0,27.522867202758789,0.34939321875572205,0,0
1,15,360,4,1,-10.533530235290527,10.3167724609375,0.027260970324277878,0.082255393266677856,0,55.627628326416016,0,26.404928207397461,0.298002690076828,0,0
1,15,360,5,1,-10.807793617248535,16.984439849853516,0.014179909601807594,0.086717173457145691,0,56.250953674316406,0,25.327533721923828,0.322053462266922,0,0
1,15,360,6,1,-10.729907989501953,15.091982841491699,0.015732450410723686,0.058131236582994461,0,54.916816711425781,0,24.863203048706055,0.17738473415374756,0,0
1,15,360,7,1,-10.232336044311523,32.754676818847656,0,0,0,54.181243896484375,0,25.654218673706055,0.02621828019618988,0,0
1,15,360,0,2,-10.402512550354004,63.4022216796875,0.00089676934294402599,0.0082138422876596451,0,49.626296997070312,0,25.632949829101562,0.0027895213570445776,0,0
1,15,360,1,2,-10.732624053955078,12.543098449707031,0.013966752216219902,0.066493496298789978,0,51.843254089355469,0,24.832418441772461,0.10131597518920898,0,0
1,15,360,2,2,-11.009440422058105,15.484036445617676,0.019115393981337547,0.099194824695587158,0,50.845703125,0,24.146106719970703,0.32762297987937927,0,0
1,15,360,3,2,-11.109013557434082,15.633267402648926,0.028932830318808556,0.15996833145618439,0,54.218063354492188,0,24.64307975769043,0.45263302326202393,0,0
1,15,360,4,2,-10.969255447387695,11.873879432678223,0.016136830672621727,0.054978940635919571,0,55.721061706542969,0,25.149936676025391,0.4555458128452301,0,0
1,15,360,5,2,-10.580677032470703,9.9501094818115234,0.02095431461930275,0.068349897861480713,0,54.006580352783203,0,26.556854248046875,0.38996526598930359,0,0
1,15,360,6,2,-10.485848426818848,8.5305614471435547,0.032551798969507217,0.073899760842323303,0,52.351222991943359,0,26.503862380981445,0.32943928241729736,0,0
1,15,360,7,2,-10.25298023223877,31.391162872314453,0,0,0,56.603424072265625,0,28.07611083984375,0.068071216344833374,0,0
1,15,360,0,3,-10.528889656066895,71.62933349609375,0.011716578155755997,0.050045982003211975,0,49.105842590332031,0,23.352193832397461,0.008305668830871582,0,0
1,15,360,1,3,-10.751221656799316,11.647368431091309,0.014516609720885754,0.053563620895147324,0,53.144359588623047,0,24.713386535644531,0.11773057281970978,0,0
1,15,360,2,3,-10.52210521697998,10.333735466003418,0.01824740506708622,0.049413144588470459,0,55.836750030517578,0,27.941791534423828,0.26721426844596863,0,0
1,15,360,3,3,-10.760879516601562,10.894891738891602,0.012365770526230335,0.054806061089038849,0,52.364315032958984,0,26.400430679321289,0.39088457822799683,0,0
1,15,360,4,3,-10.709061622619629,8.4291915893554688,0.013457096181809902,0.030361710116267204,0,52.441841125488281,0,24.557701110839844,0.52502387762069702,0,0
1,15,360,5,3,-10.791134834289551,10.371856689453125,0.01167639996856451,0.028662314638495445,0,50.644893646240234,0,24.472295761108398,0.70016556978225708,0,0
1,15,360,6,3,-10.931245803833008,12.693540573120117,0.010739544406533241,0.062878876924514771,0,50.43536376953125,0,24.581235885620117,0.69109517335891724,0,0
1,15,360,7,3,-10.426227569580078,34.921958923339844,0.0017083401326090097,0.027333442121744156,0,54.407459259033203,0,25.281044006347656,0.11387911438941956,0,0
