year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,climate_temperature_anomaly_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,severe_heat,severe_cold,severe_drought,extreme_wet,severe_wind,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_compaction,soil_depth_m,dust_gm2,fire_intensity,burn_scar,non_finite
1,153.70626405254006,255.18234814538482,198.08782646175354,9.3186593738477258E-07,19.834437431767583,-4.8006591891062596E-07,-0.59993124008178711,0.90255343914031982,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0,0,-9.6143102645874023,0.21286728978157043,76.307594299316406,48.570438385009766,24.275487899780273,39.549629211425781,26.010591506958008,0.85592830181121826,0.71189332008361816,18.26661491394043,0,1.5234179496765137,0.016554232686758041,0,0,0
2,153.00349159166217,195.91289694778919,196.61638684086694,1.9084245296120878E-06,19.834434287622571,-6.3858533814402523E-07,0.43707931041717529,0.74671679735183716,1.0037463903427124,0.94033801555633545,1.0475691556930542,9.9783344268798828,0,0,0,0,0,-8.1339702606201172,0.72999674081802368,79.220436096191406,52.445220947265625,15.870661735534668,51.079929351806641,30.263195037841797,0.95739597082138062,0.91943877935409546,17.957599639892578,0,1.5234165191650391,0.068583741784095764,0,0,0
3,136.77832272648811,132.6108744574363,148.83697031266058,2.8990093238442146E-06,19.834434134885669,-6.4628592604517369E-07,0.9590333104133606,0.71359556913375854,0.96214854717254639,1.151714563369751,1.0317662954330444,1.3861122131347656,0,0,0,0,0,-3.9028034210205078,1.3318085670471191,76.551795959472656,48.005756378173828,5.9726176261901855,58.518890380859375,34.093654632568359,1.0096819400787354,1.053339958190918,17.771411895751953,0,1.5234156847000122,0.14924776554107666,0,0,0
4,119.42062320187688,94.765791108349617,112.12480171218851,4.2360943596830579E-06,19.834432762116194,-7.1549730754696003E-07,5.7839756011962891,0.77621561288833618,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,1,0,0,0,0,-7.3239016532897949,0.59773629903793335,69.860847473144531,40.900909423828125,3.4627368450164795,70.773468017578125,26.736289978027344,1.2060803174972534,1.273922324180603,17.354429244995117,0,1.5234153270721436,0.023849727585911751,0,0,0
5,119.42956269718707,127.68165052558254,127.67393979819565,4.9980827200669669E-06,19.834432389587164,-7.3427922925707835E-07,1.1425231695175171,0.79255056381225586,1.0059746503829956,1.2003706693649292,0.81111901998519897,-5.0759706497192383,0,0,0,0,0,-8.6955204010009766,0.18403869867324829,63.785598754882812,38.417499542236328,12.474907875061035,64.647567749023438,44.047557830810547,1.0346318483352661,1.1636561155319214,17.636144638061523,0,1.5234149694442749,0.056104321032762527,0,0,0
6,131.06367230601609,189.35856710924736,177.72558667414592,5.1654117247477601E-06,19.834432343021035,-7.3662696947084324E-07,0.67243671417236328,0.7945026159286499,0.9336090087890625,1.2287269830703735,0.97322851419448853,-0.52393007278442383,0,0,0,0,0,-7.1827621459960938,0.31451296806335449,69.609580993652344,45.671546936035156,10.583771705627441,61.680892944335938,38.731727600097656,0.97961121797561646,1.1102561950683594,17.744564056396484,0,1.5234140157699585,0.1340935230255127,0,0,0
7,124.94619890674949,150.68141855011254,156.80015729039849,5.5572748636940259E-06,19.834431363269687,-7.8602342356845453E-07,1.5286036729812622,0.81815534830093384,0.92501038312911987,1.0692309141159058,0.90733432769775391,-2.9499673843383789,0,0,0,0,0,-5.2463183403015137,0.31857851147651672,69.038543701171875,42.849311828613281,7.5438361167907715,59.149154663085938,35.968788146972656,1.0139894485473633,1.0646847486495972,17.755756378173828,0,1.5234131813049316,0.02107737772166729,0,0,0
8,121.46646616980433,136.19899648901946,139.6799553277433,5.8975251699785695E-06,19.8344308398664,-8.1241202357117087E-07,4.4619688987731934,0.93604212999343872,1.0440521240234375,1.0425615310668945,0.78853374719619751,-1.0737347602844238,1,0,0,0,0,-7.8870372772216797,0.10458263009786606,67.489463806152344,40.664451599121094,8.4614381790161133,63.538322448730469,29.965885162353516,1.1543389558792114,1.1436896324157715,17.536401748657227,0,1.5234127044677734,0.062524996697902679,0,0,0
9,145.39216177165508,218.70616461173518,194.78168537879242,5.8515492438055942E-06,19.834430051967502,-8.5213578798807131E-07,1.3911352157592773,0.97963917255401611,1.0540831089019775,1.1083544492721558,0.90668165683746338,-9.9238519668579102,0,0,0,0,0,-8.2156362533569336,0.32288047671318054,69.190376281738281,43.954849243164062,27.147151947021484,56.585521697998047,41.449317932128906,1.0693621635437012,1.0185393095016479,17.746528625488281,0,1.5234118700027466,0.17014145851135254,0,0,0
10,186.9223985299468,325.77601956939998,284.24680606837319,5.3924676124279628E-06,19.834428263828158,-9.4228901219663956E-07,0.78083473443984985,1.0848779678344727,1.1553343534469604,1.0324153900146484,1.0690408945083618,-7.7137184143066406,0,0,0,0,0,-9.8867759704589844,2.3278942108154297,78.009796142578125,57.022758483886719,45.066314697265625,55.561981201171875,40.588699340820312,1.0453426837921143,1.0001155138015747,17.788970947265625,0,1.5234094858169556,0.017292024567723274,0,0,0
11,247.17290221899748,704.52027266626123,644.27130537471794,4.5314707622702791E-06,19.834431909024715,-7.5850790826313112E-07,-0.10266381502151489,1.5221859216690063,0.97157317399978638,1.1915740966796875,1.2897961139678955,0.63760042190551758,0,0,0,1,0,-7.3683533668518066,7.7478914260864258,92.711135864257812,88.297714233398438,53.562221527099609,53.016204833984375,40.023998260498047,1.027667760848999,0.9542917013168335,17.852472305297852,0,1.5234005451202393,0.02885843813419342,0,0,0
12,194.78018220886588,232.37127871148277,284.76585954509619,4.8138949428956656E-06,19.834433883428574,-6.5896372319950365E-07,1.2918494939804077,0.97341936826705933,0.93442785739898682,1.087633490562439,1.0622619390487671,0.57387399673461914,0,0,0,0,0,-8.2546844482421875,5.3575410842895508,87.882194519042969,75.659904479980469,21.160091400146484,57.525970458984375,36.203823089599609,1.131115198135376,1.0354675054550171,17.667850494384766,0,1.5233974456787109,0.15687741339206696,0,0,0
13,191.88583210483193,265.94355976686984,268.83893824345114,4.7333364238865883E-06,19.834435794502497,-5.6261246482659629E-07,0.38415417075157166,1.0172392129898071,1.3274095058441162,1.2876853942871094,0.93925988674163818,-3.8962314128875732,0,0,0,0,0,-8.316950798034668,4.971890926361084,84.852821350097656,68.3494873046875,28.988712310791016,56.122837066650391,42.108489990234375,1.1122406721115112,1.0102109909057617,17.711984634399414,0,1.5233955383300781,0.010257082991302013,0,0,0
