year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,climate_temperature_anomaly_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,severe_heat,severe_cold,severe_drought,extreme_wet,severe_wind,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_compaction,soil_depth_m,dust_gm2,fire_intensity,burn_scar,non_finite
14,355.44238984584808,1189.7033244235517,1160.1717291342356,1.6204140921593761E-06,19.872420459985733,1.0617865262262224E-05,0.97519940137863159,1.1559661626815796,1.0029282569885254,0.99482548236846924,1.0350583791732788,-3.6106224060058594,0,0,0,0,0,-8.9979753494262695,3.6660206317901611,103.44149780273438,105.26045989990234,138.24447631835938,54.541488647460938,40.328407287597656,0.96830254793167114,0.9817466139793396,17.922370910644531,0.085116647183895111,1.5370017290115356,0.002839129650965333,0,0,0
15,256.65496850013733,531.2516091494108,630.03984873204899,1.6172089466415142E-06,19.872444599866867,1.1832621033792225E-05,0.55166441202163696,0.60855191946029663,1.0603740215301514,0.90695929527282715,0.97653692960739136,-6.3081607818603516,0,0,1,0,0,-7.2038402557373047,2.466400146484375,95.333267211914062,87.702171325683594,65.8299560546875,52.991073608398438,38.961902618408203,0.9547734260559082,0.95383912324905396,17.963830947875977,0.085637852549552917,1.5370005369186401,0.0071726641617715359,0,0,0
16,314.60383331775665,1031.977675964572,974.02853222208796,1.4812471001533052E-06,19.872466772794724,1.2948396705419781E-05,2.2066075801849365,1.2088291645050049,0.94136548042297363,0.79003673791885376,0.76625841856002808,-4.2360310554504395,0,0,0,0,0,-8.6787195205688477,3.6563129425048828,101.22617340087891,95.630584716796875,109.08223724365234,60.950634002685547,34.673988342285156,0.99894863367080688,1.0971111059188843,17.776407241821289,0.085987649857997894,1.5369986295700073,0.0013116687769070268,0,0,0
17,367.200310587883,1086.9258589008459,1034.3285232212238,1.3210993241536912E-06,19.872489362955093,1.408516815581452E-05,1.1446069478988647,1.1669951677322388,1.4348448514938354,0.78276330232620239,0.91287940740585327,-7.0677590370178223,0,0,0,0,1,-9.6216650009155273,3.6649508476257324,102.84637451171875,100.85407257080078,154.30087280273438,58.053974151611328,39.147384643554688,0.975028395652771,1.0449715852737427,17.852489471435547,0.086472302675247192,1.5369961261749268,0.0041022803634405136,0,0,0
18,438.18353819847107,1596.0483902779906,1525.066212898244,1.2588803683657849E-06,19.872506588697433,1.4951993879202596E-05,-0.36781978607177734,1.3242758512496948,0.97651195526123047,1.0611555576324463,1.0113592147827148,-6.0485343933105469,0,0,0,0,0,-11.264941215515137,3.6942200660705566,106.923828125,111.56153869628906,210.75411987304688,51.833671569824219,39.723529815673828,0.93707454204559326,0.9330059289932251,18.002426147460938,0.086225263774394989,1.5369902849197388,0.0076199891045689583,0,0,0
19,497.11351597309113,1787.2358501005874,1728.3065215774659,1.1737234310879816E-06,19.872522324323654,1.5743834678422152E-05,-1.9114727973937988,1.3501052856445312,0.94498550891876221,0.98045653104782104,1.2061358690261841,-8.6297569274902344,0,0,0,0,0,-11.416633605957031,3.6991641521453857,108.40821075439453,118.57020568847656,261.75784301757812,44.728439331054688,39.422031402587891,0.86314547061920166,0.80511182546615601,18.204265594482422,0.085694886744022369,1.5369840860366821,4.211296618450433E-05,0,0,0
20,447.05014383792877,1304.9773753919071,1355.0414233866541,1.1311486096025855E-06,19.872531443834305,1.6202742414333486E-05,-2.1009306907653809,1.1350480318069458,1.100659966468811,0.99480241537094116,1.3246381282806396,-3.4626357555389404,0,0,0,0,0,-10.618341445922852,3.6972851753234863,107.12699127197266,113.73474884033203,217.42359924316406,43.721946716308594,37.602062225341797,0.83372485637664795,0.78699499368667603,18.251811981201172,0.085501387715339661,1.5369809865951538,0.0056423959322273731,0,0,0
21,380.83601033687592,1294.9935826169458,1361.2076209897823,1.0582418242945792E-06,19.872545272111893,1.6898602510617336E-05,-1.3172907829284668,1.2071110010147095,1.326136589050293,1.0040994882583618,0.97927337884902954,-0.6469876766204834,0,0,0,0,0,-12.215378761291504,3.6939570903778076,107.20719909667969,111.33621215820312,153.83538818359375,46.318569183349609,34.897983551025391,0.82490307092666626,0.83373421430587769,18.213907241821289,0.085437655448913574,1.5369781255722046,0.0075490223243832588,0,0,0
22,350.63644301891327,1126.5046125710433,1156.7040628234281,1.0001157785220383E-06,19.872559815645218,1.7630455370502078E-05,-1.7662308216094971,0.96283644437789917,1.0649828910827637,0.8135066032409668,0.91460955142974854,1.0012166500091553,0,0,0,0,0,-11.145269393920898,3.6718974113464355,106.53523254394531,107.90217590332031,127.97541809082031,47.087265014648438,34.269283294677734,0.77746737003326416,0.84757059812545776,18.247522354125977,0.085318580269813538,1.536975622177124,0.00033578620059415698,0,0,0
23,377.08954620361328,1130.8368165175016,1104.3835704110315,9.4626053769226017E-07,19.872575253248215,1.8407299184887929E-05,-0.96390563249588013,0.99730229377746582,1.0267232656478882,0.86363595724105835,0.94417405128479004,-6.4737567901611328,0,0,0,0,0,-10.956271171569824,3.6664514541625977,105.09273529052734,106.03520965576172,157.53756713867188,45.744739532470703,35.269893646240234,0.81015521287918091,0.82340532541275024,18.239015579223633,0.085173532366752625,1.5369738340377808,0.0044294605031609535,0,0,0
24,331.39038002490997,1094.5848928081869,1140.2839685400431,9.0075444796211492E-07,19.872593134641647,1.9307118274910153E-05,-1.0312058925628662,0.9686540961265564,1.0054911375045776,0.91795265674591064,0.94092035293579102,-0.65699195861816406,0,0,0,0,0,-9.641016960144043,3.6676263809204102,106.13426971435547,107.24040222167969,108.98905181884766,47.001811981201172,34.805038452148438,0.78438138961791992,0.84603238105773926,18.242179870605469,0.0849805548787117,1.5369715690612793,0.0075418082997202873,0,0,0
25,287.01536464691162,1019.4575686105854,1063.8314986491787,8.2299829921977442E-07,19.872611552476883,2.0233931937633042E-05,0.3654722273349762,1.0160804986953735,1.001489520072937,0.95167195796966553,1.1730871200561523,6.9433097839355469,0,0,0,0,0,-8.0577869415283203,3.6838650703430176,106.66828155517578,108.80343627929688,63.156940460205078,52.197315216064453,32.429401397705078,0.82935857772827148,0.9395517110824585,18.103700637817383,0.084944106638431549,1.5369700193405151,0.00047779301530681551,0,0,0
26,230.27333271503448,594.49377895048019,651.23556208509035,7.9500152938479156E-07,19.872631132602692,2.1219233841207375E-05,1.6716892719268799,0.8184049129486084,0.95196390151977539,0.64993375539779663,1.1786097288131714,1.2000808715820312,0,0,0,0,0,-9.5245962142944336,3.5639104843139648,97.256141662597656,89.092170715332031,35.790172576904297,58.972789764404297,31.630857467651367,0.89589112997055054,1.0615100860595703,17.915229797363281,0.085380956530570984,1.5369695425033569,0.00067348050652071834,0,0,0
