year,season,organ,size_unit,size_min,size_mean,size_max,function_min,function_mean,function_max,mean_usage,active_fraction
1,Autumn,DryBiomassCollector,"кг/ч",35.533749,35.647118,35.748711,0.94305,0.987014,1,0.088416,0.103022
1,Autumn,Dryer,"кг сух. в-ва/ч",30.395586,30.438873,30.636513,0.94305,0.987014,1,0.000237,0.001374
1,Autumn,OrganicStorage,"кг",3013.736084,3039.512451,3069.907227,0.94305,0.987014,1,0.583408,0.964286
1,Autumn,Furnace,"кВт",77.596657,77.785362,77.939034,0.94305,0.987014,1,0.163831,0.445055
1,Autumn,Battery,"кВт·ч",280,280,280,0.94305,0.987014,1,0.248722,0.774725
1,Autumn,ElectricMotor,"кВт",130,130,130,0.94305,0.987014,1,0.003415,0.101648
1,Autumn,ThermalOrgan,"кВт",58.964901,59.300087,59.884407,0.94305,0.987014,1,0.013844,0.597527
1,Autumn,Radiator,"кВт",81.234245,81.331657,81.34346,0.94305,0.987014,1,0.133668,0.510989
1,Autumn,GrowthTissue,"кг структуры/сут",1.940223,1.940223,1.940223,0.94305,0.987014,1,0.051026,0.152473
1,Autumn,Frame,"кг несущей способности",32113.021484,32117.800781,32124.931641,0.94305,0.987014,1,0.739523,0.962912
2,Winter,Sail,"м²",178.121582,184.396942,194.77916,0.978056,0.991542,0.999986,0.180865,0.293056
2,Winter,SolarLeaf,"м²",140.516525,142.600876,146.303848,0.978056,0.991542,0.999986,0.030596,0.281944
2,Winter,WaterIntake,"л/ч",285.463074,286.210266,287.632385,0.978056,0.991542,0.999986,0.026492,0.027778
2,Winter,SnowCollector,"м²",53.369274,60.455944,64.979225,0.978056,0.991542,0.999986,0,0
2,Winter,WaterReservoir,"л",5156.141602,5282.443848,5483.706055,0.978056,0.991542,0.999986,0.604831,1
2,Winter,LiveBiomassHarvester,"кг сух. в-ва/ч",28,28,28,0.978056,0.991542,0.999986,0.001389,0.001389
2,Winter,DryBiomassCollector,"кг/ч",35.922977,36.76823,38.112103,0.978056,0.991542,0.999986,0.186991,0.291667
2,Winter,Dryer,"кг сух. в-ва/ч",27.232491,29.371214,30.41293,0.978056,0.991542,0.999986,0,0
2,Winter,OrganicStorage,"кг",3121.69873,3338.187012,3685.968018,0.978056,0.991542,0.999986,0.613551,1
2,Winter,Furnace,"кВт",78.21772,79.625954,81.866989,0.978056,0.991542,0.999986,0.342004,1
2,Winter,Battery,"кВт·ч",280,280,280,0.978056,0.991542,0.999986,0.270379,0.601389
2,Winter,ElectricMotor,"кВт",130,130,130,0.978056,0.991542,0.999986,0.002659,0.073611
2,Winter,ThermalOrgan,"кВт",53.461479,57.069279,58.964901,0.978056,0.991542,0.999986,0.032746,1
2,Winter,Radiator,"кВт",81.34346,81.921898,82.980377,0.978056,0.991542,0.999986,0.235883,1
2,Winter,GrowthTissue,"кг структуры/сут",1.960804,2.015675,2.111699,0.978056,0.991542,0.999986,0.119016,0.366667
2,Winter,Frame,"кг несущей способности",32140.052734,32194.800781,32284.316406,0.978056,0.991542,0.999986,0.813853,1
2,Spring,Sail,"м²",180.594818,182.3423,183.813354,0.993267,0.99692,0.99893,0.284725,0.396739
2,Spring,SolarLeaf,"м²",140.93898,141.578186,142.46701,0.993267,0.99692,0.99893,0.226414,0.501359
2,Spring,WaterIntake,"л/ч",285.463074,285.463074,285.463074,0.993267,0.99692,0.99893,0.025815,0.025815
2,Spring,SnowCollector,"м²",59.86227,61.37674,62.913105,0.993267,0.99692,0.99893,0,0
2,Spring,WaterReservoir,"л",5214.96875,5250.17334,5277.481445,0.993267,0.99692,0.99893,0.50883,1
2,Spring,LiveBiomassHarvester,"кг сух. в-ва/ч",28,28,28,0.993267,0.99692,0.99893,0.012228,0.012228
2,Spring,DryBiomassCollector,"кг/ч",36.296333,36.591942,36.886341,0.993267,0.99692,0.99893,0.187971,0.192935
2,Spring,Dryer,"кг сух. в-ва/ч",29.341478,29.712925,30.190453,0.993267,0.99692,0.99893,0,0
2,Spring,OrganicStorage,"кг",3216.854004,3286.072021,3349.59668,0.993267,0.99692,0.99893,0.605946,1
2,Spring,Furnace,"кВт",78.838631,79.336395,79.832268,0.993267,0.99692,0.99893,0.346424,1
2,Spring,Battery,"кВт·ч",280,280,280,0.993267,0.99692,0.99893,0.472751,0.709239
2,Spring,ElectricMotor,"кВт",130,130,130,0.993267,0.99692,0.99893,0.006066,0.192935
2,Spring,ThermalOrgan,"кВт",58.095718,58.83416,58.964901,0.993267,0.99692,0.99893,0.007041,0.338315
2,Spring,Radiator,"кВт",81.412666,81.655838,82.013489,0.993267,0.99692,0.99893,0.292411,1
2,Spring,GrowthTissue,"кг структуры/сут",1.971555,1.989734,2.01698,0.993267,0.99692,0.99893,0.134653,0.39538
2,Spring,Frame,"кг несущей способности",32163.197266,32179.027344,32192.355469,0.993267,0.99692,0.99893,0.786565,1
2,Summer,Sail,"м²",183.813354,185.645645,187.795135,0.998933,0.999512,0.99983,0.307186,0.392663
2,Summer,SolarLeaf,"м²",142.46701,143.614182,144.673874,0.998933,0.999512,0.99983,0.326947,0.548913
2,Summer,WaterIntake,"л/ч",285.463074,286.116699,287.632385,0.998933,0.999512,0.99983,0.025815,0.025815
