year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,climate_temperature_anomaly_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,severe_heat,severe_cold,severe_drought,extreme_wet,severe_wind,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_compaction,soil_depth_m,dust_gm2,fire_intensity,burn_scar,non_finite
1,101.39875278975815,21.692439685389797,17.478996067135668,1.6725905920283837E-06,19.838722778484225,-1.2544959209019404E-06,-0.59993124008178711,0.90255343914031982,0.99728578329086304,1.1382597684860229,0.81245481967926025,9.4253749847412109,0,0,0,0,0,-9.6968212127685547,0.030420701950788498,61.276737213134766,33.755596160888672,2.0498712062835693,37.278427124023438,24.984504699707031,0.76207703351974487,0.67101162672042847,18.405633926391602,9.908986248774454E-05,1.524425745010376,0.52346134185791016,0,1.1551920806596172E-06,0
