file	phase	waypoint	world_x_m	world_z_m	hour	macro_hour	surface_temp_c	air_temp_c	wind_x_ms	wind_z_ms	humidity_mm	precipitation_mm_h	surface_water_mm	root_water_mm	snow_mm	live_biomass_g_m2	dry_biomass_g_m2	crust_fraction	dust_g_m2	burn_fraction	Elevation	Slope	Aspect	FaultInfluence	RockHardness	DepressionStorage	Drainage	Catchments	SoilDepth	SandFraction	SiltFraction	ClayFraction	Porosity	Permeability	MineralContent	SoilCompaction	SolarRadiation	SurfaceTemperature	SoilTemperature	AirTemperature	Pressure	Wind	Humidity	CloudWater	Precipitation	SurfaceWater	RootWater	Groundwater	Snow	FrozenSoil	LiveBiomass	DryBiomass	LitterBiomass	SeedBank	SoilOrganicMatter	AvailableNitrogen	PlantNitrogen	OrganicNitrogen	FireIntensity	BurnScar	LooseSediment	SurfaceCrust	Dust
waypoint-01-night.png	night	1	32	-64	0.008109	1	-5.338136	-6.122325	5.211021	0.131384	6.909502	0.001301	0	44.571495	5.927591	26.716261	24.164194	0.495856	0	0	437.056976	0.025394	2.058607	0	0.40508	0	0	122	1.565737	0.321519	0.40445	0.27403	0.375767	9.304843	0.402127	0	0	-6.841813	0.724705	-6.564953	956.843323	4.382782	5.026019	1.575395	0.141955	0	44.571495	25.323042	6.067247	0.020085	26.716261	24.164194	53.407108	0.365924	1447.77002	0.627033	0.480893	18.801256	0	0	5.174603	0.495856	0
waypoint-02-night.png	night	2	511.289734	-277.393616	0.008109	1	-6.085073	-6.543317	4.584638	-0.393638	6.630704	0.000812	0	44.466293	6.00681	26.792826	24.269581	0.495427	0	0	445.720764	0.011547	-2.632517	0	0.411622	0	0	122	1.582632	0.327467	0.399065	0.273468	0.375632	9.456067	0.401056	0	0	-6.905524	0.694552	-6.630595	955.539917	4.348578	4.997233	1.583628	0.114453	0	44.466293	25.267712	6.120617	0.023783	26.792826	24.269581	53.580536	0.366944	1452.207886	0.629278	0.482271	18.842266	0	0	5.141892	0.495427	0
waypoint-03-night.png	night	3	1024.770752	-506.010071	0.008109	1	-5.109644	-6.068003	5.50841	-0.141087	6.930737	0.001525	0	45.184238	6.185328	27.184668	24.142706	0.492575	0	0	453.286255	0.028844	0.113763	0	0.424837	0	0	122	1.606005	0.344687	0.38573	0.269583	0.3747	9.904053	0.397956	0	0	-6.870106	0.669846	-6.627521	954.533508	4.421866	5.027572	1.582317	0.152075	0	45.184238	25.676857	6.334729	0.026998	27.184668	24.142706	53.729496	0.367821	1456.019409	0.631205	0.489324	18.87162	0	0	5.075815	0.492575	0
waypoint-04-night.png	night	4	1535.779541	-733.525696	0.008109	1	-5.495625	-6.279856	5.211283	-0.30259	7.016222	0.001322	0	46.659088	6.504651	27.945084	24.000189	0.49715	0	0	467.799927	0.018079	1.398525	0	0.449041	0	0	122	1.655998	0.371606	0.350799	0.277596	0.376623	10.54096	0.393111	0	0	-6.820081	0.62213	-6.622969	952.989502	4.47691	5.111633	1.681755	0.154426	0	46.659088	26.324507	6.656819	0.03317	27.945084	24.000189	54.13353	0.370197	1466.358032	0.636434	0.503011	18.956684	0	0	4.954793	0.49715	0
waypoint-05-night.png	night	5	2048.123291	-961.635864	0.008109	1	-5.675988	-6.369572	4.978705	-0.688987	7.076645	0.001251	0	47.914265	6.704525	28.434658	23.677973	0.495211	0	0	471.365814	0.014258	-1.130291	0	0.452846	0	0	122	1.664061	0.381763	0.342996	0.275241	0.376058	10.805497	0.391283	0	0	-6.706232	0.612218	-6.556094	952.937866	4.339602	5.200224	1.764043	0.164436	0	47.914265	26.958017	6.868248	0.034671	28.434658	23.677973	54.138149	0.370224	1466.476196	0.636494	0.511824	18.948999	0	0	4.935771	0.495211	0
waypoint-06-night.png	night	6	2559.815247	-1189.455811	0.008109	1	-4.970933	-5.938844	5.614677	-0.52196	7.4977	0.001861	0	49.242798	6.798926	28.429998	22.91724	0.490871	0	0	463.106628	0.025342	-0.538194	0	0.43074	0	0	168.638763	1.618166	0.405648	0.325795	0.268558	0.374454	11.432683	0.386983	0	0	-6.503398	0.643498	-6.403467	954.470581	4.17086	5.306582	1.81448	0.206973	0	49.242798	27.690834	7.00534	0.031124	28.429998	22.91724	53.291286	0.365243	1444.806519	0.625534	0.51174	18.742102	0	0	5.046299	0.490871	0
waypoint-07-night.png	night	7	3071.664856	-1417.346161	0.008109	1	-5.150357	-5.985793	5.305958	-0.490366	7.631537	0.002007	0	51.39381	6.992272	28.891485	22.142845	0.491479	0	0	456.22113	0.02489	0.745433	0	0.413255	0	0	170.193176	1.583601	0.412091	0.317824	0.270085	0.37482	11.586879	0.385824	0	0	-6.237603	0.6713	-6.189147	956.087952	4.336226	5.47854	2.018326	0.26648	0	51.39381	28.752676	7.257318	0.028152	28.891485	22.142845	52.773819	0.362199	1431.565308	0.618838	0.520047	18.607319	0	0	5.133726	0.491479	0
waypoint-08-night.png	night	8	3582.894653	-1644.960388	0.008109	1	-5.302503	-6.101531	5.038864	-1.102358	7.310657	0.002091	0	50.842667	6.870286	28.600006	22.301533	0.497425	0	0	453.044952	0.039805	1.092695	0	0.413173	0	0	172	1.579536	0.410646	0.310494	0.27886	0.376926	11.511278	0.386084	0.000001	0	-6.291829	0.68097	-6.205293	957.598511	4.203289	5.422755	1.900038	0.281558	0	50.842667	28.425148	7.150736	0.026808	28.595333	22.300104	52.736176	0.36197	1430.555664	0.618327	0.514716	18.603004	0	0	5.134137	0.497407	0
waypoint-09-night.png	night	9	4095.723389	-1873.286499	0.008109	1	-5.15124	-5.992497	5.239985	-0.988973	7.430986	0.001941	0.02641	50.698051	6.850708	28.772692	22.586708	0.503077	0	0	454.836334	0.033735	1.212754	0	0.420595	1.331306	0	172	1.596083	0.387444	0.32478	0.287776	0.379066	10.891121	0.39026	0	0	-6.333279	0.674231	-6.23963	958.732483	4.21104	5.374169	1.857155	0.246785	0	50.724461	28.358267	7.09512	0.027577	28.772692	22.586708	53.178123	0.364577	1441.910889	0.62407	0.517908	18.708271	0	0	5.097027	0.503077	0
waypoint-09-day.png	day	9	4095.723389	-1873.286499	12.009326	13	-8.029709	-8.367577	-0.412858	-2.523896	3.330237	0.111105	0	50.769161	9.485453	28.762726	22.525831	0.501322	0	0	454.836334	0.033735	1.212754	0	0.420595	1.331306	0	172	1.596083	0.387444	0.32478	0.287776	0.379066	10.891121	0.39026	0	58.693027	-7.944662	-1.230672	-8.619732	955.176392	2.31446	3.243682	1.528045	0.081545	0	50.795132	28.388378	9.540072	0.133985	28.762726	22.525831	53.248943	0.364509	1441.910889	0.62407	0.517729	18.708452	0	0	5.097027	0.501322	0
