year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,climate_temperature_anomaly_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,severe_heat,severe_cold,severe_drought,extreme_wet,severe_wind,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_compaction,soil_depth_m,dust_gm2,non_finite
35,153.737926825881,253.33948411960773,249.24839941042956,2.4219764047113529E-06,19.834460699930787,6.9305291110336857E-07,-1.1708412170410156,0.86977225542068481,0.90311634540557861,0.87446033954620361,1.1258111000061035,3.7608480453491211,0,0,0,0,0,-12.831252098083496,0.2805199921131134,71.283050537109375,51.530921936035156,26.685623168945312,42.513530731201172,34.139583587646484,0.88357990980148315,0.7652435302734375,18.185636520385742,0,1.5233827829360962,0.013756086118519306,0
36,172.49635425209999,326.56140853845682,307.80259223160283,2.2945940950094159E-06,19.834466243162751,9.7252790614993014E-07,-1.9520347118377686,1.0417932271957397,0.92769467830657959,0.78443664312362671,0.93831664323806763,-2.7616744041442871,0,0,0,0,0,-9.0223159790039062,0.94658941030502319,74.521652221679688,54.1357421875,38.316482543945312,39.634708404541016,34.386081695556641,0.84784394502639771,0.71342474222183228,18.273197174072266,0,1.5233827829360962,0.022284381091594696,0
37,171.91231231763959,309.31236315157003,309.89633011951992,2.212607484763841E-06,19.834468526765704,1.0876610862329559E-06,2.1172692775726318,1.1420907974243164,0.92500686645507812,0.90356928110122681,1.1484720706939697,-0.25618696212768555,0,0,0,0,0,-11.298028945922852,0.8732755184173584,75.647445678710938,55.459358215332031,35.686180114746094,45.418510437011719,28.925676345825195,1.0390803813934326,0.81753313541412354,17.977855682373047,0,1.5233826637268066,0.036443706601858139,0
38,203.91156359016895,418.27964434129899,386.28006399758669,2.0870197730647139E-06,19.834469497203827,1.1365879922878143E-06,-0.91318380832672119,1.2577449083328247,1.1797622442245483,1.0726765394210815,0.89535355567932129,2.7073988914489746,0,0,0,0,0,-12.122007369995117,4.0002803802490234,80.860549926757812,65.315078735351562,49.646411895751953,47.73614501953125,34.949996948242188,0.98888039588928223,0.85925054550170898,17.986337661743164,0,1.523382306098938,0.0081972228363156319,0
39,207.67852949164808,420.13993068978561,416.37303530111967,2.0095601619607196E-06,19.834471844136715,1.2549140990615601E-06,-1.269614577293396,1.1716954708099365,0.83603906631469727,1.0808947086334229,0.93844521045684814,3.9464354515075684,0,0,0,0,0,-10.59255313873291,5.5070953369140625,82.557655334472656,69.023788452148438,46.262748718261719,46.950199127197266,36.278533935546875,0.96674954891204834,0.84510350227355957,18.022619247436523,0,1.5233814716339111,0.0774846151471138,0
40,194.88321004994214,289.45886354268441,302.25426682453144,1.9630287346648708E-06,19.83447552099824,1.4402916663404285E-06,-0.20343776047229767,1.0737466812133789,1.4389188289642334,1.1651381254196167,1.0010236501693726,-5.079533576965332,0,0,0,0,1,-8.2117671966552734,5.2292876243591309,82.411453247070312,65.824684143066406,36.627334594726562,46.816448211669922,36.670993804931641,1.02745521068573,0.84269607067108154,17.964324951171875,0,1.5233809947967529,0.01736287958920002,0
41,186.38414083234966,284.64589811000224,293.14488749156226,1.9048879570542804E-06,19.834476279094815,1.4785128770205195E-06,0.78638947010040283,1.0329785346984863,1.0504642724990845,1.0469317436218262,1.1582555770874023,-8.2353973388671875,0,0,0,0,0,-8.7352180480957031,3.9483222961425781,80.457817077636719,60.730049133300781,36.487667083740234,48.066993713378906,38.219512939453125,1.099921703338623,0.86520576477050781,17.869348526000977,0,1.5233808755874634,0.028941657394170761,0
42,183.17727752961218,311.37931483093416,314.58582520875098,1.8211290990336044E-06,19.834482878446579,1.8112346201152667E-06,0.51520782709121704,1.1176820993423462,1.0296162366867065,1.10490882396698,1.1102186441421509,-12.281834602355957,0,0,0,0,0,-9.204463005065918,2.4559094905853271,78.942222595214844,58.266536712646484,38.976852416992188,47.918350219726562,40.806632995605469,1.0868194103240967,0.86253023147583008,17.885133743286133,0,1.5233808755874634,0.04088340699672699,0
43,169.53184613399208,254.13059039330983,267.77577145048963,1.7593811866654449E-06,19.834485931321979,1.9651524685296868E-06,0.22438311576843262,1.0224845409393311,1.1636741161346436,1.199001669883728,0.9245721697807312,-7.0956954956054688,0,0,0,0,0,-8.0190582275390625,2.0443785190582275,78.727424621582031,57.957138061523438,26.104087829589844,50.418453216552734,38.843032836914062,1.0748476982116699,0.9075322151184082,17.852106094360352,0,1.5233807563781738,0.015217341482639313,0
44,158.29855996370316,234.55425022794043,245.78773484952217,1.7412021037271903E-06,19.83448906801641,2.1232962493288837E-06,0.94143247604370117,0.88024795055389404,1.033933162689209,1.1013060808181763,1.1067032814025879,2.2716352939605713,0,0,0,0,0,-10.288056373596191,1.5423297882080078,76.661956787109375,55.447769165039062,20.304721832275391,57.543548583984375,35.88287353515625,1.0607787370681763,1.0357838869094849,17.737926483154297,0,1.5233807563781738,0.013668292202055454,0
45,159.73207887820899,253.19760150839465,251.76401716105102,1.6991401039657248E-06,19.834491692483425,2.2556148877766678E-06,-0.35726609826087952,0.87154442071914673,0.8380662202835083,0.993630051612854,1.155888557434082,4.3471002578735352,0,0,0,0,0,-13.45256233215332,1.2884520292282104,74.86981201171875,53.870922088623047,25.847511291503906,54.957344055175781,37.315940856933594,1.0240477323532104,0.98923218250274658,17.821210861206055,0,1.5233807563781738,0.0063022165559232235,0
46,185.15960726514459,352.00894364527994,326.58081319811754,1.6022662511840325E-06,19.834490722045302,2.2066879817218096E-06,-2.5859375,0.91191840171813965,0.84256970882415771,1.1767847537994385,1.0571229457855225,3.3244748115539551,0,0,0,0,0,-9.2933816909790039,1.5945413112640381,77.639190673828125,56.955242156982422,44.340805053710938,47.556400299072266,39.171375274658203,0.90648794174194336,0.85601508617401123,18.071987152099609,0,1.5233807563781738,0.010568840429186821,0
47,154.33451882191002,235.37709194485251,266.20200035674497,1.5581320389089514E-06,19.834488667547703,2.1031056834905064E-06,0.6087527871131897,0.92266374826431274,0.91673141717910767,1.1989518404006958,1.1191695928573608,4.863405704498291,0,0,0,0,0,-10.02244758605957,1.1958880424499512,75.678115844726562,54.875511169433594,18.311962127685547,49.304203033447266,34.477279663085938,0.94341582059860229,0.88747560977935791,18.003597259521484,0,1.5233807563781738,0.014534173533320427,0
48,139.67639701627195,168.32864395555589,182.98728916149958,1.5785437887477823E-06,19.834492169320583,2.2796557475656194E-06,0.45688444375991821,0.79097431898117065,0.84161919355392456,1.1652706861495972,1.0631177425384521,-0.35922765731811523,0,0,1,0,0,-9.8120698928833008,0.60616320371627808,70.402687072753906,48.268856048583984,16.115694046020508,47.503730773925781,36.236419677734375,0.9683539867401123,0.85506713390350342,18.011070251464844,0,1.5233807563781738,0.012282283045351505,0
49,134.02442396245897,152.65552774281423,158.30819833795431,1.613812557549757E-06,19.834488175809383,2.0783135468331504E-06,0.53034687042236328,0.74875319004058838,0.95267945528030396,1.0571287870407104,0.96430540084838867,-0.023245811462402344,0,0,1,0,0,-10.698113441467285,0.18563659489154816,66.838844299316406,44.853858947753906,17.839405059814453,46.858951568603516,36.241550445556641,0.93310379981994629,0.84346115589141846,18.05792236328125,0,1.5233807563781738,0.027593299746513367,0
50,150.24241570569575,272.3588417568626,256.14106310175521,1.5966804400656055E-06,19.834487300366163,2.0341760308143722E-06,0.2770056426525116,0.99384737014770508,1.0118374824523926,1.1316794157028198,1.0916804075241089,1.7428543567657471,0,0,0,0,0,-9.9582767486572266,0.19379687309265137,70.387435913085938,50.577716827392578,24.687177658081055,46.372322082519531,35.255729675292969,0.89221221208572388,0.8347017765045166,18.107572555541992,0,1.5233807563781738,0.051783367991447449,0
51,168.11134717054665,269.19379962253515,251.32495002497853,1.5708814695892534E-06,19.834487441927195,2.041313161064217E-06,1.1825883388519287,1.0919691324234009,1.1559783220291138,0.871337890625,0.96530866622924805,-0.15070587396621704,0,0,0,0,0,-12.005767822265625,0.41580629348754883,73.1043701171875,52.721012115478516,37.741706848144531,47.05499267578125,34.258029937744141,0.92067784070968628,0.84698987007141113,18.06682014465332,0,1.5233807563781738,0.033558357506990433,0
52,220.69026340357959,560.79961980518237,508.22034925862681,1.4829482332337224E-06,19.834483141079545,1.8244758749209002E-06,0.015268206596374512,1.5372054576873779,1.1614755392074585,0.90365493297576904,0.94471889734268188,0.061270594596862793,0,0,0,1,0,-9.2927427291870117,4.5249161720275879,82.193992614746094,68.385932922363281,61.044330596923828,47.887653350830078,37.346588134765625,0.86811888217926025,0.86197769641876221,18.104387283325195,0,1.5233802795410156,0.035357333719730377,0
53,172.79057803191245,230.11837234716222,278.01766387944554,1.4314634102697898E-06,19.83448357693851,1.8464507233217388E-06,1.1969149112701416,0.87875092029571533,1.1052454710006714,0.92828154563903809,0.82574814558029175,-4.6391286849975586,0,0,0,0,0,-8.5783901214599609,4.0799832344055176,79.632354736328125,62.498401641845703,21.957815170288086,48.460784912109375,35.988414764404297,0.93251144886016846,0.87229412794113159,18.029678344726562,0,1.5233801603317261,0.036827996373176575,0
54,150.84917087852955,170.15508372832119,192.09689190651807,1.4423613815766638E-06,19.834486225619912,1.9799901866806806E-06,1.6931198835372925,0.80536121129989624,1.1331841945648193,0.75451868772506714,0.75847560167312622,-8.152165412902832,0,0,0,0,0,-8.3605537414550781,1.5523583889007568,75.617759704589844,53.519981384277344,15.646120071411133,50.387561798095703,37.359348297119141,0.97368478775024414,0.90697610378265381,17.953824996948242,0,1.5233801603317261,0.018310979008674622,0
55,161.79233771376312,176.75981491239509,165.8175438821545,1.4861811006490508E-06,19.834487587213516,2.0486381105311631E-06,2.302128791809082,0.81268918514251709,1.0545015335083008,0.90729469060897827,0.99337095022201538,-2.0258216857910156,0,0,0,0,0,-13.360915184020996,1.1745486259460449,72.54150390625,48.710365295410156,35.4217529296875,54.57879638671875,35.162845611572266,0.99751925468444824,0.98241817951202393,17.854549407958984,0,1.5233801603317261,0.033748555928468704,0
56,287.86066790856421,895.58108064400221,769.51277361727989,1.4019157832212474E-06,19.834486939013004,2.0159575667555571E-06,-1.871077299118042,1.5991330146789551,1.0199850797653198,1.0877025127410889,1.1759319305419922,-5.6543002128601074,0,1,0,1,0,-8.2540740966796875,7.7028875350952148,88.876731872558594,84.155349731445312,102.25955200195312,48.163913726806641,40.20880126953125,0.85280638933181763,0.8669503927230835,18.114730834960938,0,1.5233782529830933,0.0091881416738033295,0
57,219.51753148250282,378.01402967725699,446.35730925581083,1.3775867873473258E-06,19.834488987922668,2.1192581361612085E-06,1.0778416395187378,1.1414493322372437,0.94298118352890015,0.85023808479309082,1.2293661832809448,-3.5812010765075684,0,0,0,0,0,-8.1162796020507812,5.9521803855895996,86.113594055175781,76.7208251953125,45.933486938476562,55.565952301025391,33.945995330810547,0.93056297302246094,1.0001870393753052,17.903738021850586,0,1.5233770608901978,0.0036468137986958027,0
58,201.43218168988824,381.48731138484254,399.57272343634941,1.3491299636302684E-06,19.834491897374392,2.2659449447172329E-06,1.3294230699539185,1.2050206661224365,0.79012346267700195,1.0083812475204468,1.2037938833236694,-2.4210371971130371,0,0,0,0,0,-8.1199064254760742,4.548912525177002,83.153892517089844,67.51080322265625,41.242202758789062,58.604820251464844,36.001399993896484,0.97188723087310791,1.0548866987228394,17.807718276977539,0,1.52337646484375,0.014502898789942265,0
59,198.7745391856879,380.68913821185379,383.34648742003264,1.3006984659608898E-06,19.834500145167112,2.6817766913792541E-06,1.4492497444152832,1.2253108024597168,0.88004386425018311,1.0894107818603516,1.2779369354248047,-5.2782316207885742,0,0,0,0,0,-8.2408275604248047,3.2075855731964111,82.243118286132812,64.448715209960938,44.126823425292969,62.684074401855469,36.193149566650391,0.97748738527297974,1.1283133029937744,17.72869873046875,0,1.5233762264251709,0.0084815686568617821,0
60,194.65047126822174,349.47475309069341,353.59818184703909,1.2363997518021984E-06,19.834505997598171,2.9768406814452138E-06,0.38074254989624023,1.1061602830886841,0.9288485050201416,0.98940157890319824,1.1961296796798706,-8.8293466567993164,0,0,0,0,0,-10.508474349975586,2.8375086784362793,80.875450134277344,62.676509857177734,43.881752014160156,58.538959503173828,42.512275695800781,0.92963927984237671,1.0537011623382568,17.851165771484375,0,1.5233761072158813,0.12461169064044952,0
61,187.24767157807946,305.78922116099056,313.19145902507444,1.1821196555726027E-06,19.834504820406437,2.91748980884124E-06,-1.6894700527191162,0.92550045251846313,0.96425503492355347,1.1377302408218384,1.0689007043838501,-4.9995265007019043,0,0,0,0,0,-9.3157329559326172,2.6278798580169678,79.074394226074219,60.594112396240234,40.433761596679688,50.790428161621094,42.555942535400391,0.85054588317871094,0.91422772407531738,18.069730758666992,0,1.5233761072158813,0.026572294533252716,0
