file	phase	waypoint	world_x_m	world_z_m	hour	macro_hour	surface_temp_c	air_temp_c	wind_x_ms	wind_z_ms	humidity_mm	precipitation_mm_h	surface_water_mm	root_water_mm	snow_mm	live_biomass_g_m2	dry_biomass_g_m2	crust_fraction	dust_g_m2	burn_fraction	Elevation	Slope	Aspect	FaultInfluence	RockHardness	DepressionStorage	Drainage	Catchments	SoilDepth	SandFraction	SiltFraction	ClayFraction	Porosity	Permeability	MineralContent	SoilCompaction	SolarRadiation	SurfaceTemperature	SoilTemperature	AirTemperature	Pressure	Wind	Humidity	CloudWater	Precipitation	SurfaceWater	RootWater	Groundwater	Snow	FrozenSoil	LiveBiomass	DryBiomass	LitterBiomass	SeedBank	SoilOrganicMatter	AvailableNitrogen	PlantNitrogen	OrganicNitrogen	FireIntensity	BurnScar	LooseSediment	SurfaceCrust	Dust
waypoint-01-night.png	night	1	32	-64	0.006697	1	-5.326328	-6.118453	5.220473	0.12895	6.909281	0.001079	0	44.571495	5.927392	26.716261	24.164194	0.495856	0	0	437.056976	0.025394	2.058607	0	0.40508	0	0	122	1.565737	0.321519	0.40445	0.27403	0.375767	9.304843	0.402127	0	0	-6.841813	0.724705	-6.564953	956.843323	4.382782	5.026019	1.575395	0.141955	0	44.571495	25.323042	6.067247	0.020085	26.716261	24.164194	53.407108	0.365924	1447.77002	0.627033	0.480893	18.801256	0	0	5.174603	0.495856	0
waypoint-02-night.png	night	2	512.348206	-277.864746	0.006697	1	-6.010083	-6.507473	4.645587	-0.501696	6.646311	0.000692	0	44.465572	6.00667	26.792715	24.269733	0.495417	0	0	445.72818	0.011518	-2.630945	0	0.411626	0	0	122	1.582646	0.327477	0.39907	0.273453	0.375629	9.456385	0.401054	0	0	-6.905618	0.694526	-6.630699	955.538513	4.348445	4.997147	1.58361	0.114391	0	44.465572	25.267513	6.120578	0.023786	26.792715	24.269733	53.580624	0.366945	1452.210083	0.629279	0.482269	18.842289	0	0	5.14187	0.495417	0
waypoint-03-night.png	night	3	1024.75647	-506.00351	0.006697	1	-5.111385	-6.070549	5.510303	-0.091201	6.92846	0.001259	0	45.184196	6.185104	27.184645	24.14271	0.492575	0	0	453.285736	0.028843	0.113597	0	0.424836	0	0	122	1.606003	0.344686	0.385731	0.269583	0.3747	9.904032	0.397957	0	0	-6.870107	0.669848	-6.627521	954.533569	4.421863	5.027569	1.582315	0.152074	0	45.184196	25.676836	6.334717	0.026998	27.184645	24.14271	53.729481	0.36782	1456.019043	0.631205	0.489324	18.871616	0	0	5.075819	0.492575	0
waypoint-04-night.png	night	4	1536.508667	-733.850037	0.006697	1	-5.495704	-6.280497	5.209729	-0.309134	7.018239	0.001091	0	46.660942	6.504801	27.946104	24.000061	0.497156	0	0	467.814972	0.018052	1.386129	0	0.449067	0	0	122	1.656053	0.371617	0.350777	0.277606	0.376626	10.541193	0.393109	0	0	-6.819999	0.622081	-6.622949	952.988098	4.476938	5.111742	1.681911	0.154399	0	46.660942	26.325325	6.65716	0.033176	27.946104	24.000061	54.134144	0.370201	1466.373657	0.636442	0.50303	18.956814	0	0	4.954666	0.497156	0
waypoint-05-night.png	night	5	2048.406494	-961.761353	0.006697	1	-5.708891	-6.387166	4.948699	-0.675527	7.068352	0.001019	0	47.91486	6.704347	28.434671	23.677624	0.495208	0	0	471.362915	0.014266	-1.128955	0	0.452837	0	0	122	1.664043	0.381776	0.342988	0.275236	0.376057	10.805838	0.39128	0	0	-6.706142	0.612229	-6.55603	952.938416	4.339463	5.200274	1.764061	0.164464	0	47.91486	26.958372	6.868331	0.034669	28.434671	23.677624	54.137775	0.370222	1466.466675	0.636489	0.511824	18.948908	0	0	4.935814	0.495208	0
waypoint-06-night.png	night	6	2558.990082	-1189.087845	0.006697	1	-4.960223	-5.934438	5.621904	-0.540769	7.501313	0.001542	0	49.239445	6.798458	28.429876	22.918955	0.490875	0	0	463.131104	0.025334	-0.539557	0	0.430794	0	0	168.615662	1.618276	0.405612	0.325825	0.268563	0.374455	11.431764	0.38699	0	0	-6.503912	0.643406	-6.403833	954.466736	4.170985	5.306334	1.814326	0.206913	0	49.239445	27.689005	7.005106	0.031134	28.429876	22.918955	53.293098	0.365254	1444.852783	0.625558	0.511738	18.742546	0	0	5.046028	0.490875	0
waypoint-07-night.png	night	7	3072.960083	-1417.922211	0.006697	1	-5.16109	-5.993282	5.28398	-0.543254	7.625336	0.001652	0	51.39658	6.992312	28.892725	22.142488	0.491491	0	0	456.231995	0.024947	0.749401	0	0.413274	0	0	170.213058	1.583631	0.412078	0.317816	0.270106	0.374825	11.586481	0.385826	0	0	-6.237416	0.671267	-6.188912	956.089233	4.33592	5.478786	2.018571	0.266756	0	51.39658	28.753723	7.258033	0.028157	28.892725	22.142488	52.774338	0.362202	1431.578613	0.618844	0.520069	18.607422	0	0	5.13363	0.491491	0
waypoint-08-night.png	night	8	3584.069214	-1645.482544	0.006697	1	-5.292936	-6.094539	5.037147	-1.165494	7.325365	0.001729	0	50.841225	6.869673	28.599636	22.302137	0.497434	0	0	453.044647	0.039756	1.092519	0	0.41319	0	0	172	1.57957	0.410651	0.310476	0.278872	0.376929	11.511355	0.386083	0.000001	0	-6.292003	0.680968	-6.205428	957.60144	4.203312	5.422554	1.899904	0.28132	0	50.841225	28.424314	7.150274	0.026808	28.594849	22.300674	52.736607	0.361972	1430.565796	0.618332	0.514707	18.603107	0	0	5.134051	0.497415	0
waypoint-09-night.png	night	9	4096.556885	-1873.656555	0.006697	1	-5.156377	-5.994839	5.240706	-0.957902	7.434588	0.001598	0.020814	50.697308	6.850214	28.772636	22.587217	0.503091	0	0	454.835052	0.033731	1.212926	0	0.420593	1.047732	0	172	1.596082	0.38739	0.324813	0.287797	0.379071	10.889661	0.39027	0	0	-6.333624	0.674229	-6.239682	958.734863	4.210975	5.374078	1.857039	0.246721	0	50.718121	28.337128	7.094909	0.027577	28.772636	22.587217	53.178646	0.36458	1441.924316	0.624077	0.517907	18.708403	0	0	5.097034	0.503091	0
waypoint-09-day.png	day	9	4096.556885	-1873.656555	12.025189	13	-7.878847	-8.30162	-0.386317	-2.584969	3.338274	0.116355	0	50.763237	9.485913	28.762667	22.52634	0.501336	0	0	454.835052	0.033731	1.212926	0	0.420593	1.047732	0	172	1.596082	0.38739	0.324813	0.287797	0.379071	10.889661	0.39027	0	58.696896	-7.944616	-1.230699	-8.619717	955.177917	2.314465	3.243684	1.528006	0.081535	0	50.788799	28.367371	9.539645	0.133987	28.762667	22.52634	53.24947	0.364512	1441.924316	0.624077	0.517728	18.708582	0	0	5.097034	0.501336	0
