year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,climate_temperature_anomaly_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,severe_heat,severe_cold,severe_drought,extreme_wet,severe_wind,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_compaction,soil_depth_m,dust_gm2,fire_intensity,burn_scar,non_finite
11,173.10769502585754,330.78785948080656,288.60383297072701,4.8360630476032921E-06,19.834530213847756,1.8779020234470471E-06,-0.10266381502151489,1.5221859216690063,0.97157317399978638,1.1915740966796875,1.2897961139678955,0.63760042190551758,0,0,0,1,0,-7.5045680999755859,3.0087690353393555,77.493331909179688,63.927520751953125,23.927385330200195,37.693561553955078,28.795814514160156,0.95994961261749268,0.67848408222198486,18.196096420288086,0.0082647670060396194,1.5233120918273926,0.061250656843185425,0,6.6471989157435019E-06,0
12,151.87980423634872,110.77674482921429,132.00579032558812,5.2761091373194786E-06,19.83453631773591,2.135728009633803E-06,1.2918494939804077,0.97341936826705933,0.93442785739898682,1.087633490562439,1.0622619390487671,0.57387399673461914,0,0,0,0,0,-8.3545303344726562,3.2756447792053223,76.081405639648438,58.707660675048828,9.1839809417724609,41.758895874023438,26.676618576049805,1.0814887285232544,0.7516600489616394,18.001386642456055,0.0082231415435671806,1.5233112573623657,0.55116021633148193,0,2.4597279661975335E-06,0
13,149.55523578310385,128.20034553772621,130.52578829533923,5.4050516691708576E-06,19.834545681718737,2.53625216060199E-06,0.38415417075157166,1.0172392129898071,1.3274095058441162,1.2876853942871094,0.93925988674163818,-3.8962314128875732,0,0,0,0,0,-8.4066133499145508,2.2742598056793213,74.387046813964844,54.3929443359375,13.860698699951172,41.784172058105469,31.759653091430664,1.0826238393783569,0.75211501121520996,17.999807357788086,0.0082805519923567772,1.523310661315918,0.073251508176326752,0,8.7544663074368145E-07,0
14,155.09414035920054,150.31191480806001,144.77358012672903,5.2611181796378466E-06,19.834551970008761,2.8942064148339191E-06,0.97519940137863159,1.1559661626815796,1.0029282569885254,0.99482548236846924,1.0350583791732788,-3.6106224060058594,0,0,0,0,0,-9.3528079986572266,2.7411761283874512,75.711830139160156,55.053085327148438,17.173980712890625,42.057174682617188,32.623363494873047,1.103485107421875,0.75702911615371704,17.974037170410156,0.0082797370851039886,1.5233099460601807,0.10455937683582306,0,3.1053761517796374E-07,0
15,136.13131967233494,68.149731975689519,87.113099588267687,5.3685626614873359E-06,19.83455879194662,3.2901878164749908E-06,0.55166441202163696,0.60855191946029663,1.0603740215301514,0.90695929527282715,0.97653692960739136,-6.3081607818603516,0,0,1,0,0,-7.4976897239685059,1.484571099281311,71.485511779785156,50.889965057373047,7.4884457588195801,41.078536987304688,32.248043060302734,1.1071537733078003,0.73941361904144287,17.987991333007812,0.0082526877522468567,1.5233098268508911,0.40218600630760193,0,1.1257258591967911E-07,0
16,140.62793031102046,125.37550674688237,120.8797000202685,5.4382000871217659E-06,19.834570093546063,3.7832893458068252E-06,2.2066075801849365,1.2088291645050049,0.94136548042297363,0.79003673791885376,0.76625841856002808,-4.2360310554504395,0,0,0,0,0,-9.0351848602294922,1.0709567070007324,72.712150573730469,49.450973510742188,12.860024452209473,47.268684387207031,29.188119888305664,1.1354842185974121,0.85083627700805664,17.848249435424805,0.0082310903817415237,1.5233093500137329,0.11261305212974548,0,4.0762248687542524E-08,0
17,151.81008067587391,137.01963714745284,125.83802057285493,5.3333477104014579E-06,19.834577682893723,4.2454583463314183E-06,1.1446069478988647,1.1669951677322388,1.4348448514938354,0.78276330232620239,0.91287940740585327,-7.0677590370178223,0,0,0,0,1,-10.005885124206543,1.5611103773117065,73.726821899414062,53.013099670410156,19.111711502075195,45.499309539794922,33.022449493408203,1.1192106008529663,0.81898754835128784,17.896379470825195,0.0081217167899012566,1.5233088731765747,0.08510947972536087,0,1.4894043331992179E-08,0
18,173.41782348789275,200.91939771292277,179.31208077197493,5.0420461518188187E-06,19.834584589581937,4.645848354139095E-06,-0.36781978607177734,1.3242758512496948,0.97651195526123047,1.0611555576324463,1.0113592147827148,-6.0485343933105469,0,0,0,0,0,-11.624098777770996,3.1322193145751953,78.653114318847656,61.803966522216797,25.6329345703125,42.295455932617188,34.296314239501953,1.0953773260116577,0.76131820678710938,17.977888107299805,0.0080588972195982933,1.5233079195022583,0.36169731616973877,0,5.7532885122668631E-09,0
19,196.31196533469483,238.15426105593406,215.26073163976821,4.8023676800401134E-06,19.834593734703958,4.9901776113580039E-06,-1.9114727973937988,1.3501052856445312,0.94498550891876221,0.98045653104782104,1.2061358690261841,-8.6297569274902344,0,0,0,0,0,-11.726781845092773,4.9257049560546875,83.57958984375,71.606727600097656,32.142307281494141,38.539634704589844,35.128337860107422,1.0511250495910645,0.69371336698532104,18.089756011962891,0.0079695014283061028,1.5233064889907837,0.052188437432050705,0,2.374479279865227E-09,0
20,198.52083259355277,178.18678057162469,175.97861800739247,4.7450085382625766E-06,19.834598826244473,5.2899018221698894E-06,-2.1009306907653809,1.1350480318069458,1.100659966468811,0.99480241537094116,1.3246381282806396,-3.4626357555389404,0,0,0,0,0,-10.893623352050781,6.7909317016601562,85.143104553222656,75.141921997070312,27.173301696777344,39.363452911376953,34.760337829589844,1.0379446744918823,0.7085421085357666,18.088111877441406,0.0078879101201891899,1.5233054161071777,0.14006783068180084,0,1.033270358163918E-09,0
