year,day,goal,target_opportunity,from_x,from_y,to_x,to_y,distance_cells,scout_radius_cells,water_need_met,biomass_need_met,water_demand_mm_cells,water_consumed_mm_cells,biomass_demand_gm2_cells,biomass_energy_consumed_gm2_cells,condition,water_mm_cells,fresh_biomass_gm2_cells,dry_biomass_gm2_cells,residue_gm2_cells,captured_sediment_kgm2_cells,chitin_kg,opportunities,actions
1,11,GatherBiomass,DryStandingBiomass,178,157,178,157,0,10,1,1,0.0035792742855846882,0.0035792742855846882,0.082681231200695038,0.082681231200695038,1,0.04532255232334137,0.10000000149011612,0.38401955366134644,0.026457993313670158,4.5000004320172593E-05,0,RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor,Read:ReadFlows:12|Transform:ConsumeBiomass:0.0826812312|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018
1,12,ReturnMinerals,DepositionZone,178,157,182,157,4,10,1,1,0.0044449209235608578,0.0044449209235608578,0.10509457439184189,0.10509457439184189,1,0.040877632796764374,0.10000000149011612,0.39892497658729553,0.060088254511356354,0,0,RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor,Read:ReadFlows:12|Migrate:Move:4|Migrate:CompactTrail:0.00120000064|Transform:ConsumeBiomass:0.105094574|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018|Return:ReturnSediment:9.00000086E-05
1,13,GatherBiomass,DryStandingBiomass,182,157,182,157,0,10,1,1,0.0037554290611296892,0.0037554290611296892,0.082496248185634613,0.082496248185634613,1,0.047122202813625336,0.10000000149011612,0.3808731734752655,0.093153722584247589,4.5000004320172593E-05,0,RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor,Read:ReadFlows:12|Transform:ConsumeBiomass:0.0824962482|Transform:ConsumeBiomass:0.0555555522|Absorb:CollectSnow:0.00999999978|Transform:MeltSnow:0.00999999978|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018
1,14,ReturnMinerals,DepositionZone,182,157,185,155,3.6055512428283691,10,1,1,0.0044951103627681732,0.0044951103627681732,0.1026744619011879,0.1026744619011879,1,0.042627092450857162,0.10000000149011612,0.39819872379302979,0.12600955367088318,0,0,RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor,Read:ReadFlows:12|Migrate:Move:3.60555124|Migrate:CompactTrail:0.00090000045|Transform:ConsumeBiomass:0.102674462|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018|Return:ReturnSediment:9.00000086E-05
1,15,GatherBiomass,DryStandingBiomass,185,155,185,155,0,10,1,1,0.00366932712495327,0.00366932712495327,0.082274675369262695,0.082274675369262695,1,0.048957765102386475,0.10000000149011612,0.38036850094795227,0.15900410711765289,4.5000004320172593E-05,0,RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor,Read:ReadFlows:12|Transform:ConsumeBiomass:0.0822746754|Transform:ConsumeBiomass:0.0555555522|Absorb:CollectSnow:0.00999999978|Transform:MeltSnow:0.00999999978|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018
1,16,ReturnMinerals,DepositionZone,185,155,185,155,0,10,1,1,0.0034000000450760126,0.0034000000450760126,0.082150965929031372,0.082150965929031372,1,0.045557763427495956,0.10000000149011612,0.2982175350189209,0,0,0,RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor,Read:ReadFlows:12|Transform:ConsumeBiomass:0.0821509659|Absorb:CaptureDust:0.0450000018|Return:ReturnOrganicMatter:0.185292423|Return:ReturnSediment:9.00000086E-05
1,17,GatherBiomass,DryStandingBiomass,185,155,185,155,0,10,1,1,0.0034000000450760126,0.0034000000450760126,0.082021661102771759,0.082021661102771759,1,0.042157761752605438,0.10000000149011612,0.33619588613510132,0.026246931403875351,4.5000004320172593E-05,0,RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor,Read:ReadFlows:12|Transform:ConsumeBiomass:0.0820216611|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018
1,18,ReturnMinerals,DepositionZone,185,155,189,155,4,10,1,1,0.00419999985024333,0.00419999985024333,0.10438545793294907,0.10438545793294907,1,0.047957763075828552,0.10000000149011612,0.29625487327575684,0.066316939890384674,0,0,RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor,Read:ReadFlows:12|Migrate:Move:4|Migrate:CompactTrail:0.00120000064|Transform:ConsumeBiomass:0.104385458|Transform:ConsumeBiomass:0.0555555522|Absorb:CollectSnow:0.00999999978|Transform:MeltSnow:0.00999999978|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018|Return:ReturnSediment:9.00000086E-05
1,19,GatherBiomass,DryStandingBiomass,189,155,189,155,0,10,1,1,0.0034000000450760126,0.0034000000450760126,0.081744007766246796,0.081744007766246796,1,0.044557761400938034,0.10000000149011612,0.33451086282730103,0.09247501939535141,4.5000004320172593E-05,0,RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor,Read:ReadFlows:12|Transform:ConsumeBiomass:0.0817440078|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018
1,20,ReturnMinerals,DepositionZone,189,155,186,157,3.6055512428283691,10,1,1,0.0041211103089153767,0.0041211103089153767,0.10187355428934097,0.10187355428934097,1,0.050436653196811676,0.10000000149011612,0.29708176851272583,0.13174121081829071,0,0,RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor,Read:ReadFlows:12|Migrate:Move:3.60555124|Migrate:CompactTrail:0.00090000045|Transform:ConsumeBiomass:0.101873554|Transform:ConsumeBiomass:0.0555555522|Absorb:CollectSnow:0.00999999978|Transform:MeltSnow:0.00999999978|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018|Return:ReturnSediment:9.00000086E-05
1,21,GatherBiomass,DryStandingBiomass,186,157,186,157,0,10,1,1,0.0034000000450760126,0.0034000000450760126,0.081430412828922272,0.081430412828922272,1,0.047036651521921158,0.10000000149011612,0.33565136790275574,0.15779894590377808,4.5000004320172593E-05,0,RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor,Read:ReadFlows:12|Transform:ConsumeBiomass:0.0814304128|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018
1,22,ReturnMinerals,DepositionZone,186,157,183,159,3.6055512428283691,10,1,1,0.0041211103089153767,0.0041211103089153767,0.10154534131288528,0.10154534131288528,1,0.042915541678667068,0.10000000149011612,0.35410603880882263,0,0,0,RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor,Read:ReadFlows:12|Migrate:Move:3.60555124|Migrate:CompactTrail:0.00090000045|Transform:ConsumeBiomass:0.101545341|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018|Return:ReturnOrganicMatter:0.190293461|Return:ReturnSediment:9.00000086E-05
1,23,GatherBiomass,DryStandingBiomass,183,159,183,159,0,10,1,1,0.0034000000450760126,0.0034000000450760126,0.081089422106742859,0.081089422106742859,1,0.049515537917613983,0.10000000149011612,0.33746108412742615,0.032615281641483307,4.5000004320172593E-05,0,RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor,Read:ReadFlows:12|Transform:ConsumeBiomass:0.0810894221|Transform:ConsumeBiomass:0.0555555522|Absorb:CollectSnow:0.00999999978|Transform:MeltSnow:0.00999999978|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018
1,24,ReturnMinerals,DepositionZone,183,159,180,161,3.6055512428283691,10,1,1,0.0042774342000484467,0.0042774342000484467,0.1011958047747612,0.1011958047747612,1,0.045238103717565536,0.10000000149011612,0.35626527667045593,0.064997941255569458,0,0,RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor,Read:ReadFlows:12|Migrate:Move:3.60555124|Migrate:CompactTrail:0.00090000045|Transform:ConsumeBiomass:0.101195805|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018|Return:ReturnSediment:9.00000086E-05
1,25,GatherBiomass,DryStandingBiomass,180,161,180,161,0,10,1,1,0.0036161951720714569,0.0036161951720714569,0.080732531845569611,0.080732531845569611,1,0.04162190854549408,0.10000000149011612,0.3955327570438385,0.090832352638244629,4.5000004320172593E-05,0,RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor,Read:ReadFlows:12|Transform:ConsumeBiomass:0.0807325318|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018
1,26,ReturnMinerals,DepositionZone,180,161,179,162,1.4142135381698608,10,1,1,0.003953633364289999,0.003953633364289999,0.088494434952735901,0.088494434952735901,1,0.047668278217315674,0.10000000149011612,0.37148275971412659,0.12581723928451538,0,0,RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor,Read:ReadFlows:12|Migrate:Move:1.41421354|Migrate:CompactTrail:0.00060000032|Transform:ConsumeBiomass:0.088494435|Transform:ConsumeBiomass:0.0555555522|Absorb:CollectSnow:0.00999999978|Transform:MeltSnow:0.00999999978|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018|Return:ReturnSediment:9.00000086E-05
1,27,GatherBiomass,DryStandingBiomass,179,162,179,162,0,10,1,1,0.0037740000989288092,0.0037740000989288092,0.080340020358562469,0.080340020358562469,1,0.04389427974820137,0.10000000149011612,0.4111427366733551,0.15152604877948761,4.5000004320172593E-05,0,RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor|HarvesterFront,Read:ReadFlows:12|Transform:ConsumeBiomass:0.0803400204|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018
1,28,ReturnMinerals,DepositionZone,179,162,179,164,2,10,1,1,0.0041740001179277897,0.0041740001179277897,0.091391690075397491,0.091391690075397491,1,0.04972027987241745,0.10000000149011612,0.38419550657272339,0,0,0,RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor,Read:ReadFlows:12|Migrate:Move:2|Migrate:CompactTrail:0.00060000032|Transform:ConsumeBiomass:0.0913916901|Transform:ConsumeBiomass:0.0555555522|Absorb:CollectSnow:0.00999999978|Transform:MeltSnow:0.00999999978|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018|Return:ReturnOrganicMatter:0.187438041|Return:ReturnSediment:9.00000086E-05
1,29,GatherBiomass,DryStandingBiomass,179,164,179,164,0,10,1,1,0.0036510622594505548,0.0036510622594505548,0.07992679625749588,0.07992679625749588,1,0.04606921598315239,0.10000000149011612,0.42426872253417969,0.025576574727892876,4.5000004320172593E-05,0,RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor,Read:ReadFlows:12|Transform:ConsumeBiomass:0.0799267963|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018
1,30,ReturnMinerals,DepositionZone,179,164,179,165,1,10,1,1,0.0036531176883727312,0.0036531176883727312,0.085332781076431274,0.085332781076431274,1,0.042416099458932877,0.10000000149011612,0.33893594145774841,0.052883066236972809,0,0,RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor,Read:ReadFlows:12|Migrate:Move:1|Migrate:CompactTrail:0.00030000016|Transform:ConsumeBiomass:0.0853327811|Absorb:CaptureDust:0.0450000018|Return:ReturnSediment:9.00000086E-05
1,31,GatherBiomass,DryStandingBiomass,179,165,179,165,0,10,1,1,0.0034000000450760126,0.0034000000450760126,0.079486951231956482,0.079486951231956482,1,0.049016095697879791,0.10000000149011612,0.32389345765113831,0.084985561668872833,4.5000004320172593E-05,0,RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor,Read:ReadFlows:12|Transform:ConsumeBiomass:0.0794869512|Transform:ConsumeBiomass:0.0555555522|Absorb:CollectSnow:0.00999999978|Transform:MeltSnow:0.00999999978|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018
1,32,ReturnMinerals,DepositionZone,179,165,182,162,4.242640495300293,10,1,1,0.0042485282756388187,0.0042485282756388187,0.10312381386756897,0.10312381386756897,1,0.044767566025257111,0.10000000149011612,0.34076964855194092,0.11798518151044846,0,0,SurfaceWater|RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor|HarvesterFront,Read:ReadFlows:12|Migrate:Move:4.2426405|Migrate:CompactTrail:0.00090000045|Transform:ConsumeBiomass:0.103123814|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018|Return:ReturnSediment:9.00000086E-05
1,33,GatherBiomass,DryStandingBiomass,182,162,182,162,0,10,1,1,0.0034000000450760126,0.0034000000450760126,0.079026244580745697,0.079026244580745697,1,0.041367564350366592,0.10000000149011612,0.38174340128898621,0.14327357709407806,4.5000004320172593E-05,0,SurfaceWater|RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil,Read:ReadFlows:12|Transform:ConsumeBiomass:0.0790262446|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018
1,34,ReturnMinerals,DepositionZone,182,162,185,160,3.6055512428283691,10,1,1,0.0041211103089153767,0.0041211103089153767,0.099062986671924591,0.099062986671924591,1,0.059246450662612915,0.10000000149011612,0.34712487459182739,0,0,0,SurfaceWater|RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil,Read:ReadFlows:12|Migrate:Move:3.60555124|Migrate:CompactTrail:0.00120000064|Transform:ConsumeBiomass:0.0990629867|Absorb:WithdrawSurfaceWater:0.0120000001|Transform:ConsumeBiomass:0.0555555522|Absorb:CollectSnow:0.00999999978|Transform:MeltSnow:0.00999999978|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018|Return:ReturnOrganicMatter:0.181640387|Return:ReturnSediment:9.00000086E-05
1,35,GatherBiomass,DryStandingBiomass,185,160,185,160,0,10,1,1,0.0034000000450760126,0.0034000000450760126,0.078530833125114441,0.078530833125114441,1,0.055846448987722397,0.10000000149011612,0.38859403133392334,0.025129865854978561,4.5000004320172593E-05,0,SurfaceWater|RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil,Read:ReadFlows:12|Transform:ConsumeBiomass:0.0785308331|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018
1,36,ReturnMinerals,DepositionZone,185,160,188,157,4.242640495300293,10,1,1,0.0042485282756388187,0.0042485282756388187,0.1021350771188736,0.1021350771188736,1,0.051597919315099716,0.10000000149011612,0.40645897388458252,0.057813089340925217,0,0,SurfaceWater|RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil,Read:ReadFlows:12|Migrate:Move:4.2426405|Migrate:CompactTrail:0.00090000045|Transform:ConsumeBiomass:0.102135077|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018|Return:ReturnSediment:9.00000086E-05
1,37,GatherBiomass,DryStandingBiomass,188,157,188,157,0,10,1,1,0.0034821671433746815,0.0034821671433746815,0.078010320663452148,0.078010320663452148,1,0.048115752637386322,0.10000000149011612,0.44844865798950195,0.082776390016078949,4.5000004320172593E-05,0,SurfaceWater|RainFront|Snowpack|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil,Read:ReadFlows:12|Transform:ConsumeBiomass:0.0780103207|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018
1,38,ReturnMinerals,DepositionZone,188,157,191,155,3.6055512428283691,10,1,1,0.0041211103089153767,0.0041211103089153767,0.098021171987056732,0.098021171987056732,1,0.043994642794132233,0.10000000149011612,0.35042747855186462,0.11414316296577454,0,0,SurfaceWater|RainFront|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil,Read:ReadFlows:12|Migrate:Move:3.60555124|Migrate:CompactTrail:0.00090000045|Transform:ConsumeBiomass:0.098021172|Absorb:CaptureDust:0.0450000018|Return:ReturnSediment:9.00000086E-05
1,39,GatherBiomass,DryStandingBiomass,191,155,191,155,0,10,1,1,0.0034000000450760126,0.0034000000450760126,0.077475987374782562,0.077475987374782562,1,0.062594637274742126,0.10000000149011612,0.33739593625068665,0.14560213685035706,4.5000004320172593E-05,0,SurfaceWater|RainFront|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil,Read:ReadFlows:12|Transform:ConsumeBiomass:0.0774759874|Absorb:WithdrawSurfaceWater:0.0120000001|Transform:ConsumeBiomass:0.0555555522|Absorb:CollectSnow:0.00999999978|Transform:MeltSnow:0.00999999978|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018
1,40,ReturnMinerals,DepositionZone,191,155,194,153,3.6055512428283691,10,1,1,0.0043231109157204628,0.0043231109157204628,0.097471669316291809,0.097471669316291809,1,0.058271527290344238,0.10000000149011612,0.35992425680160522,0,0,0,SurfaceWater|RainFront|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil,Read:ReadFlows:12|Migrate:Move:3.60555124|Migrate:CompactTrail:0.00090000045|Transform:ConsumeBiomass:0.0974716693|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018|Return:ReturnOrganicMatter:0.176793069|Return:ReturnSediment:9.00000086E-05
1,41,GatherBiomass,DryStandingBiomass,194,153,194,153,0,10,1,1,0.0037740000989288092,0.0037740000989288092,0.076914332807064056,0.076914332807064056,1,0.054497528821229935,0.10000000149011612,0.40300992131233215,0.024612585082650185,4.5000004320172593E-05,0,SurfaceWater|RainFront|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil,Read:ReadFlows:12|Transform:ConsumeBiomass:0.0769143328|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018
1,42,ReturnMinerals,DepositionZone,194,153,196,149,4.4721360206604004,10,1,1,0.0046684271655976772,0.0046684271655976772,0.10178111493587494,0.10178111493587494,1,0.049829103052616119,0.10000000149011612,0.30122882127761841,0.057182542979717255,0,0,SurfaceWater|RainFront|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil,Read:ReadFlows:12|Migrate:Move:4.47213602|Migrate:CompactTrail:0.00120000064|Transform:ConsumeBiomass:0.101781115|Absorb:CaptureDust:0.0450000018|Return:ReturnSediment:9.00000086E-05
1,43,GatherBiomass,DryStandingBiomass,196,149,196,149,0,10,1,1,0.0037489628884941339,0.0037489628884941339,0.076394736766815186,0.076394736766815186,1,0.04608013853430748,0.10000000149011612,0.3448340892791748,0.081628859043121338,4.5000004320172593E-05,0,SurfaceWater|RainFront|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor,Read:ReadFlows:12|Transform:ConsumeBiomass:0.0763947368|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018
1,44,ReturnMinerals,DepositionZone,196,149,199,147,3.6055512428283691,10,1,1,0.004292631521821022,0.004292631521821022,0.096343636512756348,0.096343636512756348,1,0.041787505149841309,0.10000000149011612,0.36849045753479004,0.11245882511138916,0,0,RainFront|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor,Read:ReadFlows:12|Migrate:Move:3.60555124|Migrate:CompactTrail:0.000935157994|Transform:ConsumeBiomass:0.0963436365|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018|Return:ReturnSediment:9.00000086E-05
1,45,GatherBiomass,DryStandingBiomass,199,147,199,147,0,10,1,1,0.0034541131462901831,0.0034541131462901831,0.075827397406101227,0.075827397406101227,1,0.048333391547203064,0.10000000149011612,0.35710752010345459,0.14339025318622589,4.5000004320172593E-05,0,RainFront|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|OrganicPoorSoil|FrozenCorridor,Read:ReadFlows:12|Transform:ConsumeBiomass:0.0758273974|Transform:ConsumeBiomass:0.0555555522|Absorb:CollectSnow:0.00999999978|Transform:MeltSnow:0.00999999978|Absorb:HarvestDryBiomass:0.119999997|Absorb:CaptureDust:0.0450000018
