year,day,elapsed_hours,temperature_c,precipitation_mm_h,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,soil_compaction,dust_gm2,climate_temperature_offset_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,heatwave,cold_snap,rain_burst,wind_storm
3,150,21120,22.971426010131836,0,0.037578124552965164,76.288887023925781,51.574466705322266,0,52.489452362060547,18.553508758544922,0.01845988817512989,0.002652270020917058,0.47699844837188721,0.74700981378555298,0.96214854717254639,1.151714563369751,1.0317662954330444,1.3861122131347656,0,0,0,0
3,165,21480,24.333866119384766,0,0.016407255083322525,75.179412841796875,50.687915802001953,0,53.041744232177734,19.182321548461914,0.018834434449672699,0.00085046770982444286,0.70757186412811279,0.76375007629394531,0.96214854717254639,1.151714563369751,1.0317662954330444,1.3861122131347656,0,0,0,0
3,180,21840,24.512723922729492,0,0.017467018216848373,75.072105407714844,50.151096343994141,0,53.426155090332031,19.848321914672852,0.019206056371331215,0.00027388159651309252,0.9651867151260376,0.78245371580123901,0.96214854717254639,1.151714563369751,1.0317662954330444,1.3861122131347656,0,0,0,0
3,195,22200,23.432159423828125,0,0.016659926623106003,73.906044006347656,49.451789855957031,0,54.0709228515625,20.424354553222656,0.0195738784968853,0.0012995768338441849,1.1957600116729736,0.79919403791427612,0.96214854717254639,1.151714563369751,1.0317662954330444,1.3861122131347656,0,0,0,0
3,210,22560,21.175260543823242,0,0.016016857698559761,72.788711547851562,48.818778991699219,0,55.704612731933594,20.527706146240234,0.019937664270401001,0.00074773229425773025,1.3452091217041016,0.81004446744918823,0.96214854717254639,1.151714563369751,1.0317662954330444,1.3861122131347656,0,0,0,0
3,225,22920,17.895435333251953,0,0.01654713973402977,71.767814636230469,48.186080932617188,0,59.952213287353516,19.575523376464844,0.020297728478908539,0.00020398494962137192,1.371633768081665,0.81160908937454224,0.96214854717254639,1.151714563369751,1.0317662954330444,1.3861122131347656,0,0,0,0
3,240,23280,13.957752227783203,0,0.019203396514058113,70.845756530761719,47.541492462158203,0,65.908210754394531,17.972209930419922,0.02065170556306839,0.00083512504352256656,1.3538520336151123,0.80683505535125732,0.96214854717254639,1.151714563369751,1.0317662954330444,1.3861122131347656,0,0,0,0
3,255,23640,9.7082614898681641,0,0.022664321586489677,70.054595947265625,46.887058258056641,0,71.043701171875,16.457094192504883,0.020984366536140442,0.002896500751376152,1.3233509063720703,0.79864603281021118,0.96214854717254639,1.151714563369751,1.0317662954330444,1.3861122131347656,0,0,0,0
3,270,24000,4.6208376884460449,0,0.027466552332043648,69.4591064453125,46.185535430908203,0,74.254783630371094,15.095434188842773,0.021315779536962509,0.0030648433603346348,1.2879173755645752,0.78913277387619019,0.96214854717254639,1.151714563369751,1.0317662954330444,1.3861122131347656,0,0,0,0
3,285,24360,0.66103905439376831,0,0.030621558427810669,69.068893432617188,45.497116088867188,0,74.961326599121094,13.850751876831055,0.021639073267579079,0.0014833594905212522,1.255339503288269,0.78038620948791504,0.96214854717254639,1.151714563369751,1.0317662954330444,1.3861122131347656,0,0,0,0
3,300,24720,-2.8345139026641846,2.9034295948804356E-05,0.033039823174476624,68.9805908203125,44.894935607910156,0.0030675332527607679,74.484512329101562,13.039593696594238,0.021624868735671043,0.0097486162558197975,1.2334045171737671,0.77449709177017212,0.96214854717254639,1.151714563369751,1.0317662954330444,1.3861122131347656,0,0,0,0
3,315,25080,-5.591606616973877,9.9826094810850918E-05,0.036074545234441757,69.203727722167969,44.301662445068359,0.38136497139930725,70.899185180664062,15.262001991271973,0.021168865263462067,0.018704518675804138,1.2340056896209717,0.77229005098342896,0.96214854717254639,1.151714563369751,1.0317662954330444,1.3861122131347656,0,0,0,0
3,330,25440,-7.4375700950622559,0.0012328049633651972,0.040400359779596329,69.833534240722656,43.731773376464844,1.4586507081985474,64.190895080566406,20.298084259033203,0.021006163209676743,0.012701927684247494,1.3037927150726318,0.76078879833221436,0.96214854717254639,1.151714563369751,1.0317662954330444,1.3861122131347656,0,0,0,0
3,345,25800,-8.3408927917480469,0.0067347665317356586,0.086592234671115875,70.152503967285156,43.218669891357422,3.6993348598480225,56.866958618164062,25.488183975219727,0.020972305908799171,0.011167856864631176,1.4216295480728149,0.74136865139007568,0.96214854717254639,1.151714563369751,1.0317662954330444,1.3861122131347656,0,0,0,0
3,360,26160,-4.6276531219482422,0.003145202063024044,0.055119123309850693,70.514183044433594,42.700088500976562,5.7907991409301758,50.750873565673828,29.039152145385742,0.020908115431666374,0.035574659705162048,5.1517949104309082,0.77631902694702148,1.0324180126190186,1.0308989286422729,1.0888429880142212,3.6381261348724365,0,0,0,0
3,365,26280,-3.9638354778289795,0.00087461480870842934,0.061981756240129471,70.725608825683594,42.557727813720703,5.9615836143493652,49.525161743164062,29.3533935546875,0.02074141800403595,0.04208499938249588,5.8621835708618164,0.77022945880889893,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,0,0,0,0
4,15,26640,-3.6655666828155518,0.0035838945768773556,0.089047037065029144,71.456138610839844,42.157958984375,9.1087121963500977,44.759666442871094,31.237865447998047,0.020565059036016464,0.033951915800571442,5.0177617073059082,0.73089784383773804,1.0274418592453003,1.039454460144043,1.084801197052002,3.4786500930786133,0,0,0,0
4,30,27000,-1.1127257347106934,0.0022626142017543316,0.23533424735069275,73.135147094726562,42.880325317382812,6.7405533790588379,43.319187164306641,29.811300277709961,0.020198490470647812,0.022526787593960762,5.920595645904541,0.73818212747573853,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,0,0,0,0
4,45,27360,1.5791455507278442,0.05453408882021904,0.46084654331207275,73.845230102539062,45.531112670898438,0.87574338912963867,43.135005950927734,27.373809814453125,0.020217446610331535,0.029574546962976456,5.7776646614074707,0.74831026792526245,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,0,0,0,0
4,60,27720,4.8135089874267578,3.7931395127088763E-06,0.38155719637870789,73.395736694335938,46.001335144042969,0,43.565471649169922,25.026859283447266,0.020596301183104515,0.036412492394447327,5.5562615394592285,0.76399898529052734,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,0,0,0,0
4,75,28080,8.4775266647338867,6.4928226493066177E-06,0.32408428192138672,73.394569396972656,45.262569427490234,0,45.6807861328125,22.888837814331055,0.02096995897591114,0.01878339983522892,5.2984247207641602,0.78226941823959351,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,0,0,0,0
4,90,28440,13.268798828125,0,0.26483950018882751,73.150482177734375,44.427097320556641,0,49.809703826904297,20.941526412963867,0.021321959793567657,0.013976880349218845,5.0461931228637695,0.80014264583587646,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,0,0,0,0
