file	phase	waypoint	world_x_m	world_z_m	hour	macro_hour	surface_temp_c	air_temp_c	wind_x_ms	wind_z_ms	humidity_mm	precipitation_mm_h	surface_water_mm	root_water_mm	snow_mm	live_biomass_g_m2	dry_biomass_g_m2	crust_fraction	dust_g_m2	burn_fraction	Elevation	Slope	Aspect	FaultInfluence	RockHardness	DepressionStorage	Drainage	Catchments	SoilDepth	SandFraction	SiltFraction	ClayFraction	Porosity	Permeability	MineralContent	SoilCompaction	SolarRadiation	SurfaceTemperature	SoilTemperature	AirTemperature	Pressure	Wind	Humidity	CloudWater	Precipitation	SurfaceWater	RootWater	Groundwater	Snow	FrozenSoil	LiveBiomass	DryBiomass	LitterBiomass	SeedBank	SoilOrganicMatter	AvailableNitrogen	PlantNitrogen	OrganicNitrogen	FireIntensity	BurnScar	LooseSediment	SurfaceCrust	Dust
waypoint-01-night.png	night	1	32	-64	0.006654	1	-5.325884	-6.118306	5.220832	0.128659	6.909253	0.001072	0	44.571495	5.927386	26.716261	24.164194	0.495856	0	0	437.056976	0.025394	2.058607	0	0.40508	0	0	122	1.565737	0.321519	0.40445	0.27403	0.375767	9.304843	0.402127	0	0	-6.841813	0.724705	-6.564953	956.843323	4.382782	5.026019	1.575395	0.141955	0	44.571495	25.323042	6.067247	0.020085	26.716261	24.164194	53.407108	0.365924	1447.77002	0.627033	0.480893	18.801256	0	0	5.174603	0.495856	0
waypoint-02-night.png	night	2	510.800293	-277.17569	0.006654	1	-6.028646	-6.516149	4.63037	-0.474494	6.644125	0.000683	0	44.466629	6.006633	26.792875	24.26951	0.495432	0	0	445.717346	0.01156	-2.633245	0	0.41162	0	0	122	1.582626	0.327462	0.399062	0.273476	0.375634	9.45592	0.401057	0	0	-6.905481	0.694564	-6.630548	955.540527	4.348639	4.997273	1.583636	0.114482	0	44.466629	25.267803	6.120635	0.023781	26.792875	24.26951	53.580498	0.366944	1452.206787	0.629277	0.482272	18.842255	0	0	5.141901	0.495432	0
waypoint-03-night.png	night	3	1022.739014	-505.105469	0.006654	1	-5.106762	-6.067962	5.512797	-0.106232	6.929438	0.001251	0	45.178497	6.183652	27.181131	24.143068	0.492573	0	0	453.214783	0.02877	0.090947	0	0.424705	0	0	122	1.605753	0.344565	0.385859	0.269576	0.374698	9.901047	0.397978	0	0	-6.870252	0.670083	-6.627514	954.541809	4.421437	5.027255	1.582149	0.151853	0	45.178497	25.674225	6.333056	0.026968	27.181131	24.143068	53.727283	0.367808	1455.962769	0.631177	0.48926	18.871143	0	0	5.076474	0.492573	0
waypoint-04-night.png	night	4	1536.263184	-733.741394	0.006654	1	-5.495291	-6.280309	5.210291	-0.307375	7.018309	0.001084	0	46.66032	6.504671	27.945763	24.000105	0.497154	0	0	467.809906	0.018061	1.390299	0	0.449058	0	0	122	1.656034	0.371613	0.350784	0.277603	0.376625	10.541114	0.39311	0	0	-6.820026	0.622097	-6.622956	952.988586	4.476929	5.111705	1.681859	0.154408	0	46.66032	26.32505	6.657045	0.033174	27.945763	24.000105	54.133938	0.3702	1466.368408	0.636439	0.503024	18.95677	0	0	4.954709	0.497154	0
waypoint-05-night.png	night	5	2047.301025	-961.270142	0.006654	1	-5.699949	-6.382535	4.956757	-0.679896	7.071291	0.001015	0	47.912537	6.704124	28.434618	23.678984	0.495221	0	0	471.374176	0.014232	-1.13418	0	0.452871	0	0	122	1.664115	0.381726	0.343018	0.275255	0.376061	10.804505	0.391289	0	0	-6.706491	0.612185	-6.556281	952.936157	4.340009	5.200078	1.763991	0.164354	0	47.912537	26.956989	6.868004	0.034674	28.434618	23.678984	54.139244	0.370231	1466.50415	0.636508	0.511823	18.949268	0	0	4.935646	0.495221	0
waypoint-06-night.png	night	6	2559.256958	-1189.207687	0.006654	1	-4.959425	-5.933985	5.622097	-0.543563	7.501806	0.001532	0	49.240528	6.798505	28.429916	22.9184	0.490873	0	0	463.123169	0.025337	-0.539118	0	0.430777	0	0	168.623032	1.61824	0.405624	0.325815	0.268562	0.374455	11.432061	0.386988	0	0	-6.503746	0.643436	-6.403714	954.467957	4.170945	5.306414	1.814376	0.206932	0	49.240528	27.689598	7.005181	0.031131	28.429916	22.9184	53.292511	0.36525	1444.837769	0.62555	0.511738	18.742403	0	0	5.046115	0.490873	0
waypoint-07-night.png	night	7	3070.504822	-1416.829926	0.006654	1	-5.157664	-5.990771	5.29221	-0.520531	7.629016	0.00164	0	51.391327	6.99151	28.890377	22.143166	0.491468	0	0	456.211487	0.024838	0.741968	0	0.413238	0	0	170.176376	1.583573	0.412101	0.317832	0.270067	0.374816	11.587234	0.385822	0	0	-6.237771	0.671329	-6.18936	956.086731	4.3365	5.478321	2.018108	0.266231	0	51.391327	28.751734	7.256678	0.028148	28.890377	22.143166	52.773354	0.362196	1431.553467	0.618832	0.520027	18.607225	0	0	5.133813	0.491468	0
waypoint-08-night.png	night	8	3582.579468	-1644.820374	0.006654	1	-5.291518	-6.094646	5.040808	-1.152224	7.32314	0.001721	0	50.84306	6.869932	28.600115	22.301373	0.497423	0	0	453.045044	0.039818	1.09274	0	0.413168	0	0	172	1.579527	0.410644	0.310499	0.278856	0.376925	11.511257	0.386084	0.000001	0	-6.291782	0.68097	-6.205257	957.597717	4.203282	5.42281	1.900073	0.281622	0	50.84306	28.425371	7.150861	0.026808	28.595465	22.299952	52.736061	0.361969	1430.552979	0.618326	0.514718	18.602976	0	0	5.13416	0.497405	0
waypoint-09-night.png	night	9	4095.266602	-1873.083313	0.006654	1	-5.155447	-5.994509	5.240477	-0.963919	7.434732	0.001588	0.029524	50.698399	6.850428	28.772722	22.586432	0.503069	0	0	454.837036	0.033737	1.212659	0	0.420595	1.486089	0	172	1.596084	0.387474	0.324761	0.287764	0.379063	10.89192	0.390255	0	0	-6.33309	0.674232	-6.239602	958.731079	4.211077	5.374218	1.857219	0.24682	0	50.727924	28.369802	7.095235	0.027578	28.772722	22.586432	53.177837	0.364576	1441.903442	0.624066	0.517909	18.708202	0	0	5.097024	0.503069	0
waypoint-09-day.png	day	9	4095.266602	-1873.083313	12.021307	13	-7.894461	-8.308523	-0.411819	-2.577861	3.336488	0.115954	0	50.77293	9.486341	28.762756	22.525551	0.501314	0	0	454.837036	0.033737	1.212659	0	0.420595	1.486089	0	172	1.596084	0.387474	0.324761	0.287764	0.379063	10.89192	0.390255	0	58.690914	-7.944686	-1.230657	-8.61974	955.175537	2.314456	3.243681	1.528066	0.08155	0	50.798592	28.399847	9.540304	0.133985	28.762756	22.525551	53.248657	0.364507	1441.903442	0.624067	0.51773	18.708384	0	0	5.097024	0.501314	0
waypoint-08-day.png	day	8	3582.859985	-1644.945251	12.021307	13	-8.192368	-8.435047	-0.450694	-2.45594	3.308746	0.109458	0	50.886322	9.672159	28.533812	22.22381	0.495404	0	0	453.044983	0.039806	1.0927	0	0.413172	0	0	172	1.579535	0.410646	0.310495	0.278859	0.376926	11.511275	0.386084	0.000013	56.728214	-7.968094	-1.222426	-8.606866	954.600098	2.340176	3.246217	1.543727	0.084557	0	50.911121	28.587729	9.729931	0.133039	28.529205	22.222403	52.828068	0.361948	1430.55835	0.618327	0.513526	18.604195	0	0	5.134139	0.495386	0
waypoint-07-day.png	day	7	3070.315613	-1416.746002	12.021307	13	-8.453136	-8.615893	0.126379	-2.315913	3.272611	0.096469	0	51.4338	9.750928	28.880659	22.083179	0.489683	0	0	456.20993	0.024829	0.741411	0	0.413235	0	0	170.173721	1.583569	0.412103	0.317833	0.270064	0.374815	11.587292	0.385821	0	57.327419	-7.983744	-1.229289	-8.669457	953.771667	2.293819	3.23443	1.517836	0.080771	0	51.458858	28.591976	9.804731	0.134099	28.880659	22.083179	52.842823	0.362151	1431.551514	0.618831	0.519852	18.607382	0	0	5.133827	0.489683	0
