year,day,goal,target_opportunity,from_x,from_y,to_x,to_y,distance_cells,scout_radius_cells,water_need_met,biomass_need_met,water_mm_cells,fresh_biomass_gm2_cells,dry_biomass_gm2_cells,residue_gm2_cells,captured_sediment_kgm2_cells,chitin_kg,opportunities,actions
1,284,SecureWater,GroundwaterDischarge,12,4,14,0,4.4721360206604004,32,1,1,0.072849869728088379,0,9.4400262832641602,0.10079999268054962,0.0021781225223094225,462.37710571289062,SurfaceWater|RainFront|GroundwaterDischarge|SnowmeltRunoff|GreenGrowth|DryStandingBiomass|DryingWindow|DustFront|DepositionZone|ErosionFlow|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:4.47213602|Migrate:CompactTrail:0.00480000069|Absorb:WithdrawSurfaceWater:0.0250000004
1,285,CollectMolt,HarvesterMolt,14,0,15,5,5.0990195274353027,18,1,1,0.07034987211227417,0,9.4050264358520508,0.1119999885559082,0.0022231226321309805,462.37710571289062,SurfaceWater|RainFront|GroundwaterDischarge|SnowmeltRunoff|GreenGrowth|DryStandingBiomass|DryingWindow|DustFront|DepositionZone|ErosionFlow|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5.09901953|Migrate:CompactTrail:0.00600000098|Absorb:CaptureDust:0.0450000018
1,286,CollectMolt,HarvesterMolt,15,5,16,10,5.0990195274353027,18,1,1,0.067849874496459961,0,9.3700265884399414,0.12319998443126678,0.0022681227419525385,462.37710571289062,SurfaceWater|RainFront|GroundwaterDischarge|SnowmeltRunoff|GreenGrowth|DryStandingBiomass|DryingWindow|DustFront|DepositionZone|ErosionFlow|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5.09901953|Migrate:CompactTrail:0.00598118082|Absorb:CaptureDust:0.0450000018
1,287,CollectMolt,HarvesterMolt,16,10,18,15,5.385164737701416,18,1,1,0.065349876880645752,0,9.335026741027832,0.13439998030662537,0.0023131228517740965,480.37710571289062,SurfaceWater|RainFront|GroundwaterDischarge|SnowmeltRunoff|GreenGrowth|DryStandingBiomass|DryingWindow|DustFront|DepositionZone|ErosionFlow|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5.38516474|Migrate:CompactTrail:0.0059999791|Absorb:CaptureDust:0.0450000018|Absorb:CollectMolt:18
1,288,SecureWater,GroundwaterDischarge,18,15,17,10,5.0990195274353027,18,1,1,0.062849879264831543,0,9.3000268936157227,0.14559997618198395,0.0023581229615956545,480.37710571289062,SurfaceWater|RainFront|GroundwaterDischarge|SnowmeltRunoff|GreenGrowth|DryStandingBiomass|DryingWindow|DustFront|DepositionZone|ErosionFlow|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5.09901953|Migrate:CompactTrail:0.00719999708|Absorb:CaptureDust:0.0450000018
1,289,SecureWater,SnowmeltRunoff,17,10,13,12,4.4721360206604004,22,1,1,0.060349877923727036,0,9.2650270462036133,0.15679997205734253,0.0024031230714172125,480.37710571289062,SurfaceWater|RainFront|GroundwaterDischarge|SnowmeltRunoff|GreenGrowth|DryStandingBiomass|DryingWindow|DustFront|DepositionZone|ErosionFlow|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:4.47213602|Migrate:CompactTrail:0.00479457155|Absorb:CaptureDust:0.0450000018
1,290,SecureWater,SnowmeltRunoff,13,12,9,14,4.4721360206604004,26,1,1,0.057849876582622528,0,9.2300271987915039,0,0.0024481231812387705,480.37710571289062,SurfaceWater|RainFront|GroundwaterDischarge|SnowmeltRunoff|GreenGrowth|DryStandingBiomass|DryingWindow|DustFront|DepositionZone|ErosionFlow|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:4.47213602|Migrate:CompactTrail:0.0047955336|Absorb:CaptureDust:0.0450000018|Return:ReturnOrganicMatter:0.167999968
1,291,SecureWater,SnowmeltRunoff,9,14,5,16,4.4721360206604004,30,1,1,0.055349875241518021,0,9.1950273513793945,0.01119999960064888,0.0024529348593205214,480.37710571289062,SurfaceWater|RainFront|GroundwaterDischarge|SnowmeltRunoff|GreenGrowth|DryStandingBiomass|DryingWindow|DustFront|DepositionZone|ErosionFlow|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:4.47213602|Migrate:CompactTrail:0.00478768162|Absorb:CaptureDust:0.00481176563
1,292,SecureWater,SnowmeltRunoff,5,16,1,19,5,32,1,1,0.077849872410297394,0,9.1600275039672852,0.02239999920129776,0.0024529348593205214,480.37710571289062,SurfaceWater|RainFront|GroundwaterDischarge|SnowmeltRunoff|GreenGrowth|DryStandingBiomass|DryingWindow|DustFront|DepositionZone|ErosionFlow|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5|Migrate:CompactTrail:0.00599493086|Absorb:WithdrawSurfaceWater:0.0250000004
1,293,FollowGrowthFront,GreenGrowth,1,19,2,19,1,18,1,1,0.075349874794483185,0.37999999523162842,9.3650274276733398,0.03359999880194664,0.0024529348593205214,480.37710571289062,SurfaceWater|RainFront|GroundwaterDischarge|SnowmeltRunoff|GreenGrowth|DryStandingBiomass|DryingWindow|DustFront|DepositionZone|ErosionFlow|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:1|Migrate:CompactTrail:0.00120000006|Absorb:HarvestLiveBiomass:0.379999995|Absorb:HarvestDryBiomass:0.239999995
