file	phase	waypoint	world_x_m	world_z_m	hour	macro_hour	surface_temp_c	air_temp_c	wind_x_ms	wind_z_ms	humidity_mm	precipitation_mm_h	surface_water_mm	root_water_mm	snow_mm	live_biomass_g_m2	dry_biomass_g_m2	crust_fraction	dust_g_m2	burn_fraction	Elevation	Slope	Aspect	FaultInfluence	RockHardness	DepressionStorage	Drainage	Catchments	SoilDepth	SandFraction	SiltFraction	ClayFraction	Porosity	Permeability	MineralContent	SoilCompaction	SolarRadiation	SurfaceTemperature	SoilTemperature	AirTemperature	Pressure	Wind	Humidity	CloudWater	Precipitation	SurfaceWater	RootWater	Groundwater	Snow	FrozenSoil	LiveBiomass	DryBiomass	LitterBiomass	SeedBank	SoilOrganicMatter	AvailableNitrogen	PlantNitrogen	OrganicNitrogen	FireIntensity	BurnScar	LooseSediment	SurfaceCrust	Dust
waypoint-01-night.png	night	1	32	-64	0.007036	1	-5.329659	-6.119557	5.217786	0.130797	6.90946	0.001132	0	44.571495	5.92744	26.716261	24.164194	0.495856	0	0	437.056976	0.025394	2.058607	0	0.40508	0	0	122	1.565737	0.321519	0.40445	0.27403	0.375767	9.304843	0.402127	0	0	-6.841813	0.724705	-6.564953	956.843323	4.382782	5.026019	1.575395	0.141955	0	44.571495	25.323042	6.067247	0.020085	26.716261	24.164194	53.407108	0.365924	1447.77002	0.627033	0.480893	18.801256	0	0	5.174603	0.495856	0
waypoint-02-night.png	night	2	512.364014	-277.871826	0.007036	1	-6.026691	-6.515354	4.631923	-0.482227	6.642965	0.000722	0	44.465561	6.00671	26.792713	24.269735	0.495417	0	0	445.728302	0.011518	-2.630921	0	0.411626	0	0	122	1.582646	0.327477	0.39907	0.273453	0.375629	9.456388	0.401054	0	0	-6.905619	0.694525	-6.630701	955.538513	4.348443	4.997145	1.58361	0.11439	0	44.465561	25.267511	6.120577	0.023786	26.792713	24.269735	53.580624	0.366945	1452.210205	0.629279	0.482269	18.842289	0	0	5.14187	0.495417	0
waypoint-03-night.png	night	3	1033.900635	-510.074982	0.007036	1	-5.162161	-6.096481	5.469171	-0.057836	6.918915	0.00131	0	45.209892	6.191691	27.200527	24.141108	0.492581	0	0	453.60675	0.02917	0.216412	0	0.425429	0	0	122	1.607134	0.345232	0.385156	0.269612	0.374707	9.917537	0.397858	0	0	-6.869458	0.668784	-6.627556	954.496521	4.423794	5.028988	1.583071	0.153062	0	45.209892	25.688631	6.342214	0.027135	27.200527	24.141108	53.739445	0.367879	1456.273926	0.631334	0.489609	18.873766	0	0	5.072855	0.492581	0
waypoint-04-night.png	night	4	1535.227295	-733.28009	0.007036	1	-5.493978	-6.279487	5.212689	-0.298853	7.017791	0.001148	0	46.657681	6.504208	27.944309	24.000286	0.497145	0	0	467.788483	0.018099	1.407883	0	0.449022	0	0	122	1.655957	0.371597	0.350815	0.277588	0.376621	10.540784	0.393113	0	0	-6.820143	0.622167	-6.622984	952.990601	4.476889	5.11155	1.681637	0.154446	0	46.657681	26.323887	6.65656	0.033165	27.944309	24.000286	54.133068	0.370194	1466.346191	0.636428	0.502998	18.956585	0	0	4.954888	0.497145	0
waypoint-05-night.png	night	5	2046.594849	-960.955383	0.007036	1	-5.68554	-6.374907	4.969849	-0.686174	7.075326	0.00108	0	47.911045	6.704049	28.434584	23.67985	0.495229	0	0	471.381378	0.01421	-1.137536	0	0.452892	0	0	122	1.664161	0.381694	0.343038	0.275268	0.376064	10.803654	0.391295	0	0	-6.706715	0.612157	-6.556442	952.934753	4.34036	5.199952	1.763947	0.164284	0	47.911045	26.956106	6.867795	0.034677	28.434584	23.67985	54.140179	0.370236	1466.528076	0.63652	0.511822	18.949497	0	0	4.935539	0.495229	0
waypoint-06-night.png	night	6	2558.572174	-1188.902374	0.007036	1	-4.963791	-5.936169	5.620233	-0.531512	7.499645	0.001618	0	49.237751	6.79844	28.429815	22.919823	0.490877	0	0	463.143524	0.025329	-0.540249	0	0.430822	0	0	168.60408	1.618332	0.405594	0.32584	0.268566	0.374456	11.431297	0.386993	0	0	-6.504172	0.64336	-6.404018	954.464783	4.171051	5.306208	1.814248	0.206882	0	49.237751	27.68808	7.004988	0.03114	28.429815	22.919823	53.294018	0.365259	1444.876221	0.62557	0.511737	18.742771	0	0	5.045891	0.490877	0
waypoint-07-night.png	night	7	3073.086304	-1417.978821	0.007036	1	-5.159521	-5.992133	5.287694	-0.533004	7.626077	0.001737	0	51.396851	6.992444	28.892845	22.142454	0.491493	0	0	456.233093	0.024953	0.749792	0	0.413276	0	0	170.215042	1.583634	0.412077	0.317815	0.270108	0.374826	11.586443	0.385826	0	0	-6.237398	0.671263	-6.18889	956.089355	4.335891	5.478809	2.018595	0.266783	0	51.396851	28.753826	7.258103	0.028157	28.892845	22.142454	52.774391	0.362202	1431.579956	0.618845	0.520071	18.607433	0	0	5.13362	0.491493	0
waypoint-08-night.png	night	8	3584.44397	-1645.64978	0.007036	1	-5.294814	-6.095728	5.036973	-1.156185	7.322853	0.001815	0	50.840767	6.8697	28.599516	22.302328	0.497437	0	0	453.044586	0.039741	1.09246	0	0.413195	0	0	172	1.57958	0.410653	0.31047	0.278877	0.37693	11.51138	0.386082	0.000001	0	-6.292058	0.680967	-6.205471	957.602356	4.203319	5.42249	1.899862	0.281244	0	50.840767	28.424051	7.150128	0.026808	28.594696	22.300854	52.736748	0.361973	1430.568848	0.618334	0.514705	18.603142	0	0	5.134024	0.497418	0
waypoint-09-night.png	night	9	4095.177124	-1873.042542	0.007036	1	-5.15451	-5.994078	5.239982	-0.971545	7.433698	0.001681	0.030128	50.698479	6.850537	28.772726	22.586376	0.503068	0	0	454.837128	0.033737	1.212641	0	0.420595	1.517085	0	172	1.596084	0.38748	0.324758	0.287762	0.379063	10.892077	0.390254	0	0	-6.333052	0.674232	-6.239596	958.730835	4.211084	5.374228	1.857231	0.246827	0	50.728607	28.372112	7.095257	0.027578	28.772726	22.586376	53.17778	0.364575	1441.9021	0.624065	0.517909	18.708189	0	0	5.097023	0.503068	0
waypoint-09-day.png	day	9	4095.177124	-1873.042542	12.029947	13	-7.885679	-8.304909	-0.350351	-2.582604	3.339503	0.115877	0	50.773849	9.486861	28.76276	22.525496	0.501313	0	0	454.837128	0.033737	1.212641	0	0.420595	1.517085	0	172	1.596084	0.38748	0.324758	0.287762	0.379063	10.892077	0.390254	0	58.69051	-7.944691	-1.230654	-8.619742	955.175354	2.314456	3.243681	1.52807	0.081551	0	50.799278	28.402142	9.54035	0.133984	28.76276	22.525496	53.2486	0.364507	1441.9021	0.624066	0.51773	18.70837	0	0	5.097023	0.501313	0
waypoint-08-day.png	day	8	3585.372803	-1646.063171	12.029947	13	-8.161444	-8.423641	-0.398023	-2.471348	3.309138	0.110416	0	50.883476	9.670578	28.530182	22.224228	0.495411	0	0	453.044434	0.039703	1.092307	0	0.413209	0	0	172	1.579607	0.410657	0.310456	0.278887	0.376933	11.511441	0.386082	0.000014	56.741871	-7.96794	-1.222452	-8.606913	954.603149	2.339071	3.246207	1.543741	0.08456	0	50.908062	28.586082	9.727837	0.133041	28.525393	22.222765	52.830074	0.361954	1430.579956	0.618338	0.513457	18.604467	0	0	5.133955	0.495393	0
waypoint-07-day.png	day	7	3074.209106	-1418.478455	12.029947	13	-8.144509	-8.453427	0.30793	-2.432151	3.32284	0.107175	0	51.442337	9.756813	28.884384	22.082109	0.489719	0	0	456.242645	0.025002	0.753325	0	0.413293	0	0	170.233353	1.583661	0.412066	0.317808	0.270125	0.37483	11.586097	0.385828	0	57.296696	-7.984294	-1.229361	-8.668953	953.770203	2.294667	3.234536	1.51817	0.080826	0	51.467163	28.58963	9.810207	0.134109	28.884384	22.082109	52.844391	0.362161	1431.591553	0.618851	0.519919	18.607697	0	0	5.133536	0.489719	0
waypoint-06-day.png	day	6	2559.834229	-1189.463806	12.029947	13	-8.170541	-8.558469	0.61579	-1.228763	3.286639	0.102306	0	49.284512	9.262042	28.419361	22.85614	0.489239	0	0	463.106049	0.025343	-0.538162	0	0.430739	0	0	168.639328	1.618163	0.405649	0.325794	0.268558	0.374454	11.432704	0.386983	0	58.319408	-8.059013	-1.277954	-8.7906	952.822815	1.296621	3.212111	1.480136	0.074864	0	49.309788	27.528391	9.309207	0.138464	28.419361	22.85614	53.362923	0.365155	1444.805298	0.625534	0.511549	18.742281	0	0	5.046305	0.489239	0
waypoint-05-day.png	day	5	2047.956042	-961.560921	12.029947	13	-8.650426	-8.908283	1.413645	-1.680388	3.174291	0.085172	0	47.959194	9.068309	28.422842	23.616049	0.493598	0	0	471.367523	0.014252	-1.131079	0	0.452851	0	0	122	1.664072	0.381756	0.343	0.275244	0.376059	10.805294	0.391284	0	62.618576	-8.037241	-1.320781	-8.869573	951.991272	2.224707	3.197384	1.445776	0.071864	0	47.986343	26.694439	9.112629	0.142973	28.422842	23.616049	54.212296	0.3701	1466.481934	0.636497	0.511611	18.949268	0	0	4.935746	0.493598	0
waypoint-04-day.png	day	4	1536.662689	-733.918365	12.029947	13	-8.021919	-8.585593	2.37905	-2.563537	3.291924	0.083587	0	46.712826	8.603502	27.934057	23.937584	0.495704	0	0	467.818146	0.018046	1.383508	0	0.449072	0	0	122	1.656064	0.371619	0.350772	0.277608	0.376626	10.541242	0.393109	0	69.122169	-7.886015	-1.312726	-8.829867	952.728638	3.172484	3.203779	1.355821	0.058071	0	46.742798	26.24518	8.629339	0.142003	27.934057	23.937584	54.208973	0.370038	1466.377075	0.636444	0.502813	18.957064	0	0	4.954639	0.495704	0
waypoint-03-day.png	day	3	1033.302979	-509.808167	12.029947	13	-8.68084	-8.925393	2.339548	-2.084862	3.165276	0.065383	0	45.262714	8.323423	27.187298	24.07819	0.491116	0	0	453.585785	0.029149	0.209669	0	0.42539	0	0	122	1.60706	0.345196	0.385194	0.26961	0.374706	9.916656	0.397865	0	72.536652	-7.740256	-1.26545	-8.739325	954.883911	3.292083	3.218812	1.333012	0.060147	0	45.294178	25.810801	8.348268	0.136256	27.187298	24.07819	53.813988	0.367674	1456.257324	0.631326	0.489371	18.873844	0	0	5.073049	0.491116	0
